time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(L1)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
2.061267009703442e-01	5.000000e+00	6.877573e+00	4.583871e+00	2.291935e+00	4.583871e+00	6.424932e-19	-2.291935e+00	2.291935e+00	-2.291935e+00	-2.291935e+00	-2.291935e+00
2.080798259703442e-01	5.000000e+00	7.447267e+00	4.963310e+00	2.481655e+00	4.963310e+00	6.424919e-19	-2.481655e+00	2.481655e+00	-2.481655e+00	-2.481655e+00	-2.481655e+00
2.100329509703442e-01	5.000000e+00	7.963147e+00	5.306906e+00	2.653453e+00	5.306906e+00	6.424907e-19	-2.653453e+00	2.653453e+00	-2.653453e+00	-2.653453e+00	-2.653453e+00
2.119860759703442e-01	5.000000e+00	8.425214e+00	5.614661e+00	2.807331e+00	5.614661e+00	6.424894e-19	-2.807331e+00	2.807331e+00	-2.807331e+00	-2.807331e+00	-2.807331e+00
2.139392009703442e-01	5.000000e+00	8.833467e+00	5.886574e+00	2.943287e+00	5.886574e+00	6.424882e-19	-2.943287e+00	2.943287e+00	-2.943287e+00	-2.943287e+00	-2.943287e+00
2.158923259703442e-01	5.000000e+00	9.187908e+00	6.122645e+00	3.061323e+00	6.122645e+00	6.424869e-19	-3.061323e+00	3.061323e+00	-3.061323e+00	-3.061323e+00	-3.061323e+00
2.178454509703442e-01	5.000000e+00	9.488534e+00	6.322874e+00	3.161437e+00	6.322874e+00	6.424857e-19	-3.161437e+00	3.161437e+00	-3.161437e+00	-3.161437e+00	-3.161437e+00
2.197985759703442e-01	5.000000e+00	9.735348e+00	6.487262e+00	3.243631e+00	6.487262e+00	6.424844e-19	-3.243631e+00	3.243631e+00	-3.243631e+00	-3.243631e+00	-3.243631e+00
2.227282634703442e-01	5.000000e+00	9.949151e+00	6.629663e+00	3.314831e+00	6.629663e+00	6.424825e-19	-3.314831e+00	3.314831e+00	-3.314831e+00	-3.314831e+00	-3.314831e+00
2.256579509703442e-01	5.000000e+00	9.995728e+00	6.660685e+00	3.330343e+00	6.660685e+00	6.424806e-19	-3.330343e+00	3.330343e+00	-3.330343e+00	-3.330343e+00	-3.330343e+00
2.285876384703442e-01	5.000000e+00	9.873504e+00	6.579279e+00	3.289639e+00	6.579279e+00	6.424788e-19	-3.289639e+00	3.289639e+00	-3.289639e+00	-3.289639e+00	-3.289639e+00
2.315173259703442e-01	5.000000e+00	9.586609e+00	6.388195e+00	3.194098e+00	6.388195e+00	6.424769e-19	-3.194098e+00	3.194098e+00	-3.194098e+00	-3.194098e+00	-3.194098e+00
2.344470134703442e-01	5.000000e+00	9.144736e+00	6.093891e+00	3.046946e+00	6.093891e+00	6.424750e-19	-3.046946e+00	3.046946e+00	-3.046946e+00	-3.046946e+00	-3.046946e+00
2.373767009703442e-01	5.000000e+00	8.562818e+00	5.706310e+00	2.853155e+00	5.706310e+00	6.424731e-19	-2.853155e+00	2.853155e+00	-2.853155e+00	-2.853155e+00	-2.853155e+00
2.403063884703442e-01	5.000000e+00	7.860515e+00	5.238549e+00	2.619274e+00	5.238549e+00	6.424712e-19	-2.619274e+00	2.619274e+00	-2.619274e+00	-2.619274e+00	-2.619274e+00
2.418409866846300e-01	5.000000e+00	7.441851e+00	4.959702e+00	2.479851e+00	4.959702e+00	6.158275e-19	-2.479851e+00	2.479851e+00	-2.479851e+00	-2.479851e+00	-2.479851e+00
2.433755848989157e-01	5.000000e+00	7.010852e+00	4.672640e+00	2.336320e+00	4.672640e+00	5.774133e-19	-2.336320e+00	2.336320e+00	-2.336320e+00	-2.336320e+00	-2.336320e+00
2.449101831132014e-01	5.000000e+00	6.567517e+00	4.377361e+00	2.188681e+00	4.377361e+00	5.272287e-19	-2.188681e+00	2.188681e+00	-2.188681e+00	-2.188681e+00	-2.188681e+00
2.464447813274871e-01	5.000000e+00	6.111846e+00	4.073866e+00	2.036933e+00	4.073866e+00	4.652736e-19	-2.036933e+00	2.036933e+00	-2.036933e+00	-2.036933e+00	-2.036933e+00
2.479793795417728e-01	5.000000e+00	5.643839e+00	3.762155e+00	1.881078e+00	3.762155e+00	3.915480e-19	-1.881078e+00	1.881078e+00	-1.881078e+00	-1.881078e+00	-1.881078e+00
2.495139777560585e-01	5.000000e+00	5.163497e+00	3.442228e+00	1.721114e+00	3.442228e+00	3.060519e-19	-1.721114e+00	1.721114e+00	-1.721114e+00	-1.721114e+00	-1.721114e+00
2.510485759703442e-01	5.000000e+00	4.670818e+00	3.114085e+00	1.557043e+00	3.114085e+00	2.087854e-19	-1.557043e+00	1.557043e+00	-1.557043e+00	-1.557043e+00	-1.557043e+00
2.523041563274871e-01	5.000000e+00	4.272832e+00	2.849011e+00	1.424506e+00	2.849011e+00	2.039516e-19	-1.424506e+00	1.424506e+00	-1.424506e+00	-1.424506e+00	-1.424506e+00
2.535597366846299e-01	5.000000e+00	3.885207e+00	2.590837e+00	1.295419e+00	2.590837e+00	1.955662e-19	-1.295419e+00	1.295419e+00	-1.295419e+00	-1.295419e+00	-1.295419e+00
2.548153170417728e-01	5.000000e+00	3.507942e+00	2.339564e+00	1.169782e+00	2.339564e+00	1.836291e-19	-1.169782e+00	1.169782e+00	-1.169782e+00	-1.169782e+00	-1.169782e+00
2.560708973989157e-01	5.000000e+00	3.141039e+00	2.095192e+00	1.047596e+00	2.095192e+00	1.681403e-19	-1.047596e+00	1.047596e+00	-1.047596e+00	-1.047596e+00	-1.047596e+00
2.573264777560585e-01	5.000000e+00	2.784496e+00	1.857720e+00	9.288601e-01	1.857720e+00	1.490998e-19	-9.288601e-01	9.288601e-01	-9.288601e-01	-9.288601e-01	-9.288601e-01
2.585820581132014e-01	5.000000e+00	2.438313e+00	1.627149e+00	8.135746e-01	1.627149e+00	1.265076e-19	-8.135746e-01	8.135746e-01	-8.135746e-01	-8.135746e-01	-8.135746e-01
2.598376384703442e-01	5.000000e+00	2.102492e+00	1.403479e+00	7.017394e-01	1.403479e+00	1.003637e-19	-7.017394e-01	7.017394e-01	-7.017394e-01	-7.017394e-01	-7.017394e-01
2.608142009703442e-01	5.000000e+00	1.858071e+00	1.240685e+00	6.203426e-01	1.240685e+00	1.003636e-19	-6.203426e-01	6.203426e-01	-6.203426e-01	-6.203426e-01	-6.203426e-01
2.617907634703442e-01	5.000000e+00	1.625477e+00	1.085768e+00	5.428839e-01	1.085768e+00	8.681097e-20	-5.428839e-01	5.428839e-01	-5.428839e-01	-5.428839e-01	-5.428839e-01
2.627673259703442e-01	5.000000e+00	1.405583e+00	9.393099e-01	4.696549e-01	9.393099e-01	5.970584e-20	-4.696549e-01	4.696549e-01	-4.696549e-01	-4.696549e-01	-4.696549e-01
2.637438884703442e-01	5.000000e+00	1.199217e+00	8.018625e-01	4.009312e-01	8.018625e-01	4.615327e-20	-4.009312e-01	4.009312e-01	-4.009312e-01	-4.009312e-01	-4.009312e-01
2.647204509703442e-01	5.000000e+00	1.007157e+00	6.739429e-01	3.369715e-01	6.739429e-01	4.615322e-20	-3.369715e-01	3.369715e-01	-3.369715e-01	-3.369715e-01	-3.369715e-01
2.656970134703442e-01	5.000000e+00	8.301255e-01	5.560327e-01	2.780164e-01	5.560327e-01	3.937692e-20	-2.780164e-01	2.780164e-01	-2.780164e-01	-2.780164e-01	-2.780164e-01
2.666735759703442e-01	5.000000e+00	6.687881e-01	4.485757e-01	2.242878e-01	4.485757e-01	2.582436e-20	-2.242878e-01	2.242878e-01	-2.242878e-01	-2.242878e-01	-2.242878e-01
2.676501384703442e-01	5.000000e+00	5.237524e-01	3.519762e-01	1.759881e-01	3.519762e-01	1.904807e-20	-1.759881e-01	1.759881e-01	-1.759881e-01	-1.759881e-01	-1.759881e-01
2.686267009703442e-01	5.000000e+00	3.955643e-01	2.665979e-01	1.332989e-01	2.665979e-01	1.904805e-20	-1.332989e-01	1.332989e-01	-1.332989e-01	-1.332989e-01	-1.332989e-01
2.696032634703442e-01	5.000000e+00	2.847062e-01	1.927620e-01	9.638101e-02	1.927620e-01	1.904803e-20	-9.638101e-02	9.638101e-02	-9.638101e-02	-9.638101e-02	-9.638101e-02
2.705798259703442e-01	5.000000e+00	1.915954e-01	1.307466e-01	6.537329e-02	1.307466e-01	1.565988e-20	-6.537329e-02	6.537329e-02	-6.537329e-02	-6.537329e-02	-6.537329e-02
2.715563884703442e-01	5.000000e+00	1.165824e-01	8.078496e-02	4.039248e-02	8.078496e-02	8.036577e-21	-4.039248e-02	4.039248e-02	-4.039248e-02	-4.039248e-02	-4.039248e-02
2.725329509703442e-01	5.000000e+00	5.994949e-02	4.306520e-02	2.153260e-02	4.306520e-02	2.742615e-21	-2.153260e-02	2.153260e-02	-2.153260e-02	-2.153260e-02	-2.153260e-02
2.735095134703442e-01	5.000000e+00	2.190980e-02	1.772927e-02	8.864634e-03	1.772927e-02	1.180896e-21	-8.864634e-03	8.864634e-03	-8.864634e-03	-8.864634e-03	-8.864634e-03
2.744860759703442e-01	5.000000e+00	2.606513e-03	4.872519e-03	2.436259e-03	4.872519e-03	3.868020e-22	-2.436259e-03	2.436259e-03	-2.436259e-03	-2.436259e-03	-2.436259e-03
2.754626384703442e-01	5.000000e+00	2.112286e-03	4.543344e-03	2.271672e-03	4.543344e-03	3.868017e-22	-2.271672e-03	2.271672e-03	-2.271672e-03	-2.271672e-03	-2.271672e-03
2.764392009703442e-01	5.000000e+00	2.042898e-02	1.674298e-02	8.371491e-03	1.674298e-02	1.180894e-21	-8.371491e-03	8.371491e-03	-8.371491e-03	-8.371491e-03	-8.371491e-03
2.774157634703442e-01	5.000000e+00	5.748766e-02	4.142552e-02	2.071276e-02	4.142552e-02	2.742609e-21	-2.071276e-02	2.071276e-02	-2.071276e-02	-2.071276e-02	-2.071276e-02
2.783923259703442e-01	5.000000e+00	1.131488e-01	7.849805e-02	3.924903e-02	7.849805e-02	4.648430e-21	-3.924903e-02	3.924903e-02	-3.924903e-02	-3.924903e-02	-3.924903e-02
2.793688884703442e-01	5.000000e+00	1.872030e-01	1.278211e-01	6.391053e-02	1.278211e-01	8.883588e-21	-6.391053e-02	6.391053e-02	-6.391053e-02	-6.391053e-02	-6.391053e-02
2.803454509703442e-01	5.000000e+00	2.793715e-01	1.892089e-01	9.460444e-02	1.892089e-01	1.565984e-20	-9.460444e-02	9.460444e-02	-9.460444e-02	-9.460444e-02	-9.460444e-02
2.813220134703442e-01	5.000000e+00	3.893073e-01	2.624305e-01	1.312152e-01	2.624305e-01	1.904795e-20	-1.312152e-01	1.312152e-01	-1.312152e-01	-1.312152e-01	-1.312152e-01
2.822985759703442e-01	5.000000e+00	5.165967e-01	3.472103e-01	1.736051e-01	3.472103e-01	1.904794e-20	-1.736051e-01	1.736051e-01	-1.736051e-01	-1.736051e-01	-1.736051e-01
2.832751384703442e-01	5.000000e+00	6.607607e-01	4.432291e-01	2.216146e-01	4.432291e-01	3.260044e-20	-2.216146e-01	2.216146e-01	-2.216146e-01	-2.216146e-01	-2.216146e-01
2.842517009703442e-01	5.000000e+00	8.212566e-01	5.501257e-01	2.750629e-01	5.501257e-01	5.970544e-20	-2.750629e-01	2.750629e-01	-2.750629e-01	-2.750629e-01	-2.750629e-01
2.852282634703442e-01	5.000000e+00	9.974803e-01	6.674976e-01	3.337488e-01	6.674976e-01	7.325791e-20	-3.337488e-01	3.337488e-01	-3.337488e-01	-3.337488e-01	-3.337488e-01
2.862048259703442e-01	5.000000e+00	1.188769e+00	7.949032e-01	3.974516e-01	7.949032e-01	7.325784e-20	-3.974516e-01	3.974516e-01	-3.974516e-01	-3.974516e-01	-3.974516e-01
2.871813884703442e-01	5.000000e+00	1.394402e+00	9.318628e-01	4.659314e-01	9.318628e-01	7.325776e-20	-4.659314e-01	4.659314e-01	-4.659314e-01	-4.659314e-01	-4.659314e-01
2.881579509703442e-01	5.000000e+00	1.613605e+00	1.077861e+00	5.389305e-01	1.077861e+00	7.325769e-20	-5.389305e-01	5.389305e-01	-5.389305e-01	-5.389305e-01	-5.389305e-01
2.891345134703442e-01	5.000000e+00	1.845554e+00	1.232348e+00	6.161742e-01	1.232348e+00	7.325762e-20	-6.161742e-01	6.161742e-01	-6.161742e-01	-6.161742e-01	-6.161742e-01
2.901110759703442e-01	5.000000e+00	2.089376e+00	1.394743e+00	6.973716e-01	1.394743e+00	7.325755e-20	-6.973716e-01	6.973716e-01	-6.973716e-01	-6.973716e-01	-6.973716e-01
2.920642009703442e-01	5.000000e+00	2.608926e+00	1.740784e+00	8.703918e-01	1.740784e+00	7.325741e-20	-8.703918e-01	8.703918e-01	-8.703918e-01	-8.703918e-01	-8.703918e-01
2.940173259703442e-01	5.000000e+00	3.164439e+00	2.110778e+00	1.055389e+00	2.110778e+00	1.545724e-19	-1.055389e+00	1.055389e+00	-1.055389e+00	-1.055389e+00	-1.055389e+00
2.969470134703442e-01	5.000000e+00	4.046747e+00	2.698430e+00	1.349215e+00	2.698430e+00	1.816769e-19	-1.349215e+00	1.349215e+00	-1.349215e+00	-1.349215e+00	-1.349215e+00
2.983421027560585e-01	5.000000e+00	4.488440e+00	2.992614e+00	1.496307e+00	2.992614e+00	1.866717e-19	-1.496307e+00	1.496307e+00	-1.496307e+00	-1.496307e+00	-1.496307e+00
2.997371920417728e-01	5.000000e+00	4.925764e+00	3.283889e+00	1.641945e+00	3.283889e+00	2.106529e-19	-1.641945e+00	1.641945e+00	-1.641945e+00	-1.641945e+00	-1.641945e+00
3.011322813274871e-01	5.000000e+00	5.358721e+00	3.572255e+00	1.786128e+00	3.572255e+00	2.536204e-19	-1.786128e+00	1.786128e+00	-1.786128e+00	-1.786128e+00	-1.786128e+00
3.025273706132014e-01	5.000000e+00	5.787310e+00	3.857712e+00	1.928856e+00	3.857712e+00	3.155744e-19	-1.928856e+00	1.928856e+00	-1.928856e+00	-1.928856e+00	-1.928856e+00
3.039224598989157e-01	5.000000e+00	6.211531e+00	4.140260e+00	2.070130e+00	4.140260e+00	3.965147e-19	-2.070130e+00	2.070130e+00	-2.070130e+00	-2.070130e+00	-2.070130e+00
3.053175491846299e-01	5.000000e+00	6.631384e+00	4.419899e+00	2.209949e+00	4.419899e+00	4.964414e-19	-2.209949e+00	2.209949e+00	-2.209949e+00	-2.209949e+00	-2.209949e+00
3.067126384703442e-01	5.000000e+00	7.046869e+00	4.696629e+00	2.348314e+00	4.696629e+00	6.153545e-19	-2.348314e+00	2.348314e+00	-2.348314e+00	-2.348314e+00	-2.348314e+00
3.096423259703442e-01	5.000000e+00	7.847285e+00	5.229737e+00	2.614869e+00	5.229737e+00	6.153527e-19	-2.614869e+00	2.614869e+00	-2.614869e+00	-2.614869e+00	-2.614869e+00
3.125720134703442e-01	5.000000e+00	8.551495e+00	5.698769e+00	2.849384e+00	5.698769e+00	6.153509e-19	-2.849384e+00	2.849384e+00	-2.849384e+00	-2.849384e+00	-2.849384e+00
3.155017009703442e-01	5.000000e+00	9.135703e+00	6.087874e+00	3.043937e+00	6.087874e+00	6.153491e-19	-3.043937e+00	3.043937e+00	-3.043937e+00	-3.043937e+00	-3.043937e+00
3.184313884703442e-01	5.000000e+00	9.580170e+00	6.383907e+00	3.191953e+00	6.383907e+00	6.153473e-19	-3.191953e+00	3.191953e+00	-3.191953e+00	-3.191953e+00	-3.191953e+00
3.213610759703442e-01	5.000000e+00	9.869877e+00	6.576863e+00	3.288432e+00	6.576863e+00	6.153455e-19	-3.288432e+00	3.288432e+00	-3.288432e+00	-3.288432e+00	-3.288432e+00
3.242907634703442e-01	5.000000e+00	9.995036e+00	6.660224e+00	3.330112e+00	6.660224e+00	6.153437e-19	-3.330112e+00	3.330112e+00	-3.330112e+00	-3.330112e+00	-3.330112e+00
3.272204509703442e-01	5.000000e+00	9.951418e+00	6.631172e+00	3.315586e+00	6.631172e+00	6.153419e-19	-3.315586e+00	3.315586e+00	-3.315586e+00	-3.315586e+00	-3.315586e+00
3.301501384703442e-01	5.000000e+00	9.740496e+00	6.490690e+00	3.245345e+00	6.490690e+00	6.153401e-19	-3.245345e+00	3.245345e+00	-3.245345e+00	-3.245345e+00	-3.245345e+00
3.330798259703442e-01	5.000000e+00	9.369397e+00	6.243524e+00	3.121762e+00	6.243524e+00	6.153383e-19	-3.121762e+00	3.121762e+00	-3.121762e+00	-3.121762e+00	-3.121762e+00
3.360095134703442e-01	5.000000e+00	8.850660e+00	5.898025e+00	2.949012e+00	5.898025e+00	6.153365e-19	-2.949012e+00	2.949012e+00	-2.949012e+00	-2.949012e+00	-2.949012e+00
3.389392009703442e-01	5.000000e+00	8.201814e+00	5.465868e+00	2.732934e+00	5.465868e+00	6.153347e-19	-2.732934e+00	2.732934e+00	-2.732934e+00	-2.732934e+00	-2.732934e+00
3.418688884703442e-01	5.000000e+00	7.444781e+00	4.961654e+00	2.480827e+00	4.961654e+00	6.153329e-19	-2.480827e+00	2.480827e+00	-2.480827e+00	-2.480827e+00	-2.480827e+00
3.434034866846299e-01	5.000000e+00	7.002670e+00	4.667190e+00	2.333595e+00	4.667190e+00	5.533774e-19	-2.333595e+00	2.333595e+00	-2.333595e+00	-2.333595e+00	-2.333595e+00
3.449380848989157e-01	5.000000e+00	6.552625e+00	4.367442e+00	2.183721e+00	4.367442e+00	4.914221e-19	-2.183721e+00	2.183721e+00	-2.183721e+00	-2.183721e+00	-2.183721e+00
3.464726831132014e-01	5.000000e+00	6.094645e+00	4.062410e+00	2.031205e+00	4.062410e+00	4.294670e-19	-2.031205e+00	2.031205e+00	-2.031205e+00	-2.031205e+00	-2.031205e+00
3.480072813274871e-01	5.000000e+00	5.628731e+00	3.752093e+00	1.876046e+00	3.752093e+00	3.675119e-19	-1.876046e+00	1.876046e+00	-1.876046e+00	-1.876046e+00	-1.876046e+00
3.495418795417728e-01	5.000000e+00	5.154882e+00	3.436491e+00	1.718245e+00	3.436491e+00	3.055571e-19	-1.718245e+00	1.718245e+00	-1.718245e+00	-1.718245e+00	-1.718245e+00
3.510764777560585e-01	5.000000e+00	4.673099e+00	3.115604e+00	1.557802e+00	3.115604e+00	2.436023e-19	-1.557802e+00	1.557802e+00	-1.557802e+00	-1.557802e+00	-1.557802e+00
3.526110759703442e-01	5.000000e+00	4.183381e+00	2.789433e+00	1.394717e+00	2.789433e+00	1.816477e-19	-1.394717e+00	1.394717e+00	-1.394717e+00	-1.394717e+00	-1.394717e+00
3.555407634703442e-01	5.000000e+00	3.294267e+00	2.197248e+00	1.098624e+00	2.197248e+00	1.816472e-19	-1.098624e+00	1.098624e+00	-1.098624e+00	-1.098624e+00	-1.098624e+00
3.574938884703442e-01	5.000000e+00	2.731758e+00	1.822595e+00	9.112976e-01	1.822595e+00	1.003317e-19	-9.112976e-01	9.112976e-01	-9.112976e-01	-9.112976e-01	-9.112976e-01
3.594470134703442e-01	5.000000e+00	2.203367e+00	1.470665e+00	7.353326e-01	1.470665e+00	7.322653e-20	-7.353326e-01	7.353326e-01	-7.353326e-01	-7.353326e-01	-7.353326e-01
3.604235759703442e-01	5.000000e+00	1.954471e+00	1.304891e+00	6.524456e-01	1.304891e+00	7.322646e-20	-6.524456e-01	6.524456e-01	-6.524456e-01	-6.524456e-01	-6.524456e-01
3.614001384703442e-01	5.000000e+00	1.717038e+00	1.146752e+00	5.733758e-01	1.146752e+00	7.322639e-20	-5.733758e-01	5.733758e-01	-5.733758e-01	-5.733758e-01	-5.733758e-01
3.623767009703442e-01	5.000000e+00	1.491962e+00	9.968420e-01	4.984210e-01	9.968420e-01	7.322632e-20	-4.984210e-01	4.984210e-01	-4.984210e-01	-4.984210e-01	-4.984210e-01
3.633532634703442e-01	5.000000e+00	1.280089e+00	8.557262e-01	4.278631e-01	8.557262e-01	7.322625e-20	-4.278631e-01	4.278631e-01	-4.278631e-01	-4.278631e-01	-4.278631e-01
3.643298259703442e-01	5.000000e+00	1.082217e+00	7.239358e-01	3.619679e-01	7.239358e-01	7.322618e-20	-3.619679e-01	3.619679e-01	-3.619679e-01	-3.619679e-01	-3.619679e-01
3.653063884703442e-01	5.000000e+00	8.990909e-01	6.019664e-01	3.009832e-01	6.019664e-01	5.967358e-20	-3.009832e-01	3.009832e-01	-3.009832e-01	-3.009832e-01	-3.009832e-01
3.662829509703442e-01	5.000000e+00	7.313995e-01	4.902773e-01	2.451387e-01	4.902773e-01	3.256849e-20	-2.451387e-01	2.451387e-01	-2.451387e-01	-2.451387e-01	-2.451387e-01
3.672595134703442e-01	5.000000e+00	5.797741e-01	3.892889e-01	1.946444e-01	3.892889e-01	1.901593e-20	-1.946444e-01	1.946444e-01	-1.946444e-01	-1.946444e-01	-1.946444e-01
3.682360759703442e-01	5.000000e+00	4.447855e-01	2.993811e-01	1.496906e-01	2.993811e-01	1.901591e-20	-1.496906e-01	1.496906e-01	-1.496906e-01	-1.496906e-01	-1.496906e-01
3.692126384703442e-01	5.000000e+00	3.269416e-01	2.208925e-01	1.104462e-01	2.208925e-01	1.901589e-20	-1.104462e-01	1.104462e-01	-1.104462e-01	-1.104462e-01	-1.104462e-01
3.701892009703442e-01	5.000000e+00	2.266861e-01	1.541184e-01	7.705918e-02	1.541184e-01	1.562775e-20	-7.705918e-02	7.705918e-02	-7.705918e-02	-7.705918e-02	-7.705918e-02
3.711657634703442e-01	5.000000e+00	1.443963e-01	9.931009e-02	4.965505e-02	9.931009e-02	8.004438e-21	-4.965505e-02	4.965505e-02	-4.965505e-02	-4.965505e-02	-4.965505e-02
3.721423259703442e-01	5.000000e+00	8.038186e-02	5.667396e-02	2.833698e-02	5.667396e-02	2.922235e-21	-2.833698e-02	2.833698e-02	-2.833698e-02	-2.833698e-02	-2.833698e-02
3.731188884703442e-01	5.000000e+00	3.488375e-02	2.637043e-02	1.318522e-02	2.637043e-02	1.651683e-21	-1.318522e-02	1.318522e-02	-1.318522e-02	-1.318522e-02	-1.318522e-02
3.740954509703442e-01	5.000000e+00	8.073225e-03	8.513564e-03	4.256782e-03	8.513564e-03	7.103502e-22	-4.256782e-03	4.256782e-03	-4.256782e-03	-4.256782e-03	-4.256782e-03
3.750720134703442e-01	5.000000e+00	5.118309e-05	3.170568e-03	1.585284e-03	3.170568e-03	2.156958e-22	-1.585284e-03	1.585284e-03	-1.585284e-03	-1.585284e-03	-1.585284e-03
3.760485759703442e-01	5.000000e+00	1.084782e-02	1.036155e-02	5.180777e-03	1.036155e-02	5.680744e-22	-5.180777e-03	5.180777e-03	-5.180777e-03	-5.180777e-03	-5.180777e-03
3.770251384703442e-01	5.000000e+00	4.042250e-02	3.005945e-02	1.502973e-02	3.005945e-02	1.532566e-21	-1.502973e-02	1.502973e-02	-1.502973e-02	-1.502973e-02	-1.502973e-02
3.780017009703442e-01	5.000000e+00	8.866391e-02	6.219013e-02	3.109507e-02	6.219013e-02	3.438388e-21	-3.109507e-02	3.109507e-02	-3.109507e-02	-3.109507e-02	-3.109507e-02
3.789782634703442e-01	5.000000e+00	1.553905e-01	1.066326e-01	5.331632e-02	1.066326e-01	7.250030e-21	-5.331632e-02	5.331632e-02	-5.331632e-02	-5.331632e-02	-5.331632e-02
3.799548259703442e-01	5.000000e+00	2.403511e-01	1.632197e-01	8.160987e-02	1.632197e-01	1.148519e-20	-8.160987e-02	8.160987e-02	-8.160987e-02	-8.160987e-02	-8.160987e-02
3.809313884703442e-01	5.000000e+00	3.432259e-01	2.317384e-01	1.158692e-01	2.317384e-01	1.656737e-20	-1.158692e-01	1.158692e-01	-1.158692e-01	-1.158692e-01	-1.158692e-01
3.819079509703442e-01	5.000000e+00	4.636278e-01	3.119308e-01	1.559654e-01	3.119308e-01	2.334362e-20	-1.559654e-01	1.559654e-01	-1.559654e-01	-1.559654e-01	-1.559654e-01
3.828845134703442e-01	5.000000e+00	6.011035e-01	4.034951e-01	2.017475e-01	4.034951e-01	3.350798e-20	-2.017475e-01	2.017475e-01	-2.017475e-01	-2.017475e-01	-2.017475e-01
3.838610759703442e-01	5.000000e+00	7.551357e-01	5.060866e-01	2.530433e-01	5.060866e-01	4.706047e-20	-2.530433e-01	2.530433e-01	-2.530433e-01	-2.530433e-01	-2.530433e-01
3.848376384703442e-01	5.000000e+00	9.251447e-01	6.193193e-01	3.096596e-01	6.193193e-01	5.383669e-20	-3.096596e-01	3.096596e-01	-3.096596e-01	-3.096596e-01	-3.096596e-01
3.858142009703442e-01	5.000000e+00	1.110490e+00	7.427668e-01	3.713834e-01	7.427668e-01	5.383663e-20	-3.713834e-01	3.713834e-01	-3.713834e-01	-3.713834e-01	-3.713834e-01
3.867907634703442e-01	5.000000e+00	1.310475e+00	8.759647e-01	4.379824e-01	8.759647e-01	8.094162e-20	-4.379824e-01	4.379824e-01	-4.379824e-01	-4.379824e-01	-4.379824e-01
3.877673259703442e-01	5.000000e+00	1.524347e+00	1.018412e+00	5.092058e-01	1.018412e+00	1.351516e-19	-5.092058e-01	5.092058e-01	-5.092058e-01	-5.092058e-01	-5.092058e-01
3.887438884703442e-01	5.000000e+00	1.751300e+00	1.169571e+00	5.847856e-01	1.169571e+00	1.622565e-19	-5.847856e-01	5.847856e-01	-5.847856e-01	-5.847856e-01	-5.847856e-01
3.897204509703442e-01	5.000000e+00	1.990481e+00	1.328875e+00	6.644374e-01	1.328875e+00	1.622564e-19	-6.644374e-01	6.644374e-01	-6.644374e-01	-6.644374e-01	-6.644374e-01
3.916735759703442e-01	5.000000e+00	2.501880e+00	1.669487e+00	8.347436e-01	1.669487e+00	1.622561e-19	-8.347436e-01	8.347436e-01	-8.347436e-01	-8.347436e-01	-8.347436e-01
3.936267009703442e-01	5.000000e+00	3.050854e+00	2.035125e+00	1.017563e+00	2.035125e+00	1.622557e-19	-1.017563e+00	1.017563e+00	-1.017563e+00	-1.017563e+00	-1.017563e+00
3.965563884703442e-01	5.000000e+00	3.926579e+00	2.618392e+00	1.309196e+00	2.618392e+00	1.622553e-19	-1.309196e+00	1.309196e+00	-1.309196e+00	-1.309196e+00	-1.309196e+00
3.979514777560585e-01	5.000000e+00	4.366568e+00	2.911443e+00	1.455721e+00	2.911443e+00	1.647526e-19	-1.455721e+00	1.455721e+00	-1.455721e+00	-1.455721e+00	-1.455721e+00
3.993465670417728e-01	5.000000e+00	4.803119e+00	3.202203e+00	1.601101e+00	3.202203e+00	1.767431e-19	-1.601101e+00	1.601101e+00	-1.601101e+00	-1.601101e+00	-1.601101e+00
4.007416563274871e-01	5.000000e+00	5.236232e+00	3.490673e+00	1.745336e+00	3.490673e+00	1.982267e-19	-1.745336e+00	1.745336e+00	-1.745336e+00	-1.745336e+00	-1.745336e+00
4.021367456132014e-01	5.000000e+00	5.665906e+00	3.776853e+00	1.888426e+00	3.776853e+00	2.292036e-19	-1.888426e+00	1.888426e+00	-1.888426e+00	-1.888426e+00	-1.888426e+00
4.035318348989157e-01	5.000000e+00	6.092142e+00	4.060743e+00	2.030371e+00	4.060743e+00	2.696737e-19	-2.030371e+00	2.030371e+00	-2.030371e+00	-2.030371e+00	-2.030371e+00
4.049269241846299e-01	5.000000e+00	6.514940e+00	4.342343e+00	2.171171e+00	4.342343e+00	3.196369e-19	-2.171171e+00	2.171171e+00	-2.171171e+00	-2.171171e+00	-2.171171e+00
4.063220134703442e-01	5.000000e+00	6.934299e+00	4.621653e+00	2.310826e+00	4.621653e+00	3.790934e-19	-2.310826e+00	2.310826e+00	-2.310826e+00	-2.310826e+00	-2.310826e+00
4.082751384703442e-01	5.000000e+00	7.500509e+00	4.998771e+00	2.499385e+00	4.998771e+00	3.790926e-19	-2.499385e+00	2.499385e+00	-2.499385e+00	-2.499385e+00	-2.499385e+00
4.102282634703442e-01	5.000000e+00	8.012287e+00	5.339635e+00	2.669818e+00	5.339635e+00	3.790919e-19	-2.669818e+00	2.669818e+00	-2.669818e+00	-2.669818e+00	-2.669818e+00
