time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(C1)	I(L1)	I(R2)	I(R1)	I(V2)	I(V1)
4.317126384703442e-01	5.000000e+00	9.561834e+00	9.557542e+00	0.000000e+00	9.557542e+00	0.000000e+00	8.023491e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.346423259703442e-01	5.000000e+00	9.110106e+00	9.106238e+00	0.000000e+00	9.106238e+00	0.000000e+00	8.013319e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.375720134703442e-01	5.000000e+00	8.519501e+00	8.516189e+00	0.000000e+00	8.516189e+00	0.000000e+00	8.003148e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.405017009703442e-01	5.000000e+00	7.809975e+00	7.807331e+00	0.000000e+00	7.807331e+00	-4.547474e-13	7.992975e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.420362991846299e-01	5.000000e+00	7.388155e+00	7.385908e+00	0.000000e+00	7.385908e+00	-6.577786e-13	7.987636e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.435708973989157e-01	5.000000e+00	6.954544e+00	6.952705e+00	0.000000e+00	6.952705e+00	-8.147874e-13	7.982276e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.451054956132014e-01	5.000000e+00	6.509141e+00	6.507722e+00	0.000000e+00	6.507722e+00	-9.257737e-13	7.976894e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.466400938274871e-01	5.000000e+00	6.051947e+00	6.050958e+00	0.000000e+00	6.050958e+00	-9.907376e-13	7.971491e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.481746920417728e-01	5.000000e+00	5.582962e+00	5.582414e+00	0.000000e+00	5.582414e+00	-1.009679e-12	7.966067e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.497092902560585e-01	5.000000e+00	5.102186e+00	5.102090e+00	0.000000e+00	5.102090e+00	-9.825981e-13	7.960621e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.512438884703442e-01	5.000000e+00	4.609619e+00	4.609986e+00	0.000000e+00	4.609986e+00	-9.094947e-13	7.955154e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.524994688274871e-01	5.000000e+00	4.212194e+00	4.212935e+00	0.000000e+00	4.212935e+00	-9.094947e-13	7.950665e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.537550491846299e-01	5.000000e+00	3.825486e+00	3.826591e+00	0.000000e+00	3.826591e+00	-9.094947e-13	7.946161e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.550106295417728e-01	5.000000e+00	3.449496e+00	3.450955e+00	0.000000e+00	3.450955e+00	-9.094947e-13	7.941644e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.562662098989157e-01	5.000000e+00	3.084223e+00	3.086025e+00	0.000000e+00	3.086025e+00	-9.094947e-13	7.937112e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.575217902560585e-01	5.000000e+00	2.729666e+00	2.731803e+00	0.000000e+00	2.731803e+00	-9.094947e-13	7.932565e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.587773706132014e-01	5.000000e+00	2.385827e+00	2.388287e+00	0.000000e+00	2.388287e+00	-9.094947e-13	7.928005e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.600329509703442e-01	5.000000e+00	2.052705e+00	2.055479e+00	0.000000e+00	2.055479e+00	-9.094947e-13	7.923430e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.610095134703442e-01	5.000000e+00	1.810578e+00	1.813579e+00	0.000000e+00	1.813579e+00	-9.094947e-13	7.919862e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.619860759703442e-01	5.000000e+00	1.580455e+00	1.583672e+00	0.000000e+00	1.583672e+00	-9.094947e-13	7.916285e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.629626384703442e-01	5.000000e+00	1.363202e+00	1.366624e+00	0.000000e+00	1.366624e+00	-9.094947e-13	7.912699e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.639392009703442e-01	5.000000e+00	1.159637e+00	1.163251e+00	0.000000e+00	1.163251e+00	-8.526513e-13	7.909105e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.649157634703442e-01	5.000000e+00	9.705266e-01	9.743181e-01	0.000000e+00	9.743181e-01	-7.958079e-13	7.905502e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.658923259703442e-01	5.000000e+00	7.965822e-01	8.005373e-01	0.000000e+00	8.005373e-01	-7.958079e-13	7.901893e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.668688884703442e-01	5.000000e+00	6.384584e-01	6.425624e-01	0.000000e+00	6.425624e-01	-7.673862e-13	7.898275e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.678454509703442e-01	5.000000e+00	4.967506e-01	5.009879e-01	0.000000e+00	5.009879e-01	-7.673862e-13	7.894650e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.688220134703442e-01	5.000000e+00	3.719919e-01	3.763466e-01	0.000000e+00	3.763466e-01	-7.958079e-13	7.891018e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.697985759703442e-01	5.000000e+00	2.646521e-01	2.691078e-01	0.000000e+00	2.691078e-01	-7.815970e-13	7.887378e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.707751384703442e-01	5.000000e+00	1.751350e-01	1.796749e-01	0.000000e+00	1.796749e-01	-7.744916e-13	7.883731e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.717517009703442e-01	5.000000e+00	1.037776e-01	1.083847e-01	0.000000e+00	1.083847e-01	-7.851497e-13	7.880076e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.727282634703442e-01	5.000000e+00	5.084851e-02	5.550538e-02	0.000000e+00	5.550538e-02	-7.887024e-13	7.876414e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.737048259703442e-01	5.000000e+00	1.654689e-02	2.123604e-02	0.000000e+00	2.123604e-02	-7.882583e-13	7.872744e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.746813884703442e-01	5.000000e+00	1.001863e-03	5.705638e-03	0.000000e+00	5.705638e-03	-7.873702e-13	7.869068e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.756579509703442e-01	5.000000e+00	4.271938e-03	8.972636e-03	0.000000e+00	8.972636e-03	-7.873702e-13	7.865383e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.766345134703442e-01	5.000000e+00	2.634481e-02	3.102474e-02	0.000000e+00	3.102474e-02	-7.900347e-13	7.861691e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.776110759703442e-01	5.000000e+00	6.713739e-02	7.177894e-02	0.000000e+00	7.177894e-02	-7.940315e-13	7.857991e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.785876384703442e-01	5.000000e+00	1.264962e-01	1.310818e-01	0.000000e+00	1.310818e-01	-7.958079e-13	7.854284e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.795642009703442e-01	5.000000e+00	2.041977e-01	2.087103e-01	0.000000e+00	2.087103e-01	-7.815970e-13	7.850569e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.805407634703442e-01	5.000000e+00	2.999495e-01	3.043720e-01	0.000000e+00	3.043720e-01	-7.531753e-13	7.846847e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.815173259703442e-01	5.000000e+00	4.133913e-01	4.177071e-01	0.000000e+00	4.177071e-01	-7.673862e-13	7.843117e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.824938884703442e-01	5.000000e+00	5.440961e-01	5.482888e-01	0.000000e+00	5.482888e-01	-7.958079e-13	7.839380e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.834704509703442e-01	5.000000e+00	6.915718e-01	6.956258e-01	0.000000e+00	6.956258e-01	-7.958079e-13	7.835636e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.844470134703442e-01	5.000000e+00	8.552635e-01	8.591635e-01	0.000000e+00	8.591635e-01	-7.958079e-13	7.831884e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.854235759703442e-01	5.000000e+00	1.034555e+00	1.038286e+00	0.000000e+00	1.038286e+00	-7.389644e-13	7.828125e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.864001384703442e-01	5.000000e+00	1.228772e+00	1.232320e+00	0.000000e+00	1.232320e+00	-6.821210e-13	7.824359e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.873767009703442e-01	5.000000e+00	1.437182e+00	1.440535e+00	0.000000e+00	1.440535e+00	-6.821210e-13	7.820586e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.883532634703442e-01	5.000000e+00	1.659003e+00	1.662146e+00	0.000000e+00	1.662146e+00	-6.821210e-13	7.816805e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.893298259703442e-01	5.000000e+00	1.893398e+00	1.896321e+00	0.000000e+00	1.896321e+00	-7.958079e-13	7.813019e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.903063884703442e-01	5.000000e+00	2.139485e+00	2.142177e+00	0.000000e+00	2.142177e+00	-9.094947e-13	7.809225e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.922595134703442e-01	5.000000e+00	2.662993e+00	2.665192e+00	0.000000e+00	2.665192e+00	-9.094947e-13	7.801612e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.942126384703442e-01	5.000000e+00	3.221651e+00	3.223324e+00	0.000000e+00	3.223324e+00	-9.094947e-13	7.793964e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.956077277560585e-01	5.000000e+00	3.645903e+00	3.647177e+00	0.000000e+00	3.647177e+00	-9.094947e-13	7.788480e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.970028170417728e-01	5.000000e+00	4.072318e+00	4.073191e+00	0.000000e+00	4.073191e+00	-9.094947e-13	7.782978e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.983979063274871e-01	5.000000e+00	4.500895e+00	4.501365e+00	0.000000e+00	4.501365e+00	-9.094947e-13	7.777459e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.997929956132014e-01	5.000000e+00	4.931636e+00	4.931700e+00	0.000000e+00	4.931700e+00	-9.094947e-13	7.771922e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.011880848989156e-01	5.000000e+00	5.364539e+00	5.364196e+00	0.000000e+00	5.364196e+00	-9.094947e-13	7.766367e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.025831741846299e-01	5.000000e+00	5.799605e+00	5.798853e+00	0.000000e+00	5.798853e+00	-9.094947e-13	7.760794e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.039782634703442e-01	5.000000e+00	6.236834e+00	6.235670e+00	0.000000e+00	6.235670e+00	-9.094947e-13	7.755204e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.057918795417728e-01	5.000000e+00	6.794806e+00	6.793117e+00	0.000000e+00	6.793117e+00	-8.115029e-13	7.747893e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.076054956132013e-01	5.000000e+00	7.314138e+00	7.311961e+00	0.000000e+00	7.311961e+00	-7.028658e-13	7.740565e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.094191116846299e-01	5.000000e+00	7.794831e+00	7.792202e+00	0.000000e+00	7.792202e+00	-5.835833e-13	7.733221e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.112327277560585e-01	5.000000e+00	8.236885e+00	8.233840e+00	0.000000e+00	8.233840e+00	-4.536555e-13	7.725860e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.130463438274872e-01	5.000000e+00	8.640300e+00	8.636875e+00	0.000000e+00	8.636875e+00	-3.130823e-13	7.718483e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.148599598989156e-01	5.000000e+00	9.005076e+00	9.001307e+00	0.000000e+00	9.001307e+00	-1.618638e-13	7.711089e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.166735759703442e-01	5.000000e+00	9.331212e+00	9.327137e+00	0.000000e+00	9.327137e+00	0.000000e+00	7.703678e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.196032634703442e-01	5.000000e+00	9.715294e+00	9.710857e+00	0.000000e+00	9.710857e+00	0.000000e+00	7.691737e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.225329509703442e-01	5.000000e+00	9.940050e+00	9.935402e+00	0.000000e+00	9.935402e+00	0.000000e+00	7.679798e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.254626384703442e-01	5.000000e+00	9.997888e+00	9.993185e+00	0.000000e+00	9.993185e+00	0.000000e+00	7.667857e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.283923259703442e-01	5.000000e+00	9.886851e+00	9.882253e+00	0.000000e+00	9.882253e+00	0.000000e+00	7.655917e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.313220134703442e-01	5.000000e+00	9.610693e+00	9.606355e+00	0.000000e+00	9.606355e+00	0.000000e+00	7.643978e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.342517009703442e-01	5.000000e+00	9.178743e+00	9.174811e+00	0.000000e+00	9.174811e+00	0.000000e+00	7.632037e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.371813884703442e-01	5.000000e+00	8.605598e+00	8.602205e+00	0.000000e+00	8.602205e+00	0.000000e+00	7.620098e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.401110759703442e-01	5.000000e+00	7.910624e+00	7.907885e+00	0.000000e+00	7.907885e+00	-4.547474e-13	7.608157e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.416456741846299e-01	5.000000e+00	7.495180e+00	7.492832e+00	0.000000e+00	7.492832e+00	-6.577786e-13	7.601891e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.431802723989156e-01	5.000000e+00	7.066857e+00	7.064912e+00	0.000000e+00	7.064912e+00	-8.147874e-13	7.595605e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.447148706132013e-01	5.000000e+00	6.625656e+00	6.624126e+00	0.000000e+00	6.624126e+00	-9.257737e-13	7.589297e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.462494688274872e-01	5.000000e+00	6.171577e+00	6.170474e+00	0.000000e+00	6.170474e+00	-9.907376e-13	7.582968e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.477840670417728e-01	5.000000e+00	5.704619e+00	5.703956e+00	0.000000e+00	5.703956e+00	-1.009679e-12	7.576617e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.493186652560585e-01	5.000000e+00	5.224782e+00	5.224571e+00	0.000000e+00	5.224571e+00	-9.825981e-13	7.570245e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.508532634703442e-01	5.000000e+00	4.732068e+00	4.732320e+00	0.000000e+00	4.732320e+00	-9.094947e-13	7.563852e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.521088438274872e-01	5.000000e+00	4.333580e+00	4.334207e+00	0.000000e+00	4.334207e+00	-9.276314e-13	7.558605e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.533644241846299e-01	5.000000e+00	3.945096e+00	3.946088e+00	0.000000e+00	3.946088e+00	-9.343089e-13	7.553343e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.546200045417728e-01	5.000000e+00	3.566614e+00	3.567963e+00	0.000000e+00	3.567963e+00	-9.295271e-13	7.548068e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.558755848989156e-01	5.000000e+00	3.198135e+00	3.199830e+00	0.000000e+00	3.199830e+00	-9.132862e-13	7.542778e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.571311652560585e-01	5.000000e+00	2.839659e+00	2.841691e+00	0.000000e+00	2.841691e+00	-8.855860e-13	7.537474e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.583867456132013e-01	5.000000e+00	2.491185e+00	2.493546e+00	0.000000e+00	2.493546e+00	-8.464265e-13	7.532156e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.596423259703442e-01	5.000000e+00	2.152715e+00	2.155394e+00	0.000000e+00	2.155394e+00	-7.958079e-13	7.526823e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.606188884703442e-01	5.000000e+00	1.906038e+00	1.908949e+00	0.000000e+00	1.908949e+00	-6.821210e-13	7.522667e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.615954509703442e-01	5.000000e+00	1.671007e+00	1.674139e+00	0.000000e+00	1.674139e+00	-6.821210e-13	7.518504e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.625720134703442e-01	5.000000e+00	1.448505e+00	1.451847e+00	0.000000e+00	1.451847e+00	-6.821210e-13	7.514334e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.635485759703442e-01	5.000000e+00	1.239370e+00	1.242909e+00	0.000000e+00	1.242909e+00	-6.821210e-13	7.510158e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.645251384703442e-01	5.000000e+00	1.044389e+00	1.048111e+00	0.000000e+00	1.048111e+00	-6.821210e-13	7.505976e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.655017009703442e-01	5.000000e+00	8.642968e-01	8.681883e-01	0.000000e+00	8.681883e-01	-7.389644e-13	7.501786e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.664782634703442e-01	5.000000e+00	6.997700e-01	7.038162e-01	0.000000e+00	7.038162e-01	-7.958079e-13	7.497590e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.674548259703442e-01	5.000000e+00	5.514283e-01	5.556141e-01	0.000000e+00	5.556141e-01	-7.673862e-13	7.493386e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.684313884703442e-01	5.000000e+00	4.198300e-01	4.241397e-01	0.000000e+00	4.241397e-01	-7.389644e-13	7.489175e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.694079509703442e-01	5.000000e+00	3.054704e-01	3.098877e-01	0.000000e+00	3.098877e-01	-7.389644e-13	7.484957e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.703845134703442e-01	5.000000e+00	2.087800e-01	2.132883e-01	0.000000e+00	2.132883e-01	-7.389644e-13	7.480732e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.713610759703442e-01	5.000000e+00	1.301227e-01	1.347049e-01	0.000000e+00	1.347049e-01	-7.389644e-13	7.476500e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.723376384703442e-01	5.000000e+00	6.979444e-02	7.443348e-02	0.000000e+00	7.443348e-02	-7.407408e-13	7.472261e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.733142009703442e-01	5.000000e+00	2.802240e-02	3.270075e-02	0.000000e+00	3.270075e-02	-7.442935e-13	7.468014e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.742907634703442e-01	5.000000e+00	4.963752e-03	9.663799e-03	0.000000e+00	9.663799e-03	-7.460144e-13	7.463761e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.752673259703442e-01	5.000000e+00	7.052967e-04	5.409351e-03	0.000000e+00	5.409351e-03	-7.460699e-13	7.459501e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.762438884703442e-01	5.000000e+00	1.526306e-02	1.995341e-02	0.000000e+00	1.995341e-02	-7.443490e-13	7.455233e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.772204509703442e-01	5.000000e+00	4.858224e-02	5.324125e-02	0.000000e+00	5.324125e-02	-7.407408e-13	7.450958e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.781970134703442e-01	5.000000e+00	1.005374e-01	1.051476e-01	0.000000e+00	1.051476e-01	-7.389644e-13	7.446677e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.791735759703442e-01	5.000000e+00	1.709331e-01	1.754770e-01	0.000000e+00	1.754770e-01	-7.531753e-13	7.442388e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.801501384703442e-01	5.000000e+00	2.595043e-01	2.639649e-01	0.000000e+00	2.639649e-01	-7.815970e-13	7.438091e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.811267009703442e-01	5.000000e+00	3.659177e-01	3.702781e-01	0.000000e+00	3.702781e-01	-7.958079e-13	7.433788e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.821032634703442e-01	5.000000e+00	4.897726e-01	4.940165e-01	0.000000e+00	4.940165e-01	-7.958079e-13	7.429477e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.830798259703442e-01	5.000000e+00	6.306031e-01	6.347145e-01	0.000000e+00	6.347145e-01	-7.958079e-13	7.425159e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.840563884703442e-01	5.000000e+00	7.878790e-01	7.918423e-01	0.000000e+00	7.918423e-01	-7.958079e-13	7.420833e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.850329509703442e-01	5.000000e+00	9.610084e-01	9.648088e-01	0.000000e+00	9.648088e-01	-7.389644e-13	7.416499e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.860095134703442e-01	5.000000e+00	1.149340e+00	1.152963e+00	0.000000e+00	1.152963e+00	-6.821210e-13	7.412158e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.869860759703442e-01	5.000000e+00	1.352164e+00	1.355596e+00	0.000000e+00	1.355596e+00	-6.821210e-13	7.407811e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.879626384703442e-01	5.000000e+00	1.568718e+00	1.571946e+00	0.000000e+00	1.571946e+00	-6.821210e-13	7.403457e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.889392009703442e-01	5.000000e+00	1.798186e+00	1.801199e+00	0.000000e+00	1.801199e+00	-6.821210e-13	7.399097e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.899157634703442e-01	5.000000e+00	2.039706e+00	2.042491e+00	0.000000e+00	2.042491e+00	-5.684342e-13	7.394730e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.918688884703442e-01	5.000000e+00	2.555219e+00	2.557519e+00	0.000000e+00	2.557519e+00	-4.547474e-13	7.385982e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.938220134703442e-01	5.000000e+00	3.107504e+00	3.109285e+00	0.000000e+00	3.109285e+00	-4.547474e-13	7.377216e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.967517009703442e-01	5.000000e+00	3.986587e+00	3.987540e+00	0.000000e+00	3.987540e+00	-4.547474e-13	7.364034e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.981467902560585e-01	5.000000e+00	4.427461e+00	4.428000e+00	0.000000e+00	4.428000e+00	-6.500233e-13	7.357744e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.995418795417728e-01	5.000000e+00	4.864431e+00	4.864559e+00	0.000000e+00	4.864559e+00	-8.018619e-13	7.351436e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.009369688274872e-01	5.000000e+00	5.297499e+00	5.297219e+00	0.000000e+00	5.297219e+00	-9.102632e-13	7.345111e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.023320581132013e-01	5.000000e+00	5.726662e+00	5.725979e+00	0.000000e+00	5.725979e+00	-9.752271e-13	7.338768e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.037271473989156e-01	5.000000e+00	6.151923e+00	6.150839e+00	0.000000e+00	6.150839e+00	-9.967536e-13	7.332409e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.051222366846299e-01	5.000000e+00	6.573280e+00	6.571800e+00	0.000000e+00	6.571800e+00	-9.748429e-13	7.326031e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.065173259703442e-01	5.000000e+00	6.990734e+00	6.988861e+00	0.000000e+00	6.988861e+00	-9.094947e-13	7.319637e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
