time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(C1)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
7.910876384703442e-01	5.000000e+00	2.344153e+00	1.564435e+00	7.822173e-01	-1.022321e-01	-4.547474e-13	-7.822173e-01	7.822173e-01	-7.822173e-01	-7.822173e-01	-7.822173e-01
7.920642009703442e-01	5.000000e+00	2.608926e+00	1.740784e+00	8.703918e-01	7.411704e-02	-3.410605e-13	-8.703918e-01	8.703918e-01	-8.703918e-01	-8.703918e-01	-8.703918e-01
7.930407634703442e-01	5.000000e+00	2.882698e+00	1.923127e+00	9.615633e-01	2.564601e-01	-1.136868e-13	-9.615633e-01	9.615633e-01	-9.615633e-01	-9.615633e-01	-9.615633e-01
7.940173259703442e-01	5.000000e+00	3.164439e+00	2.110778e+00	1.055389e+00	4.441109e-01	0.000000e+00	-1.055389e+00	1.055389e+00	-1.055389e+00	-1.055389e+00	-1.055389e+00
7.949938884703442e-01	5.000000e+00	3.453089e+00	2.303030e+00	1.151515e+00	6.363631e-01	0.000000e+00	-1.151515e+00	1.151515e+00	-1.151515e+00	-1.151515e+00	-1.151515e+00
7.969470134703442e-01	5.000000e+00	4.046747e+00	2.698430e+00	1.349215e+00	1.031763e+00	6.821210e-13	-1.349215e+00	1.349215e+00	-1.349215e+00	-1.349215e+00	-1.349215e+00
7.980630848989156e-01	5.000000e+00	4.397293e+00	2.931907e+00	1.465953e+00	1.265240e+00	9.636483e-13	-1.465953e+00	1.465953e+00	-1.465953e+00	-1.465953e+00	-1.465953e+00
7.991791563274872e-01	5.000000e+00	4.746529e+00	3.164512e+00	1.582256e+00	1.497845e+00	1.205470e-12	-1.582256e+00	1.582256e+00	-1.582256e+00	-1.582256e+00	-1.582256e+00
8.002952277560585e-01	5.000000e+00	5.094455e+00	3.396244e+00	1.698122e+00	1.729577e+00	1.407585e-12	-1.698122e+00	1.698122e+00	-1.698122e+00	-1.698122e+00	-1.698122e+00
8.014112991846299e-01	5.000000e+00	5.441071e+00	3.627104e+00	1.813552e+00	1.960437e+00	1.569995e-12	-1.813552e+00	1.813552e+00	-1.813552e+00	-1.813552e+00	-1.813552e+00
8.025273706132013e-01	5.000000e+00	5.786377e+00	3.857091e+00	1.928545e+00	2.190424e+00	1.692699e-12	-1.928545e+00	1.928545e+00	-1.928545e+00	-1.928545e+00	-1.928545e+00
8.036434420417728e-01	5.000000e+00	6.130372e+00	4.086206e+00	2.043103e+00	2.419539e+00	1.775697e-12	-2.043103e+00	2.043103e+00	-2.043103e+00	-2.043103e+00	-2.043103e+00
8.047595134703442e-01	5.000000e+00	6.473058e+00	4.314448e+00	2.157224e+00	2.647781e+00	1.818989e-12	-2.157224e+00	2.157224e+00	-2.157224e+00	-2.157224e+00	-2.157224e+00
8.076892009703442e-01	5.000000e+00	7.322752e+00	4.880377e+00	2.440189e+00	3.213711e+00	2.273737e-12	-2.440189e+00	2.440189e+00	-2.440189e+00	-2.440189e+00	-2.440189e+00
8.106188884703442e-01	5.000000e+00	8.093962e+00	5.394033e+00	2.697017e+00	3.727367e+00	3.637979e-12	-2.697017e+00	2.697017e+00	-2.697017e+00	-2.697017e+00	-2.697017e+00
8.135485759703442e-01	5.000000e+00	8.760630e+00	5.838061e+00	2.919030e+00	4.171394e+00	4.092726e-12	-2.919030e+00	2.919030e+00	-2.919030e+00	-2.919030e+00	-2.919030e+00
8.164782634703442e-01	5.000000e+00	9.300230e+00	6.197456e+00	3.098728e+00	4.530789e+00	3.637979e-12	-3.098728e+00	3.098728e+00	-3.098728e+00	-3.098728e+00	-3.098728e+00
8.194079509703442e-01	5.000000e+00	9.694530e+00	6.460075e+00	3.230037e+00	4.793408e+00	3.183231e-12	-3.230037e+00	3.230037e+00	-3.230037e+00	-3.230037e+00	-3.230037e+00
8.223376384703442e-01	5.000000e+00	9.930205e+00	6.617044e+00	3.308522e+00	4.950377e+00	3.637979e-12	-3.308522e+00	3.308522e+00	-3.308522e+00	-3.308522e+00	-3.308522e+00
8.242907634703442e-01	5.000000e+00	9.995036e+00	6.660224e+00	3.330112e+00	4.993557e+00	3.637979e-12	-3.330112e+00	3.330112e+00	-3.330112e+00	-3.330112e+00	-3.330112e+00
8.262438884703442e-01	5.000000e+00	9.984737e+00	6.653364e+00	3.326682e+00	4.986698e+00	3.637979e-12	-3.326682e+00	3.326682e+00	-3.326682e+00	-3.326682e+00	-3.326682e+00
8.291735759703442e-01	5.000000e+00	9.829067e+00	6.549682e+00	3.274841e+00	4.883015e+00	3.183231e-12	-3.274841e+00	3.274841e+00	-3.274841e+00	-3.274841e+00	-3.274841e+00
8.321032634703442e-01	5.000000e+00	9.510227e+00	6.337322e+00	3.168661e+00	4.670656e+00	3.637979e-12	-3.168661e+00	3.168661e+00	-3.168661e+00	-3.168661e+00	-3.168661e+00
8.350329509703442e-01	5.000000e+00	9.038992e+00	6.023461e+00	3.011730e+00	4.356794e+00	4.092726e-12	-3.011730e+00	3.011730e+00	-3.011730e+00	-3.011730e+00	-3.011730e+00
8.379626384703442e-01	5.000000e+00	8.431282e+00	5.618702e+00	2.809351e+00	3.952036e+00	3.410605e-12	-2.809351e+00	2.809351e+00	-2.809351e+00	-2.809351e+00	-2.809351e+00
8.408923259703442e-01	5.000000e+00	7.707633e+00	5.136724e+00	2.568362e+00	3.470057e+00	3.183231e-12	-2.568362e+00	2.568362e+00	-2.568362e+00	-2.568362e+00	-2.568362e+00
8.438220134703442e-01	5.000000e+00	6.892496e+00	4.593810e+00	2.296905e+00	2.927144e+00	1.818989e-12	-2.296905e+00	2.296905e+00	-2.296905e+00	-2.296905e+00	-2.296905e+00
8.467517009703442e-01	5.000000e+00	6.013413e+00	4.008307e+00	2.004153e+00	2.341640e+00	1.818989e-12	-2.004153e+00	2.004153e+00	-2.004153e+00	-2.004153e+00	-2.004153e+00
8.535876384703442e-01	5.000000e+00	3.882431e+00	2.588988e+00	1.294494e+00	9.223218e-01	6.821210e-13	-1.294494e+00	1.294494e+00	-1.294494e+00	-1.294494e+00	-1.294494e+00
8.555407634703442e-01	5.000000e+00	3.294267e+00	2.197248e+00	1.098624e+00	5.305812e-01	0.000000e+00	-1.098624e+00	1.098624e+00	-1.098624e+00	-1.098624e+00	-1.098624e+00
8.565173259703442e-01	5.000000e+00	3.009266e+00	2.007426e+00	1.003713e+00	3.407596e-01	0.000000e+00	-1.003713e+00	1.003713e+00	-1.003713e+00	-1.003713e+00	-1.003713e+00
8.574938884703442e-01	5.000000e+00	2.731758e+00	1.822595e+00	9.112976e-01	1.559285e-01	-1.136868e-13	-9.112976e-01	9.112976e-01	-9.112976e-01	-9.112976e-01	-9.112976e-01
8.584704509703442e-01	5.000000e+00	2.462788e+00	1.643450e+00	8.217250e-01	-2.321665e-02	-3.410605e-13	-8.217250e-01	8.217250e-01	-8.217250e-01	-8.217250e-01	-8.217250e-01
8.594470134703442e-01	5.000000e+00	2.203367e+00	1.470665e+00	7.353326e-01	-1.960014e-01	-4.547474e-13	-7.353326e-01	7.353326e-01	-7.353326e-01	-7.353326e-01	-7.353326e-01
8.604235759703442e-01	5.000000e+00	1.954471e+00	1.304891e+00	6.524456e-01	-3.617755e-01	-5.684342e-13	-6.524456e-01	6.524456e-01	-6.524456e-01	-6.524456e-01	-6.524456e-01
8.614001384703442e-01	5.000000e+00	1.717038e+00	1.146752e+00	5.733758e-01	-5.199150e-01	-7.958079e-13	-5.733758e-01	5.733758e-01	-5.733758e-01	-5.733758e-01	-5.733758e-01
8.623767009703442e-01	5.000000e+00	1.491962e+00	9.968420e-01	4.984210e-01	-6.698247e-01	-9.094947e-13	-4.984210e-01	4.984210e-01	-4.984210e-01	-4.984210e-01	-4.984210e-01
8.633532634703442e-01	5.000000e+00	1.280089e+00	8.557262e-01	4.278631e-01	-8.109404e-01	-9.094947e-13	-4.278631e-01	4.278631e-01	-4.278631e-01	-4.278631e-01	-4.278631e-01
8.643298259703442e-01	5.000000e+00	1.082217e+00	7.239358e-01	3.619679e-01	-9.427309e-01	-1.136868e-12	-3.619679e-01	3.619679e-01	-3.619679e-01	-3.619679e-01	-3.619679e-01
8.653063884703442e-01	5.000000e+00	8.990909e-01	6.019664e-01	3.009832e-01	-1.064700e+00	-1.477929e-12	-3.009832e-01	3.009832e-01	-3.009832e-01	-3.009832e-01	-3.009832e-01
8.662829509703442e-01	5.000000e+00	7.313995e-01	4.902773e-01	2.451387e-01	-1.176389e+00	-1.591616e-12	-2.451387e-01	2.451387e-01	-2.451387e-01	-2.451387e-01	-2.451387e-01
8.672595134703442e-01	5.000000e+00	5.797741e-01	3.892889e-01	1.946444e-01	-1.277378e+00	-1.705303e-12	-1.946444e-01	1.946444e-01	-1.946444e-01	-1.946444e-01	-1.946444e-01
8.682360759703442e-01	5.000000e+00	4.447855e-01	2.993811e-01	1.496906e-01	-1.367285e+00	-1.818989e-12	-1.496906e-01	1.496906e-01	-1.496906e-01	-1.496906e-01	-1.496906e-01
8.692126384703442e-01	5.000000e+00	3.269416e-01	2.208925e-01	1.104462e-01	-1.445774e+00	-1.818989e-12	-1.104462e-01	1.104462e-01	-1.104462e-01	-1.104462e-01	-1.104462e-01
8.701892009703442e-01	5.000000e+00	2.266861e-01	1.541184e-01	7.705918e-02	-1.512548e+00	-1.818989e-12	-7.705918e-02	7.705918e-02	-7.705918e-02	-7.705918e-02	-7.705918e-02
8.711657634703442e-01	5.000000e+00	1.443963e-01	9.931009e-02	4.965505e-02	-1.567357e+00	-1.818989e-12	-4.965505e-02	4.965505e-02	-4.965505e-02	-4.965505e-02	-4.965505e-02
8.721423259703442e-01	5.000000e+00	8.038186e-02	5.667396e-02	2.833698e-02	-1.609993e+00	-1.818989e-12	-2.833698e-02	2.833698e-02	-2.833698e-02	-2.833698e-02	-2.833698e-02
8.731188884703442e-01	5.000000e+00	3.488375e-02	2.637043e-02	1.318522e-02	-1.640296e+00	-1.818989e-12	-1.318522e-02	1.318522e-02	-1.318522e-02	-1.318522e-02	-1.318522e-02
8.740954509703442e-01	5.000000e+00	8.073225e-03	8.513564e-03	4.256782e-03	-1.658153e+00	-1.818989e-12	-4.256782e-03	4.256782e-03	-4.256782e-03	-4.256782e-03	-4.256782e-03
8.750720134703442e-01	5.000000e+00	5.118309e-05	3.170568e-03	1.585284e-03	-1.663496e+00	-1.818989e-12	-1.585284e-03	1.585284e-03	-1.585284e-03	-1.585284e-03	-1.585284e-03
8.760485759703442e-01	5.000000e+00	1.084782e-02	1.036155e-02	5.180777e-03	-1.656305e+00	-1.818989e-12	-5.180777e-03	5.180777e-03	-5.180777e-03	-5.180777e-03	-5.180777e-03
8.770251384703442e-01	5.000000e+00	4.042250e-02	3.005945e-02	1.502973e-02	-1.636607e+00	-1.818989e-12	-1.502973e-02	1.502973e-02	-1.502973e-02	-1.502973e-02	-1.502973e-02
8.780017009703442e-01	5.000000e+00	8.866391e-02	6.219013e-02	3.109507e-02	-1.604477e+00	-1.818989e-12	-3.109507e-02	3.109507e-02	-3.109507e-02	-3.109507e-02	-3.109507e-02
8.789782634703442e-01	5.000000e+00	1.553905e-01	1.066326e-01	5.331632e-02	-1.560034e+00	-1.705303e-12	-5.331632e-02	5.331632e-02	-5.331632e-02	-5.331632e-02	-5.331632e-02
8.799548259703442e-01	5.000000e+00	2.403511e-01	1.632197e-01	8.160987e-02	-1.503447e+00	-1.477929e-12	-8.160987e-02	8.160987e-02	-8.160987e-02	-8.160987e-02	-8.160987e-02
8.809313884703442e-01	5.000000e+00	3.432259e-01	2.317384e-01	1.158692e-01	-1.434928e+00	-1.477929e-12	-1.158692e-01	1.158692e-01	-1.158692e-01	-1.158692e-01	-1.158692e-01
8.819079509703442e-01	5.000000e+00	4.636278e-01	3.119308e-01	1.559654e-01	-1.354736e+00	-1.591616e-12	-1.559654e-01	1.559654e-01	-1.559654e-01	-1.559654e-01	-1.559654e-01
8.828845134703442e-01	5.000000e+00	6.011035e-01	4.034951e-01	2.017475e-01	-1.263172e+00	-1.477929e-12	-2.017475e-01	2.017475e-01	-2.017475e-01	-2.017475e-01	-2.017475e-01
8.838610759703442e-01	5.000000e+00	7.551357e-01	5.060866e-01	2.530433e-01	-1.160580e+00	-1.477929e-12	-2.530433e-01	2.530433e-01	-2.530433e-01	-2.530433e-01	-2.530433e-01
8.848376384703442e-01	5.000000e+00	9.251447e-01	6.193193e-01	3.096596e-01	-1.047347e+00	-1.477929e-12	-3.096596e-01	3.096596e-01	-3.096596e-01	-3.096596e-01	-3.096596e-01
8.858142009703442e-01	5.000000e+00	1.110490e+00	7.427668e-01	3.713834e-01	-9.238999e-01	-1.136868e-12	-3.713834e-01	3.713834e-01	-3.713834e-01	-3.713834e-01	-3.713834e-01
8.867907634703442e-01	5.000000e+00	1.310475e+00	8.759647e-01	4.379824e-01	-7.907020e-01	-9.094947e-13	-4.379824e-01	4.379824e-01	-4.379824e-01	-4.379824e-01	-4.379824e-01
8.877673259703442e-01	5.000000e+00	1.524347e+00	1.018412e+00	5.092058e-01	-6.482551e-01	-9.094947e-13	-5.092058e-01	5.092058e-01	-5.092058e-01	-5.092058e-01	-5.092058e-01
8.887438884703442e-01	5.000000e+00	1.751300e+00	1.169571e+00	5.847856e-01	-4.970954e-01	-7.958079e-13	-5.847856e-01	5.847856e-01	-5.847856e-01	-5.847856e-01	-5.847856e-01
8.897204509703442e-01	5.000000e+00	1.990481e+00	1.328875e+00	6.644374e-01	-3.377918e-01	-5.684342e-13	-6.644374e-01	6.644374e-01	-6.644374e-01	-6.644374e-01	-6.644374e-01
8.906970134703442e-01	5.000000e+00	2.240988e+00	1.495723e+00	7.478614e-01	-1.709439e-01	-4.547474e-13	-7.478614e-01	7.478614e-01	-7.478614e-01	-7.478614e-01	-7.478614e-01
8.916735759703442e-01	5.000000e+00	2.501880e+00	1.669487e+00	8.347436e-01	2.820428e-03	-3.410605e-13	-8.347436e-01	8.347436e-01	-8.347436e-01	-8.347436e-01	-8.347436e-01
8.926501384703442e-01	5.000000e+00	2.772174e+00	1.849514e+00	9.247569e-01	1.828471e-01	-1.136868e-13	-9.247569e-01	9.247569e-01	-9.247569e-01	-9.247569e-01	-9.247569e-01
8.936267009703442e-01	5.000000e+00	3.050854e+00	2.035125e+00	1.017563e+00	3.684585e-01	0.000000e+00	-1.017563e+00	1.017563e+00	-1.017563e+00	-1.017563e+00	-1.017563e+00
8.946032634703442e-01	5.000000e+00	3.336869e+00	2.225623e+00	1.112811e+00	5.589560e-01	0.000000e+00	-1.112811e+00	1.112811e+00	-1.112811e+00	-1.112811e+00	-1.112811e+00
8.965563884703442e-01	5.000000e+00	3.926579e+00	2.618392e+00	1.309196e+00	9.517260e-01	6.821210e-13	-1.309196e+00	1.309196e+00	-1.309196e+00	-1.309196e+00	-1.309196e+00
9.043688884703442e-01	5.000000e+00	6.355354e+00	4.236053e+00	2.118026e+00	2.569386e+00	1.818989e-12	-2.118026e+00	2.118026e+00	-2.118026e+00	-2.118026e+00	-2.118026e+00
9.072985759703442e-01	5.000000e+00	7.213390e+00	4.807538e+00	2.403769e+00	3.140872e+00	1.818989e-12	-2.403769e+00	2.403769e+00	-2.403769e+00	-2.403769e+00	-2.403769e+00
9.102282634703442e-01	5.000000e+00	7.996637e+00	5.329212e+00	2.664606e+00	3.662545e+00	3.637979e-12	-2.664606e+00	2.664606e+00	-2.664606e+00	-2.664606e+00	-2.664606e+00
9.131579509703442e-01	5.000000e+00	8.678632e+00	5.783447e+00	2.891723e+00	4.116780e+00	3.865352e-12	-2.891723e+00	2.891723e+00	-2.891723e+00	-2.891723e+00	-2.891723e+00
9.160876384703442e-01	5.000000e+00	9.236328e+00	6.154895e+00	3.077447e+00	4.488228e+00	3.183231e-12	-3.077447e+00	3.077447e+00	-3.077447e+00	-3.077447e+00	-3.077447e+00
9.190173259703442e-01	5.000000e+00	9.650884e+00	6.431005e+00	3.215503e+00	4.764338e+00	3.637979e-12	-3.215503e+00	3.215503e+00	-3.215503e+00	-3.215503e+00	-3.215503e+00
9.219470134703442e-01	5.000000e+00	9.908290e+00	6.602448e+00	3.301224e+00	4.935781e+00	3.183231e-12	-3.301224e+00	3.301224e+00	-3.301224e+00	-3.301224e+00	-3.301224e+00
9.239001384703442e-01	5.000000e+00	9.988066e+00	6.655581e+00	3.327791e+00	4.988914e+00	4.092726e-12	-3.327791e+00	3.327791e+00	-3.327791e+00	-3.327791e+00	-3.327791e+00
9.258532634703442e-01	5.000000e+00	9.992816e+00	6.658745e+00	3.329373e+00	4.992079e+00	4.092726e-12	-3.329373e+00	3.329373e+00	-3.329373e+00	-3.329373e+00	-3.329373e+00
9.278063884703442e-01	5.000000e+00	9.922470e+00	6.611892e+00	3.305946e+00	4.945226e+00	4.092726e-12	-3.305946e+00	3.305946e+00	-3.305946e+00	-3.305946e+00	-3.305946e+00
9.307360759703442e-01	5.000000e+00	9.678764e+00	6.449575e+00	3.224787e+00	4.782908e+00	3.637979e-12	-3.224787e+00	3.224787e+00	-3.224787e+00	-3.224787e+00	-3.224787e+00
9.336657634703442e-01	5.000000e+00	9.276968e+00	6.181963e+00	3.090981e+00	4.515296e+00	4.092726e-12	-3.090981e+00	3.090981e+00	-3.090981e+00	-3.090981e+00	-3.090981e+00
9.365954509703442e-01	5.000000e+00	8.730658e+00	5.818098e+00	2.909049e+00	4.151431e+00	4.092726e-12	-2.909049e+00	2.909049e+00	-2.909049e+00	-2.909049e+00	-2.909049e+00
9.395251384703442e-01	5.000000e+00	8.058291e+00	5.370275e+00	2.685138e+00	3.703609e+00	3.637979e-12	-2.685138e+00	2.685138e+00	-2.685138e+00	-2.685138e+00	-2.685138e+00
9.424548259703442e-01	5.000000e+00	7.282588e+00	4.853627e+00	2.426813e+00	3.186960e+00	2.273737e-12	-2.426813e+00	2.426813e+00	-2.426813e+00	-2.426813e+00	-2.426813e+00
9.453845134703442e-01	5.000000e+00	6.429759e+00	4.285609e+00	2.142805e+00	2.618942e+00	1.818989e-12	-2.142805e+00	2.142805e+00	-2.142805e+00	-2.142805e+00	-2.142805e+00
9.465005848989156e-01	5.000000e+00	6.086256e+00	4.056823e+00	2.028411e+00	2.390156e+00	1.674529e-12	-2.028411e+00	2.028411e+00	-2.028411e+00	-2.028411e+00	-2.028411e+00
9.476166563274872e-01	5.000000e+00	5.741665e+00	3.827311e+00	1.913655e+00	2.160644e+00	1.524085e-12	-1.913655e+00	1.913655e+00	-1.913655e+00	-1.913655e+00	-1.913655e+00
9.487327277560585e-01	5.000000e+00	5.395984e+00	3.597074e+00	1.798537e+00	1.930407e+00	1.367659e-12	-1.798537e+00	1.798537e+00	-1.798537e+00	-1.798537e+00	-1.798537e+00
9.498487991846299e-01	5.000000e+00	5.049214e+00	3.366111e+00	1.683056e+00	1.699445e+00	1.205249e-12	-1.683056e+00	1.683056e+00	-1.683056e+00	-1.683056e+00	-1.683056e+00
9.509648706132013e-01	5.000000e+00	4.701355e+00	3.134424e+00	1.567212e+00	1.467757e+00	1.036856e-12	-1.567212e+00	1.567212e+00	-1.567212e+00	-1.567212e+00	-1.567212e+00
9.520809420417728e-01	5.000000e+00	4.352407e+00	2.902011e+00	1.451005e+00	1.235344e+00	8.624800e-13	-1.451005e+00	1.451005e+00	-1.451005e+00	-1.451005e+00	-1.451005e+00
9.531970134703442e-01	5.000000e+00	4.002369e+00	2.668872e+00	1.334436e+00	1.002205e+00	6.821210e-13	-1.334436e+00	1.334436e+00	-1.334436e+00	-1.334436e+00	-1.334436e+00
9.551501384703442e-01	5.000000e+00	3.410125e+00	2.274414e+00	1.137207e+00	6.077477e-01	0.000000e+00	-1.137207e+00	1.137207e+00	-1.137207e+00	-1.137207e+00	-1.137207e+00
9.561267009703442e-01	5.000000e+00	3.122427e+00	2.082796e+00	1.041398e+00	4.161290e-01	0.000000e+00	-1.041398e+00	1.041398e+00	-1.041398e+00	-1.041398e+00	-1.041398e+00
9.571032634703442e-01	5.000000e+00	2.841795e+00	1.895884e+00	9.479419e-01	2.292171e-01	-1.136868e-13	-9.479419e-01	9.479419e-01	-9.479419e-01	-9.479419e-01	-9.479419e-01
9.580798259703442e-01	5.000000e+00	2.569286e+00	1.714382e+00	8.571910e-01	4.771540e-02	-3.410605e-13	-8.571910e-01	8.571910e-01	-8.571910e-01	-8.571910e-01	-8.571910e-01
9.590563884703442e-01	5.000000e+00	2.305926e+00	1.538974e+00	7.694869e-01	-1.276929e-01	-4.547474e-13	-7.694869e-01	7.694869e-01	-7.694869e-01	-7.694869e-01	-7.694869e-01
9.600329509703442e-01	5.000000e+00	2.052705e+00	1.370319e+00	6.851595e-01	-2.963477e-01	-5.684342e-13	-6.851595e-01	6.851595e-01	-6.851595e-01	-6.851595e-01	-6.851595e-01
9.610095134703442e-01	5.000000e+00	1.810578e+00	1.209053e+00	6.045263e-01	-4.576141e-01	-7.958079e-13	-6.045263e-01	6.045263e-01	-6.045263e-01	-6.045263e-01	-6.045263e-01
9.619860759703442e-01	5.000000e+00	1.580455e+00	1.055781e+00	5.278907e-01	-6.108853e-01	-9.094947e-13	-5.278907e-01	5.278907e-01	-5.278907e-01	-5.278907e-01	-5.278907e-01
9.629626384703442e-01	5.000000e+00	1.363202e+00	9.110825e-01	4.555413e-01	-7.555841e-01	-9.094947e-13	-4.555413e-01	4.555413e-01	-4.555413e-01	-4.555413e-01	-4.555413e-01
9.639392009703442e-01	5.000000e+00	1.159637e+00	7.755004e-01	3.877502e-01	-8.911663e-01	-1.023182e-12	-3.877502e-01	3.877502e-01	-3.877502e-01	-3.877502e-01	-3.877502e-01
9.649157634703442e-01	5.000000e+00	9.705266e-01	6.495454e-01	3.247727e-01	-1.017121e+00	-1.250555e-12	-3.247727e-01	3.247727e-01	-3.247727e-01	-3.247727e-01	-3.247727e-01
9.658923259703442e-01	5.000000e+00	7.965822e-01	5.336916e-01	2.668458e-01	-1.132975e+00	-1.477929e-12	-2.668458e-01	2.668458e-01	-2.668458e-01	-2.668458e-01	-2.668458e-01
9.668688884703442e-01	5.000000e+00	6.384584e-01	4.283749e-01	2.141875e-01	-1.238292e+00	-1.705303e-12	-2.141875e-01	2.141875e-01	-2.141875e-01	-2.141875e-01	-2.141875e-01
9.678454509703442e-01	5.000000e+00	4.967506e-01	3.339919e-01	1.669960e-01	-1.332675e+00	-1.705303e-12	-1.669960e-01	1.669960e-01	-1.669960e-01	-1.669960e-01	-1.669960e-01
9.688220134703442e-01	5.000000e+00	3.719919e-01	2.508978e-01	1.254489e-01	-1.415769e+00	-1.591616e-12	-1.254489e-01	1.254489e-01	-1.254489e-01	-1.254489e-01	-1.254489e-01
9.697985759703442e-01	5.000000e+00	2.646521e-01	1.794052e-01	8.970259e-02	-1.487262e+00	-1.705303e-12	-8.970259e-02	8.970259e-02	-8.970259e-02	-8.970259e-02	-8.970259e-02
9.707751384703442e-01	5.000000e+00	1.751350e-01	1.197833e-01	5.989164e-02	-1.546883e+00	-1.818989e-12	-5.989164e-02	5.989164e-02	-5.989164e-02	-5.989164e-02	-5.989164e-02
9.717517009703442e-01	5.000000e+00	1.037776e-01	7.225645e-02	3.612823e-02	-1.594410e+00	-1.818989e-12	-3.612823e-02	3.612823e-02	-3.612823e-02	-3.612823e-02	-3.612823e-02
9.727282634703442e-01	5.000000e+00	5.084851e-02	3.700358e-02	1.850179e-02	-1.629663e+00	-1.818989e-12	-1.850179e-02	1.850179e-02	-1.850179e-02	-1.850179e-02	-1.850179e-02
9.737048259703442e-01	5.000000e+00	1.654689e-02	1.415736e-02	7.078678e-03	-1.652509e+00	-1.818989e-12	-7.078678e-03	7.078678e-03	-7.078678e-03	-7.078678e-03	-7.078678e-03
9.746813884703442e-01	5.000000e+00	1.001863e-03	3.803758e-03	1.901879e-03	-1.662863e+00	-1.818989e-12	-1.901879e-03	1.901879e-03	-1.901879e-03	-1.901879e-03	-1.901879e-03
9.756579509703442e-01	5.000000e+00	4.271938e-03	5.981757e-03	2.990879e-03	-1.660685e+00	-1.818989e-12	-2.990879e-03	2.990879e-03	-2.990879e-03	-2.990879e-03	-2.990879e-03
9.766345134703442e-01	5.000000e+00	2.634481e-02	2.068316e-02	1.034158e-02	-1.645983e+00	-1.818989e-12	-1.034158e-02	1.034158e-02	-1.034158e-02	-1.034158e-02	-1.034158e-02
9.776110759703442e-01	5.000000e+00	6.713739e-02	4.785262e-02	2.392631e-02	-1.618814e+00	-1.818989e-12	-2.392631e-02	2.392631e-02	-2.392631e-02	-2.392631e-02	-2.392631e-02
9.785876384703442e-01	5.000000e+00	1.264962e-01	8.738790e-02	4.369395e-02	-1.579279e+00	-1.818989e-12	-4.369395e-02	4.369395e-02	-4.369395e-02	-4.369395e-02	-4.369395e-02
9.795642009703442e-01	5.000000e+00	2.041977e-01	1.391402e-01	6.957009e-02	-1.527526e+00	-1.818989e-12	-6.957009e-02	6.957009e-02	-6.957009e-02	-6.957009e-02	-6.957009e-02
9.805407634703442e-01	5.000000e+00	2.999495e-01	2.029147e-01	1.014573e-01	-1.463752e+00	-1.705303e-12	-1.014573e-01	1.014573e-01	-1.014573e-01	-1.014573e-01	-1.014573e-01
9.815173259703442e-01	5.000000e+00	4.133913e-01	2.784714e-01	1.392357e-01	-1.388195e+00	-1.591616e-12	-1.392357e-01	1.392357e-01	-1.392357e-01	-1.392357e-01	-1.392357e-01
9.824938884703442e-01	5.000000e+00	5.440961e-01	3.655259e-01	1.827629e-01	-1.301141e+00	-1.591616e-12	-1.827629e-01	1.827629e-01	-1.827629e-01	-1.827629e-01	-1.827629e-01
9.834704509703442e-01	5.000000e+00	6.915718e-01	4.637505e-01	2.318753e-01	-1.202916e+00	-1.477929e-12	-2.318753e-01	2.318753e-01	-2.318753e-01	-2.318753e-01	-2.318753e-01
9.844470134703442e-01	5.000000e+00	8.552635e-01	5.727757e-01	2.863878e-01	-1.093891e+00	-1.250555e-12	-2.863878e-01	2.863878e-01	-2.863878e-01	-2.863878e-01	-2.863878e-01
9.854235759703442e-01	5.000000e+00	1.034555e+00	6.921909e-01	3.460954e-01	-9.744757e-01	-1.023182e-12	-3.460954e-01	3.460954e-01	-3.460954e-01	-3.460954e-01	-3.460954e-01
9.864001384703442e-01	5.000000e+00	1.228772e+00	8.215468e-01	4.107734e-01	-8.451199e-01	-9.094947e-13	-4.107734e-01	4.107734e-01	-4.107734e-01	-4.107734e-01	-4.107734e-01
9.873767009703442e-01	5.000000e+00	1.437182e+00	9.603565e-01	4.801782e-01	-7.063102e-01	-9.094947e-13	-4.801782e-01	4.801782e-01	-4.801782e-01	-4.801782e-01	-4.801782e-01
9.883532634703442e-01	5.000000e+00	1.659003e+00	1.108098e+00	5.540488e-01	-5.585691e-01	-7.958079e-13	-5.540488e-01	5.540488e-01	-5.540488e-01	-5.540488e-01	-5.540488e-01
9.893298259703442e-01	5.000000e+00	1.893398e+00	1.264214e+00	6.321069e-01	-4.024528e-01	-5.684342e-13	-6.321069e-01	6.321069e-01	-6.321069e-01	-6.321069e-01	-6.321069e-01
9.903063884703442e-01	5.000000e+00	2.139485e+00	1.428118e+00	7.140589e-01	-2.385488e-01	-4.547474e-13	-7.140589e-01	7.140589e-01	-7.140589e-01	-7.140589e-01	-7.140589e-01
9.912829509703442e-01	5.000000e+00	2.396339e+00	1.599193e+00	7.995964e-01	-6.747395e-02	-3.410605e-13	-7.995964e-01	7.995964e-01	-7.995964e-01	-7.995964e-01	-7.995964e-01
9.922595134703442e-01	5.000000e+00	2.662993e+00	1.776794e+00	8.883972e-01	1.101278e-01	-1.136868e-13	-8.883972e-01	8.883972e-01	-8.883972e-01	-8.883972e-01	-8.883972e-01
