time	V(n003)	V(n001)	V(n002)	V(n005)	V(n004)	I(C1)	I(L1)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
3.809313884703442e-01	5.000000e+00	3.432259e-01	2.317384e-01	1.158692e-01	2.317384e-01	-4.121148e-13	4.035604e-13	-1.158692e-01	1.158692e-01	-1.158692e-01	-1.158692e-01	-1.158692e-01
3.819079509703442e-01	5.000000e+00	4.636278e-01	3.119308e-01	1.559654e-01	3.119308e-01	-3.979039e-13	4.033628e-13	-1.559654e-01	1.559654e-01	-1.559654e-01	-1.559654e-01	-1.559654e-01
3.828845134703442e-01	5.000000e+00	6.011035e-01	4.034951e-01	2.017475e-01	4.034951e-01	-4.263256e-13	4.031648e-13	-2.017475e-01	2.017475e-01	-2.017475e-01	-2.017475e-01	-2.017475e-01
3.838610759703442e-01	5.000000e+00	7.551357e-01	5.060866e-01	2.530433e-01	5.060866e-01	-4.547474e-13	4.029665e-13	-2.530433e-01	2.530433e-01	-2.530433e-01	-2.530433e-01	-2.530433e-01
3.848376384703442e-01	5.000000e+00	9.251447e-01	6.193193e-01	3.096596e-01	6.193193e-01	-4.547474e-13	4.027676e-13	-3.096596e-01	3.096596e-01	-3.096596e-01	-3.096596e-01	-3.096596e-01
3.858142009703442e-01	5.000000e+00	1.110490e+00	7.427668e-01	3.713834e-01	7.427668e-01	-4.547474e-13	4.025684e-13	-3.713834e-01	3.713834e-01	-3.713834e-01	-3.713834e-01	-3.713834e-01
3.867907634703442e-01	5.000000e+00	1.310475e+00	8.759647e-01	4.379824e-01	8.759647e-01	-4.547474e-13	4.023687e-13	-4.379824e-01	4.379824e-01	-4.379824e-01	-4.379824e-01	-4.379824e-01
3.877673259703442e-01	5.000000e+00	1.524347e+00	1.018412e+00	5.092058e-01	1.018412e+00	-4.547474e-13	4.021686e-13	-5.092058e-01	5.092058e-01	-5.092058e-01	-5.092058e-01	-5.092058e-01
3.887438884703442e-01	5.000000e+00	1.751300e+00	1.169571e+00	5.847856e-01	1.169571e+00	-4.547474e-13	4.019681e-13	-5.847856e-01	5.847856e-01	-5.847856e-01	-5.847856e-01	-5.847856e-01
3.897204509703442e-01	5.000000e+00	1.990481e+00	1.328875e+00	6.644374e-01	1.328875e+00	-4.547474e-13	4.017671e-13	-6.644374e-01	6.644374e-01	-6.644374e-01	-6.644374e-01	-6.644374e-01
3.916735759703442e-01	5.000000e+00	2.501880e+00	1.669487e+00	8.347436e-01	1.669487e+00	-4.547474e-13	4.013639e-13	-8.347436e-01	8.347436e-01	-8.347436e-01	-8.347436e-01	-8.347436e-01
3.936267009703442e-01	5.000000e+00	3.050854e+00	2.035125e+00	1.017563e+00	2.035125e+00	-4.547474e-13	4.009589e-13	-1.017563e+00	1.017563e+00	-1.017563e+00	-1.017563e+00	-1.017563e+00
3.965563884703442e-01	5.000000e+00	3.926579e+00	2.618392e+00	1.309196e+00	2.618392e+00	-4.547474e-13	4.003482e-13	-1.309196e+00	1.309196e+00	-1.309196e+00	-1.309196e+00	-1.309196e+00
3.979514777560585e-01	5.000000e+00	4.366568e+00	2.911443e+00	1.455721e+00	2.911443e+00	-4.307148e-13	4.000556e-13	-1.455721e+00	1.455721e+00	-1.455721e+00	-1.455721e+00	-1.455721e+00
3.993465670417728e-01	5.000000e+00	4.803119e+00	3.202203e+00	1.601101e+00	3.202203e+00	-3.930385e-13	3.997624e-13	-1.601101e+00	1.601101e+00	-1.601101e+00	-1.601101e+00	-1.601101e+00
4.007416563274871e-01	5.000000e+00	5.236232e+00	3.490673e+00	1.745336e+00	3.490673e+00	-3.417183e-13	3.994686e-13	-1.745336e+00	1.745336e+00	-1.745336e+00	-1.745336e+00	-1.745336e+00
4.021367456132014e-01	5.000000e+00	5.665906e+00	3.776853e+00	1.888426e+00	3.776853e+00	-2.767544e-13	3.991743e-13	-1.888426e+00	1.888426e+00	-1.888426e+00	-1.888426e+00	-1.888426e+00
4.035318348989157e-01	5.000000e+00	6.092142e+00	4.060743e+00	2.030371e+00	4.060743e+00	-1.981467e-13	3.988794e-13	-2.030371e+00	2.030371e+00	-2.030371e+00	-2.030371e+00	-2.030371e+00
4.049269241846299e-01	5.000000e+00	6.514940e+00	4.342343e+00	2.171171e+00	4.342343e+00	-1.058953e-13	3.985839e-13	-2.171171e+00	2.171171e+00	-2.171171e+00	-2.171171e+00	-2.171171e+00
4.063220134703442e-01	5.000000e+00	6.934299e+00	4.621653e+00	2.310826e+00	4.621653e+00	0.000000e+00	3.982879e-13	-2.310826e+00	2.310826e+00	-2.310826e+00	-2.310826e+00	-2.310826e+00
4.082751384703442e-01	5.000000e+00	7.500509e+00	4.998771e+00	2.499385e+00	4.998771e+00	0.000000e+00	3.978743e-13	-2.499385e+00	2.499385e+00	-2.499385e+00	-2.499385e+00	-2.499385e+00
4.102282634703442e-01	5.000000e+00	8.012287e+00	5.339635e+00	2.669818e+00	5.339635e+00	0.000000e+00	3.974606e-13	-2.669818e+00	2.669818e+00	-2.669818e+00	-2.669818e+00	-2.669818e+00
4.121813884703442e-01	5.000000e+00	8.469632e+00	5.644245e+00	2.822123e+00	5.644245e+00	0.000000e+00	3.970470e-13	-2.822123e+00	2.822123e+00	-2.822123e+00	-2.822123e+00	-2.822123e+00
4.141345134703442e-01	5.000000e+00	8.872545e+00	5.912601e+00	2.956300e+00	5.912601e+00	0.000000e+00	3.966333e-13	-2.956300e+00	2.956300e+00	-2.956300e+00	-2.956300e+00	-2.956300e+00
4.160876384703442e-01	5.000000e+00	9.221026e+00	6.144703e+00	3.072351e+00	6.144703e+00	0.000000e+00	3.962197e-13	-3.072351e+00	3.072351e+00	-3.072351e+00	-3.072351e+00	-3.072351e+00
4.180407634703442e-01	5.000000e+00	9.515074e+00	6.340550e+00	3.170275e+00	6.340550e+00	0.000000e+00	3.958061e-13	-3.170275e+00	3.170275e+00	-3.170275e+00	-3.170275e+00	-3.170275e+00
4.199938884703442e-01	5.000000e+00	9.754689e+00	6.500144e+00	3.250072e+00	6.500144e+00	0.000000e+00	3.953924e-13	-3.250072e+00	3.250072e+00	-3.250072e+00	-3.250072e+00	-3.250072e+00
4.229235759703442e-01	5.000000e+00	9.957507e+00	6.635228e+00	3.317614e+00	6.635228e+00	0.000000e+00	3.947720e-13	-3.317614e+00	3.317614e+00	-3.317614e+00	-3.317614e+00	-3.317614e+00
4.258532634703442e-01	5.000000e+00	9.992816e+00	6.658745e+00	3.329373e+00	6.658745e+00	0.000000e+00	3.941515e-13	-3.329373e+00	3.329373e+00	-3.329373e+00	-3.329373e+00	-3.329373e+00
4.287829509703442e-01	5.000000e+00	9.859423e+00	6.569900e+00	3.284950e+00	6.569900e+00	0.000000e+00	3.935311e-13	-3.284950e+00	3.284950e+00	-3.284950e+00	-3.284950e+00	-3.284950e+00
4.317126384703442e-01	5.000000e+00	9.561834e+00	6.371695e+00	3.185847e+00	6.371695e+00	0.000000e+00	3.929106e-13	-3.185847e+00	3.185847e+00	-3.185847e+00	-3.185847e+00	-3.185847e+00
4.346423259703442e-01	5.000000e+00	9.110106e+00	6.070826e+00	3.035413e+00	6.070826e+00	0.000000e+00	3.922902e-13	-3.035413e+00	3.035413e+00	-3.035413e+00	-3.035413e+00	-3.035413e+00
4.375720134703442e-01	5.000000e+00	8.519501e+00	5.677459e+00	2.838730e+00	5.677459e+00	0.000000e+00	3.916697e-13	-2.838730e+00	2.838730e+00	-2.838730e+00	-2.838730e+00	-2.838730e+00
4.405017009703442e-01	5.000000e+00	7.809975e+00	5.204887e+00	2.602444e+00	5.204887e+00	0.000000e+00	3.910493e-13	-2.602444e+00	2.602444e+00	-2.602444e+00	-2.602444e+00	-2.602444e+00
4.420362991846299e-01	5.000000e+00	7.388155e+00	4.923939e+00	2.461969e+00	4.923939e+00	-9.736979e-15	3.907247e-13	-2.461969e+00	2.461969e+00	-2.461969e+00	-2.461969e+00	-2.461969e+00
4.435708973989157e-01	5.000000e+00	6.954544e+00	4.635136e+00	2.317568e+00	4.635136e+00	-3.788293e-14	3.903999e-13	-2.317568e+00	2.317568e+00	-2.317568e+00	-2.317568e+00	-2.317568e+00
4.451054956132014e-01	5.000000e+00	6.509141e+00	4.338481e+00	2.169240e+00	4.338481e+00	-8.443786e-14	3.900747e-13	-2.169240e+00	2.169240e+00	-2.169240e+00	-2.169240e+00	-2.169240e+00
4.466400938274871e-01	5.000000e+00	6.051947e+00	4.033971e+00	2.016986e+00	4.033971e+00	-1.494018e-13	3.897492e-13	-2.016986e+00	2.016986e+00	-2.016986e+00	-2.016986e+00	-2.016986e+00
4.481746920417728e-01	5.000000e+00	5.582962e+00	3.721609e+00	1.860805e+00	3.721609e+00	-2.327747e-13	3.894234e-13	-1.860805e+00	1.860805e+00	-1.860805e+00	-1.860805e+00	-1.860805e+00
4.497092902560585e-01	5.000000e+00	5.102186e+00	3.401393e+00	1.700697e+00	3.401393e+00	-3.345565e-13	3.890972e-13	-1.700697e+00	1.700697e+00	-1.700697e+00	-1.700697e+00	-1.700697e+00
4.512438884703442e-01	5.000000e+00	4.609619e+00	3.073324e+00	1.536662e+00	3.073324e+00	-4.547474e-13	3.887708e-13	-1.536662e+00	1.536662e+00	-1.536662e+00	-1.536662e+00	-1.536662e+00
4.524994688274871e-01	5.000000e+00	4.212194e+00	2.808623e+00	1.404312e+00	2.808623e+00	-4.547474e-13	3.885023e-13	-1.404312e+00	1.404312e+00	-1.404312e+00	-1.404312e+00	-1.404312e+00
4.537550491846299e-01	5.000000e+00	3.825486e+00	2.551061e+00	1.275530e+00	2.551061e+00	-4.547474e-13	3.882331e-13	-1.275530e+00	1.275530e+00	-1.275530e+00	-1.275530e+00	-1.275530e+00
4.550106295417728e-01	5.000000e+00	3.449496e+00	2.300637e+00	1.150318e+00	2.300637e+00	-4.547474e-13	3.879632e-13	-1.150318e+00	1.150318e+00	-1.150318e+00	-1.150318e+00	-1.150318e+00
4.562662098989157e-01	5.000000e+00	3.084223e+00	2.057350e+00	1.028675e+00	2.057350e+00	-4.547474e-13	3.876925e-13	-1.028675e+00	1.028675e+00	-1.028675e+00	-1.028675e+00	-1.028675e+00
4.575217902560585e-01	5.000000e+00	2.729666e+00	1.821202e+00	9.106009e-01	1.821202e+00	-4.547474e-13	3.874212e-13	-9.106009e-01	9.106009e-01	-9.106009e-01	-9.106009e-01	-9.106009e-01
4.587773706132014e-01	5.000000e+00	2.385827e+00	1.592191e+00	7.960957e-01	1.592191e+00	-4.547474e-13	3.871491e-13	-7.960957e-01	7.960957e-01	-7.960957e-01	-7.960957e-01	-7.960957e-01
4.600329509703442e-01	5.000000e+00	2.052705e+00	1.370319e+00	6.851595e-01	1.370319e+00	-4.547474e-13	3.868763e-13	-6.851595e-01	6.851595e-01	-6.851595e-01	-6.851595e-01	-6.851595e-01
4.610095134703442e-01	5.000000e+00	1.810578e+00	1.209053e+00	6.045263e-01	1.209053e+00	-4.547474e-13	3.866636e-13	-6.045263e-01	6.045263e-01	-6.045263e-01	-6.045263e-01	-6.045263e-01
4.619860759703442e-01	5.000000e+00	1.580455e+00	1.055781e+00	5.278907e-01	1.055781e+00	-4.547474e-13	3.864505e-13	-5.278907e-01	5.278907e-01	-5.278907e-01	-5.278907e-01	-5.278907e-01
4.629626384703442e-01	5.000000e+00	1.363202e+00	9.110825e-01	4.555413e-01	9.110825e-01	-4.547474e-13	3.862370e-13	-4.555413e-01	4.555413e-01	-4.555413e-01	-4.555413e-01	-4.555413e-01
4.639392009703442e-01	5.000000e+00	1.159637e+00	7.755004e-01	3.877502e-01	7.755004e-01	-4.547474e-13	3.860230e-13	-3.877502e-01	3.877502e-01	-3.877502e-01	-3.877502e-01	-3.877502e-01
4.649157634703442e-01	5.000000e+00	9.705266e-01	6.495454e-01	3.247727e-01	6.495454e-01	-4.547474e-13	3.858086e-13	-3.247727e-01	3.247727e-01	-3.247727e-01	-3.247727e-01	-3.247727e-01
4.658923259703442e-01	5.000000e+00	7.965822e-01	5.336916e-01	2.668458e-01	5.336916e-01	-4.547474e-13	3.855938e-13	-2.668458e-01	2.668458e-01	-2.668458e-01	-2.668458e-01	-2.668458e-01
4.668688884703442e-01	5.000000e+00	6.384584e-01	4.283749e-01	2.141875e-01	4.283749e-01	-4.263256e-13	3.853785e-13	-2.141875e-01	2.141875e-01	-2.141875e-01	-2.141875e-01	-2.141875e-01
4.678454509703442e-01	5.000000e+00	4.967506e-01	3.339919e-01	1.669960e-01	3.339919e-01	-3.836931e-13	3.851629e-13	-1.669960e-01	1.669960e-01	-1.669960e-01	-1.669960e-01	-1.669960e-01
4.688220134703442e-01	5.000000e+00	3.719919e-01	2.508978e-01	1.254489e-01	2.508978e-01	-3.694822e-13	3.849468e-13	-1.254489e-01	1.254489e-01	-1.254489e-01	-1.254489e-01	-1.254489e-01
4.697985759703442e-01	5.000000e+00	2.646521e-01	1.794052e-01	8.970259e-02	1.794052e-01	-3.765876e-13	3.847304e-13	-8.970259e-02	8.970259e-02	-8.970259e-02	-8.970259e-02	-8.970259e-02
4.707751384703442e-01	5.000000e+00	1.751350e-01	1.197833e-01	5.989164e-02	1.197833e-01	-3.836931e-13	3.845137e-13	-5.989164e-02	5.989164e-02	-5.989164e-02	-5.989164e-02	-5.989164e-02
4.717517009703442e-01	5.000000e+00	1.037776e-01	7.225645e-02	3.612823e-02	7.225645e-02	-3.801404e-13	3.842966e-13	-3.612823e-02	3.612823e-02	-3.612823e-02	-3.612823e-02	-3.612823e-02
4.727282634703442e-01	5.000000e+00	5.084851e-02	3.700358e-02	1.850179e-02	3.700358e-02	-3.792522e-13	3.840791e-13	-1.850179e-02	1.850179e-02	-1.850179e-02	-1.850179e-02	-1.850179e-02
4.737048259703442e-01	5.000000e+00	1.654689e-02	1.415736e-02	7.078678e-03	1.415736e-02	-3.831935e-13	3.838613e-13	-7.078678e-03	7.078678e-03	-7.078678e-03	-7.078678e-03	-7.078678e-03
4.746813884703442e-01	5.000000e+00	1.001863e-03	3.803758e-03	1.901879e-03	3.803758e-03	-3.839151e-13	3.836431e-13	-1.901879e-03	1.901879e-03	-1.901879e-03	-1.901879e-03	-1.901879e-03
4.756579509703442e-01	5.000000e+00	4.271938e-03	5.981757e-03	2.990879e-03	5.981757e-03	-3.824163e-13	3.834245e-13	-2.990879e-03	2.990879e-03	-2.990879e-03	-2.990879e-03	-2.990879e-03
4.766345134703442e-01	5.000000e+00	2.634481e-02	2.068316e-02	1.034158e-02	2.068316e-02	-3.808065e-13	3.832056e-13	-1.034158e-02	1.034158e-02	-1.034158e-02	-1.034158e-02	-1.034158e-02
4.776110759703442e-01	5.000000e+00	6.713739e-02	4.785262e-02	2.392631e-02	4.785262e-02	-3.819167e-13	3.829863e-13	-2.392631e-02	2.392631e-02	-2.392631e-02	-2.392631e-02	-2.392631e-02
4.785876384703442e-01	5.000000e+00	1.264962e-01	8.738790e-02	4.369395e-02	8.738790e-02	-3.907985e-13	3.827666e-13	-4.369395e-02	4.369395e-02	-4.369395e-02	-4.369395e-02	-4.369395e-02
4.795642009703442e-01	5.000000e+00	2.041977e-01	1.391402e-01	6.957009e-02	1.391402e-01	-3.979039e-13	3.825466e-13	-6.957009e-02	6.957009e-02	-6.957009e-02	-6.957009e-02	-6.957009e-02
4.805407634703442e-01	5.000000e+00	2.999495e-01	2.029147e-01	1.014573e-01	2.029147e-01	-3.836931e-13	3.823262e-13	-1.014573e-01	1.014573e-01	-1.014573e-01	-1.014573e-01	-1.014573e-01
4.815173259703442e-01	5.000000e+00	4.133913e-01	2.784714e-01	1.392357e-01	2.784714e-01	-3.552714e-13	3.821054e-13	-1.392357e-01	1.392357e-01	-1.392357e-01	-1.392357e-01	-1.392357e-01
4.824938884703442e-01	5.000000e+00	5.440961e-01	3.655259e-01	1.827629e-01	3.655259e-01	-3.410605e-13	3.818843e-13	-1.827629e-01	1.827629e-01	-1.827629e-01	-1.827629e-01	-1.827629e-01
4.834704509703442e-01	5.000000e+00	6.915718e-01	4.637505e-01	2.318753e-01	4.637505e-01	-3.694822e-13	3.816629e-13	-2.318753e-01	2.318753e-01	-2.318753e-01	-2.318753e-01	-2.318753e-01
4.844470134703442e-01	5.000000e+00	8.552635e-01	5.727757e-01	2.863878e-01	5.727757e-01	-4.263256e-13	3.814410e-13	-2.863878e-01	2.863878e-01	-2.863878e-01	-2.863878e-01	-2.863878e-01
4.854235759703442e-01	5.000000e+00	1.034555e+00	6.921909e-01	3.460954e-01	6.921909e-01	-4.547474e-13	3.812188e-13	-3.460954e-01	3.460954e-01	-3.460954e-01	-3.460954e-01	-3.460954e-01
4.864001384703442e-01	5.000000e+00	1.228772e+00	8.215468e-01	4.107734e-01	8.215468e-01	-4.547474e-13	3.809962e-13	-4.107734e-01	4.107734e-01	-4.107734e-01	-4.107734e-01	-4.107734e-01
4.873767009703442e-01	5.000000e+00	1.437182e+00	9.603565e-01	4.801782e-01	9.603565e-01	-4.547474e-13	3.807731e-13	-4.801782e-01	4.801782e-01	-4.801782e-01	-4.801782e-01	-4.801782e-01
4.883532634703442e-01	5.000000e+00	1.659003e+00	1.108098e+00	5.540488e-01	1.108098e+00	-4.547474e-13	3.805496e-13	-5.540488e-01	5.540488e-01	-5.540488e-01	-5.540488e-01	-5.540488e-01
4.893298259703442e-01	5.000000e+00	1.893398e+00	1.264214e+00	6.321069e-01	1.264214e+00	-4.547474e-13	3.803257e-13	-6.321069e-01	6.321069e-01	-6.321069e-01	-6.321069e-01	-6.321069e-01
4.903063884703442e-01	5.000000e+00	2.139485e+00	1.428118e+00	7.140589e-01	1.428118e+00	-4.547474e-13	3.801013e-13	-7.140589e-01	7.140589e-01	-7.140589e-01	-7.140589e-01	-7.140589e-01
4.922595134703442e-01	5.000000e+00	2.662993e+00	1.776794e+00	8.883972e-01	1.776794e+00	-4.547474e-13	3.796513e-13	-8.883972e-01	8.883972e-01	-8.883972e-01	-8.883972e-01	-8.883972e-01
4.942126384703442e-01	5.000000e+00	3.221651e+00	2.148883e+00	1.074441e+00	2.148883e+00	-4.547474e-13	3.791995e-13	-1.074441e+00	1.074441e+00	-1.074441e+00	-1.074441e+00	-1.074441e+00
4.956077277560585e-01	5.000000e+00	3.645903e+00	2.431451e+00	1.215726e+00	2.431451e+00	-5.200955e-13	3.788757e-13	-1.215726e+00	1.215726e+00	-1.215726e+00	-1.215726e+00	-1.215726e+00
4.970028170417728e-01	5.000000e+00	4.072318e+00	2.715460e+00	1.357730e+00	2.715460e+00	-5.420063e-13	3.785510e-13	-1.357730e+00	1.357730e+00	-1.357730e+00	-1.357730e+00	-1.357730e+00
4.983979063274871e-01	5.000000e+00	4.500895e+00	3.000910e+00	1.500455e+00	3.000910e+00	-5.204797e-13	3.782255e-13	-1.500455e+00	1.500455e+00	-1.500455e+00	-1.500455e+00	-1.500455e+00
4.997929956132014e-01	5.000000e+00	4.931636e+00	3.287800e+00	1.643900e+00	3.287800e+00	-4.555158e-13	3.778992e-13	-1.643900e+00	1.643900e+00	-1.643900e+00	-1.643900e+00	-1.643900e+00
5.011880848989156e-01	5.000000e+00	5.364539e+00	3.576131e+00	1.788065e+00	3.576131e+00	-3.471146e-13	3.775720e-13	-1.788065e+00	1.788065e+00	-1.788065e+00	-1.788065e+00	-1.788065e+00
5.025831741846299e-01	5.000000e+00	5.799605e+00	3.865902e+00	1.932951e+00	3.865902e+00	-1.952760e-13	3.772439e-13	-1.932951e+00	1.932951e+00	-1.932951e+00	-1.932951e+00	-1.932951e+00
5.039782634703442e-01	5.000000e+00	6.236834e+00	4.157114e+00	2.078557e+00	4.157114e+00	0.000000e+00	3.769150e-13	-2.078557e+00	2.078557e+00	-2.078557e+00	-2.078557e+00	-2.078557e+00
5.057918795417728e-01	5.000000e+00	6.794806e+00	4.528745e+00	2.264372e+00	4.528745e+00	0.000000e+00	3.764874e-13	-2.264372e+00	2.264372e+00	-2.264372e+00	-2.264372e+00	-2.264372e+00
5.076054956132013e-01	5.000000e+00	7.314138e+00	4.874641e+00	2.437320e+00	4.874641e+00	0.000000e+00	3.760599e-13	-2.437320e+00	2.437320e+00	-2.437320e+00	-2.437320e+00	-2.437320e+00
5.094191116846299e-01	5.000000e+00	7.794831e+00	5.194801e+00	2.597401e+00	5.194801e+00	0.000000e+00	3.756323e-13	-2.597401e+00	2.597401e+00	-2.597401e+00	-2.597401e+00	-2.597401e+00
5.112327277560585e-01	5.000000e+00	8.236885e+00	5.489227e+00	2.744613e+00	5.489227e+00	0.000000e+00	3.752048e-13	-2.744613e+00	2.744613e+00	-2.744613e+00	-2.744613e+00	-2.744613e+00
5.130463438274872e-01	5.000000e+00	8.640300e+00	5.757917e+00	2.878958e+00	5.757917e+00	0.000000e+00	3.747772e-13	-2.878958e+00	2.878958e+00	-2.878958e+00	-2.878958e+00	-2.878958e+00
5.148599598989156e-01	5.000000e+00	9.005076e+00	6.000872e+00	3.000436e+00	6.000872e+00	0.000000e+00	3.743497e-13	-3.000436e+00	3.000436e+00	-3.000436e+00	-3.000436e+00	-3.000436e+00
5.166735759703442e-01	5.000000e+00	9.331212e+00	6.218091e+00	3.109046e+00	6.218091e+00	0.000000e+00	3.739222e-13	-3.109046e+00	3.109046e+00	-3.109046e+00	-3.109046e+00	-3.109046e+00
5.196032634703442e-01	5.000000e+00	9.715294e+00	6.473905e+00	3.236952e+00	6.473905e+00	0.000000e+00	3.732315e-13	-3.236952e+00	3.236952e+00	-3.236952e+00	-3.236952e+00	-3.236952e+00
5.225329509703442e-01	5.000000e+00	9.940050e+00	6.623601e+00	3.311801e+00	6.623601e+00	0.000000e+00	3.725409e-13	-3.311801e+00	3.311801e+00	-3.311801e+00	-3.311801e+00	-3.311801e+00
5.254626384703442e-01	5.000000e+00	9.997888e+00	6.662123e+00	3.331062e+00	6.662123e+00	0.000000e+00	3.718502e-13	-3.331062e+00	3.331062e+00	-3.331062e+00	-3.331062e+00	-3.331062e+00
5.283923259703442e-01	5.000000e+00	9.886851e+00	6.588169e+00	3.294084e+00	6.588169e+00	0.000000e+00	3.711596e-13	-3.294084e+00	3.294084e+00	-3.294084e+00	-3.294084e+00	-3.294084e+00
5.313220134703442e-01	5.000000e+00	9.610693e+00	6.404236e+00	3.202118e+00	6.404236e+00	0.000000e+00	3.704690e-13	-3.202118e+00	3.202118e+00	-3.202118e+00	-3.202118e+00	-3.202118e+00
5.342517009703442e-01	5.000000e+00	9.178743e+00	6.116541e+00	3.058270e+00	6.116541e+00	0.000000e+00	3.697783e-13	-3.058270e+00	3.058270e+00	-3.058270e+00	-3.058270e+00	-3.058270e+00
5.371813884703442e-01	5.000000e+00	8.605598e+00	5.734804e+00	2.867402e+00	5.734804e+00	0.000000e+00	3.690877e-13	-2.867402e+00	2.867402e+00	-2.867402e+00	-2.867402e+00	-2.867402e+00
5.401110759703442e-01	5.000000e+00	7.910624e+00	5.271924e+00	2.635962e+00	5.271924e+00	0.000000e+00	3.683970e-13	-2.635962e+00	2.635962e+00	-2.635962e+00	-2.635962e+00	-2.635962e+00
5.416456741846299e-01	5.000000e+00	7.495180e+00	4.995221e+00	2.497611e+00	4.995221e+00	-4.613655e-14	3.680359e-13	-2.497611e+00	2.497611e+00	-2.497611e+00	-2.497611e+00	-2.497611e+00
5.431802723989156e-01	5.000000e+00	7.066857e+00	4.709942e+00	2.354971e+00	4.709942e+00	-9.854888e-14	3.676742e-13	-2.354971e+00	2.354971e+00	-2.354971e+00	-2.354971e+00	-2.354971e+00
5.447148706132013e-01	5.000000e+00	6.625656e+00	4.416084e+00	2.208042e+00	4.416084e+00	-1.572370e-13	3.673122e-13	-2.208042e+00	2.208042e+00	-2.208042e+00	-2.208042e+00	-2.208042e+00
5.462494688274872e-01	5.000000e+00	6.171577e+00	4.113650e+00	2.056825e+00	4.113650e+00	-2.222009e-13	3.669496e-13	-2.056825e+00	2.056825e+00	-2.056825e+00	-2.056825e+00	-2.056825e+00
5.477840670417728e-01	5.000000e+00	5.704619e+00	3.802637e+00	1.901319e+00	3.802637e+00	-2.934406e-13	3.665866e-13	-1.901319e+00	1.901319e+00	-1.901319e+00	-1.901319e+00	-1.901319e+00
5.493186652560585e-01	5.000000e+00	5.224782e+00	3.483047e+00	1.741524e+00	3.483047e+00	-3.709561e-13	3.662231e-13	-1.741524e+00	1.741524e+00	-1.741524e+00	-1.741524e+00	-1.741524e+00
5.508532634703442e-01	5.000000e+00	4.732068e+00	3.154880e+00	1.577440e+00	3.154880e+00	-4.547474e-13	3.658592e-13	-1.577440e+00	1.577440e+00	-1.577440e+00	-1.577440e+00	-1.577440e+00
5.521088438274872e-01	5.000000e+00	4.333580e+00	2.889472e+00	1.444736e+00	2.889472e+00	-4.547474e-13	3.655601e-13	-1.444736e+00	1.444736e+00	-1.444736e+00	-1.444736e+00	-1.444736e+00
5.533644241846299e-01	5.000000e+00	3.945096e+00	2.630726e+00	1.315363e+00	2.630726e+00	-4.547474e-13	3.652602e-13	-1.315363e+00	1.315363e+00	-1.315363e+00	-1.315363e+00	-1.315363e+00
5.546200045417728e-01	5.000000e+00	3.566614e+00	2.378642e+00	1.189321e+00	2.378642e+00	-4.547474e-13	3.649597e-13	-1.189321e+00	1.189321e+00	-1.189321e+00	-1.189321e+00	-1.189321e+00
5.558755848989156e-01	5.000000e+00	3.198135e+00	2.133220e+00	1.066610e+00	2.133220e+00	-4.547474e-13	3.646584e-13	-1.066610e+00	1.066610e+00	-1.066610e+00	-1.066610e+00	-1.066610e+00
5.571311652560585e-01	5.000000e+00	2.839659e+00	1.894461e+00	9.472304e-01	1.894461e+00	-4.547474e-13	3.643564e-13	-9.472304e-01	9.472304e-01	-9.472304e-01	-9.472304e-01	-9.472304e-01
5.583867456132013e-01	5.000000e+00	2.491185e+00	1.662364e+00	8.311819e-01	1.662364e+00	-4.547474e-13	3.640537e-13	-8.311819e-01	8.311819e-01	-8.311819e-01	-8.311819e-01	-8.311819e-01
5.596423259703442e-01	5.000000e+00	2.152715e+00	1.436929e+00	7.184646e-01	1.436929e+00	-4.547474e-13	3.637503e-13	-7.184646e-01	7.184646e-01	-7.184646e-01	-7.184646e-01	-7.184646e-01
5.606188884703442e-01	5.000000e+00	1.906038e+00	1.272633e+00	6.363165e-01	1.272633e+00	-4.547474e-13	3.635138e-13	-6.363165e-01	6.363165e-01	-6.363165e-01	-6.363165e-01	-6.363165e-01
5.615954509703442e-01	5.000000e+00	1.671007e+00	1.116093e+00	5.580465e-01	1.116093e+00	-4.547474e-13	3.632768e-13	-5.580465e-01	5.580465e-01	-5.580465e-01	-5.580465e-01	-5.580465e-01
5.625720134703442e-01	5.000000e+00	1.448505e+00	9.678978e-01	4.839489e-01	9.678978e-01	-4.547474e-13	3.630395e-13	-4.839489e-01	4.839489e-01	-4.839489e-01	-4.839489e-01	-4.839489e-01
5.635485759703442e-01	5.000000e+00	1.239370e+00	8.286058e-01	4.143029e-01	8.286058e-01	-4.547474e-13	3.628017e-13	-4.143029e-01	4.143029e-01	-4.143029e-01	-4.143029e-01	-4.143029e-01
5.645251384703442e-01	5.000000e+00	1.044389e+00	6.987410e-01	3.493705e-01	6.987410e-01	-4.547474e-13	3.625635e-13	-3.493705e-01	3.493705e-01	-3.493705e-01	-3.493705e-01	-3.493705e-01
5.655017009703442e-01	5.000000e+00	8.642968e-01	5.787922e-01	2.893961e-01	5.787922e-01	-4.263256e-13	3.623248e-13	-2.893961e-01	2.893961e-01	-2.893961e-01	-2.893961e-01	-2.893961e-01
5.664782634703442e-01	5.000000e+00	6.997700e-01	4.692109e-01	2.346054e-01	4.692109e-01	-3.694822e-13	3.620857e-13	-2.346054e-01	2.346054e-01	-2.346054e-01	-2.346054e-01	-2.346054e-01
