time	V(n002)	V(n001)	V(n003)	I(C1)	I(L1)	I(V2)	I(V1)
2.344470134703442e-01	8.289473e-01	1.828947e+00	1.003487e+00	2.436875e-02	2.436875e-02	-2.436875e-02	-2.436875e-02
2.364001384703442e-01	7.542456e-01	1.754246e+00	1.003536e+00	2.590793e-02	2.590793e-02	-2.590793e-02	-2.590793e-02
2.383532634703442e-01	6.681995e-01	1.668200e+00	1.003588e+00	2.729003e-02	2.729003e-02	-2.729003e-02	-2.729003e-02
2.403063884703442e-01	5.721030e-01	1.572103e+00	1.003642e+00	2.849415e-02	2.849415e-02	-2.849415e-02	-2.849415e-02
2.422595134703442e-01	4.674015e-01	1.467402e+00	1.003699e+00	2.950207e-02	2.950207e-02	-2.950207e-02	-2.950207e-02
2.442126384703442e-01	3.556698e-01	1.355670e+00	1.003758e+00	3.029851e-02	3.029851e-02	-3.029851e-02	-3.029851e-02
2.461657634703442e-01	2.385886e-01	1.238589e+00	1.003817e+00	3.087138e-02	3.087138e-02	-3.087138e-02	-3.087138e-02
2.481188884703442e-01	1.179187e-01	1.117919e+00	1.003878e+00	3.121196e-02	3.121196e-02	-3.121196e-02	-3.121196e-02
2.500720134703442e-01	-4.524725e-03	9.954753e-01	1.003939e+00	3.131500e-02	3.131500e-02	-3.131500e-02	-3.131500e-02
2.520251384703442e-01	-1.269001e-01	8.730999e-01	1.004000e+00	3.117884e-02	3.117884e-02	-3.117884e-02	-3.117884e-02
2.539782634703442e-01	-2.473668e-01	7.526332e-01	1.004061e+00	3.080541e-02	3.080541e-02	-3.080541e-02	-3.080541e-02
2.559313884703442e-01	-3.641129e-01	6.358871e-01	1.004120e+00	3.020022e-02	3.020022e-02	-3.020022e-02	-3.020022e-02
2.578845134703442e-01	-4.753824e-01	5.246176e-01	1.004179e+00	2.937223e-02	2.937223e-02	-2.937223e-02	-2.937223e-02
2.598376384703442e-01	-5.795016e-01	4.204984e-01	1.004235e+00	2.833380e-02	2.833380e-02	-2.833380e-02	-2.833380e-02
2.608142009703442e-01	-6.283857e-01	3.716143e-01	1.004262e+00	2.774039e-02	2.774039e-02	-2.774039e-02	-2.774039e-02
2.617907634703442e-01	-6.749047e-01	3.250953e-01	1.004289e+00	2.710041e-02	2.710041e-02	-2.710041e-02	-2.710041e-02
2.627673259703442e-01	-7.188835e-01	2.811165e-01	1.004315e+00	2.641626e-02	2.641626e-02	-2.641626e-02	-2.641626e-02
2.637438884703442e-01	-7.601565e-01	2.398435e-01	1.004341e+00	2.569051e-02	2.569051e-02	-2.569051e-02	-2.569051e-02
2.647204509703442e-01	-7.985685e-01	2.014315e-01	1.004365e+00	2.492585e-02	2.492585e-02	-2.492585e-02	-2.492585e-02
2.656970134703442e-01	-8.339749e-01	1.660251e-01	1.004389e+00	2.412516e-02	2.412516e-02	-2.412516e-02	-2.412516e-02
2.666735759703442e-01	-8.662424e-01	1.337576e-01	1.004412e+00	2.329144e-02	2.329144e-02	-2.329144e-02	-2.329144e-02
2.676501384703442e-01	-8.952495e-01	1.047505e-01	1.004435e+00	2.242780e-02	2.242780e-02	-2.242780e-02	-2.242780e-02
2.686267009703442e-01	-9.208872e-01	7.911285e-02	1.004456e+00	2.153749e-02	2.153749e-02	-2.153749e-02	-2.153749e-02
2.696032634703442e-01	-9.430588e-01	5.694124e-02	1.004477e+00	2.062383e-02	2.062383e-02	-2.062383e-02	-2.062383e-02
2.705798259703442e-01	-9.616809e-01	3.831909e-02	1.004496e+00	1.969026e-02	1.969026e-02	-1.969026e-02	-1.969026e-02
2.715563884703442e-01	-9.766835e-01	2.331649e-02	1.004515e+00	1.874026e-02	1.874026e-02	-1.874026e-02	-1.874026e-02
2.725329509703442e-01	-9.880101e-01	1.198990e-02	1.004533e+00	1.777740e-02	1.777740e-02	-1.777740e-02	-1.777740e-02
2.735095134703442e-01	-9.956180e-01	4.381960e-03	1.004550e+00	1.680529e-02	1.680529e-02	-1.680529e-02	-1.680529e-02
2.744860759703442e-01	-9.994787e-01	5.213026e-04	1.004566e+00	1.582758e-02	1.582758e-02	-1.582758e-02	-1.582758e-02
2.754626384703442e-01	-9.995775e-01	4.224571e-04	1.004581e+00	1.484791e-02	1.484791e-02	-1.484791e-02	-1.484791e-02
2.764392009703442e-01	-9.959142e-01	4.085796e-03	1.004595e+00	1.386997e-02	1.386997e-02	-1.386997e-02	-1.386997e-02
2.774157634703442e-01	-9.885024e-01	1.149753e-02	1.004608e+00	1.289742e-02	1.289742e-02	-1.289742e-02	-1.289742e-02
2.783923259703442e-01	-9.773703e-01	2.262977e-02	1.004620e+00	1.193391e-02	1.193391e-02	-1.193391e-02	-1.193391e-02
2.793688884703442e-01	-9.625594e-01	3.744060e-02	1.004631e+00	1.098304e-02	1.098304e-02	-1.098304e-02	-1.098304e-02
2.803454509703442e-01	-9.441257e-01	5.587430e-02	1.004642e+00	1.004838e-02	1.004838e-02	-1.004838e-02	-1.004838e-02
2.813220134703442e-01	-9.221385e-01	7.786147e-02	1.004651e+00	9.133430e-03	9.133430e-03	-9.133430e-03	-9.133430e-03
2.822985759703442e-01	-8.966807e-01	1.033194e-01	1.004659e+00	8.241616e-03	8.241616e-03	-8.241616e-03	-8.241616e-03
2.832751384703442e-01	-8.678479e-01	1.321521e-01	1.004667e+00	7.376280e-03	7.376280e-03	-7.376280e-03	-7.376280e-03
2.842517009703442e-01	-8.357487e-01	1.642513e-01	1.004674e+00	6.540660e-03	6.540660e-03	-6.540660e-03	-6.540660e-03
2.852282634703442e-01	-8.005039e-01	1.994961e-01	1.004680e+00	5.737887e-03	5.737887e-03	-5.737887e-03	-5.737887e-03
2.862048259703442e-01	-7.622463e-01	2.377537e-01	1.004685e+00	4.970965e-03	4.970965e-03	-4.970965e-03	-4.970965e-03
2.871813884703442e-01	-7.211197e-01	2.788803e-01	1.004690e+00	4.242765e-03	4.242765e-03	-4.242765e-03	-4.242765e-03
2.881579509703442e-01	-6.772790e-01	3.227210e-01	1.004693e+00	3.556011e-03	3.556011e-03	-3.556011e-03	-3.556011e-03
2.891345134703442e-01	-6.308891e-01	3.691109e-01	1.004697e+00	2.913270e-03	2.913270e-03	-2.913270e-03	-2.913270e-03
2.901110759703442e-01	-5.821248e-01	4.178752e-01	1.004699e+00	2.316945e-03	2.316945e-03	-2.316945e-03	-2.316945e-03
2.910876384703442e-01	-5.311694e-01	4.688306e-01	1.004701e+00	1.769264e-03	1.769264e-03	-1.769264e-03	-1.769264e-03
2.920642009703442e-01	-4.782149e-01	5.217851e-01	1.004703e+00	1.272271e-03	1.272271e-03	-1.272271e-03	-1.272271e-03
2.930407634703442e-01	-4.234604e-01	5.765396e-01	1.004704e+00	8.278202e-04	8.278202e-04	-8.278202e-04	-8.278202e-04
2.940173259703442e-01	-3.671122e-01	6.328878e-01	1.004704e+00	4.375674e-04	4.375674e-04	-4.375674e-04	-4.375674e-04
2.949938884703442e-01	-3.093822e-01	6.906178e-01	1.004704e+00	1.029643e-04	1.029643e-04	-1.029643e-04	-1.029643e-04
2.959704509703442e-01	-2.504877e-01	7.495123e-01	1.004704e+00	-1.747466e-04	-1.747466e-04	1.747466e-04	1.747466e-04
2.969470134703442e-01	-1.906505e-01	8.093495e-01	1.004704e+00	-3.945372e-04	-3.945372e-04	3.945372e-04	3.945372e-04
2.979235759703442e-01	-1.300958e-01	8.699042e-01	1.004704e+00	-5.555975e-04	-5.555975e-04	5.555975e-04	5.555975e-04
2.989001384703442e-01	-6.905135e-02	9.309487e-01	1.004703e+00	-6.573384e-04	-6.573384e-04	6.573384e-04	6.573384e-04
2.998767009703442e-01	-7.747029e-03	9.922529e-01	1.004702e+00	-6.993942e-04	-6.993942e-04	6.993942e-04	6.993942e-04
3.008532634703442e-01	5.358645e-02	1.053586e+00	1.004702e+00	-6.816239e-04	-6.816239e-04	6.816239e-04	6.816239e-04
3.018298259703442e-01	1.147182e-01	1.114718e+00	1.004701e+00	-6.041119e-04	-6.041119e-04	6.041119e-04	6.041119e-04
3.028063884703442e-01	1.754182e-01	1.175418e+00	1.004701e+00	-4.671671e-04	-4.671671e-04	4.671671e-04	4.671671e-04
3.037829509703442e-01	2.354580e-01	1.235458e+00	1.004700e+00	-2.713227e-04	-2.713227e-04	2.713227e-04	2.713227e-04
3.047595134703442e-01	2.946116e-01	1.294612e+00	1.004700e+00	-1.733302e-05	-1.733302e-05	1.733302e-05	1.733302e-05
3.057360759703442e-01	3.526563e-01	1.352656e+00	1.004700e+00	2.938282e-04	2.938282e-04	-2.938282e-04	-2.938282e-04
3.067126384703442e-01	4.093737e-01	1.409374e+00	1.004701e+00	6.609723e-04	6.609723e-04	-6.609723e-04	-6.609723e-04
3.076892009703442e-01	4.645503e-01	1.464550e+00	1.004702e+00	1.082700e-03	1.082700e-03	-1.082700e-03	-1.082700e-03
3.086657634703442e-01	5.179785e-01	1.517978e+00	1.004703e+00	1.557405e-03	1.557405e-03	-1.557405e-03	-1.557405e-03
3.096423259703442e-01	5.694571e-01	1.569457e+00	1.004705e+00	2.083285e-03	2.083285e-03	-2.083285e-03	-2.083285e-03
3.106188884703442e-01	6.187924e-01	1.618792e+00	1.004707e+00	2.658341e-03	2.658341e-03	-2.658341e-03	-2.658341e-03
3.115954509703442e-01	6.657986e-01	1.665799e+00	1.004710e+00	3.280391e-03	3.280391e-03	-3.280391e-03	-3.280391e-03
3.125720134703442e-01	7.102990e-01	1.710299e+00	1.004713e+00	3.947077e-03	3.947077e-03	-3.947077e-03	-3.947077e-03
3.135485759703442e-01	7.521260e-01	1.752126e+00	1.004718e+00	4.655871e-03	4.655871e-03	-4.655871e-03	-4.655871e-03
3.145251384703442e-01	7.911221e-01	1.791122e+00	1.004722e+00	5.404087e-03	5.404087e-03	-5.404087e-03	-5.404087e-03
3.155017009703442e-01	8.271406e-01	1.827141e+00	1.004728e+00	6.188890e-03	6.188890e-03	-6.188890e-03	-6.188890e-03
3.174548259703442e-01	8.897144e-01	1.889714e+00	1.004742e+00	7.856246e-03	7.856246e-03	-7.856246e-03	-7.856246e-03
3.194079509703442e-01	9.389059e-01	1.938906e+00	1.004759e+00	9.632716e-03	9.632716e-03	-9.632716e-03	-9.632716e-03
3.213610759703442e-01	9.739755e-01	1.973975e+00	1.004780e+00	1.149143e-02	1.149143e-02	-1.149143e-02	-1.149143e-02
3.233142009703442e-01	9.943955e-01	1.994395e+00	1.004804e+00	1.340429e-02	1.340429e-02	-1.340429e-02	-1.340429e-02
3.252673259703442e-01	9.998589e-01	1.999859e+00	1.004832e+00	1.534237e-02	1.534237e-02	-1.534237e-02	-1.534237e-02
3.272204509703442e-01	9.902835e-01	1.990284e+00	1.004864e+00	1.727637e-02	1.727637e-02	-1.727637e-02	-1.727637e-02
3.291735759703442e-01	9.658134e-01	1.965813e+00	1.004899e+00	1.917705e-02	1.917705e-02	-1.917705e-02	-1.917705e-02
3.311267009703442e-01	9.268165e-01	1.926816e+00	1.004939e+00	2.101568e-02	2.101568e-02	-2.101568e-02	-2.101568e-02
3.330798259703442e-01	8.738794e-01	1.873879e+00	1.004981e+00	2.276444e-02	2.276444e-02	-2.276444e-02	-2.276444e-02
3.350329509703442e-01	8.077983e-01	1.807798e+00	1.005028e+00	2.439688e-02	2.439688e-02	-2.439688e-02	-2.439688e-02
3.369860759703442e-01	7.295672e-01	1.729567e+00	1.005077e+00	2.588830e-02	2.588830e-02	-2.588830e-02	-2.588830e-02
3.389392009703442e-01	6.403628e-01	1.640363e+00	1.005129e+00	2.721611e-02	2.721611e-02	-2.721611e-02	-2.721611e-02
3.408923259703442e-01	5.415267e-01	1.541527e+00	1.005183e+00	2.836017e-02	2.836017e-02	-2.836017e-02	-2.836017e-02
3.428454509703442e-01	4.345455e-01	1.434546e+00	1.005239e+00	2.930314e-02	2.930314e-02	-2.930314e-02	-2.930314e-02
3.447985759703442e-01	3.210284e-01	1.321028e+00	1.005297e+00	3.003066e-02	3.003066e-02	-3.003066e-02	-3.003066e-02
3.467517009703442e-01	2.026826e-01	1.202683e+00	1.005356e+00	3.053163e-02	3.053163e-02	-3.053163e-02	-3.053163e-02
3.487048259703442e-01	8.128840e-02	1.081288e+00	1.005416e+00	3.079837e-02	3.079837e-02	-3.079837e-02	-3.079837e-02
3.516345134703442e-01	-1.025191e-01	8.974809e-01	1.005507e+00	3.075113e-02	3.075113e-02	-3.075113e-02	-3.075113e-02
3.535876384703442e-01	-2.235138e-01	7.764862e-01	1.005566e+00	3.042186e-02	3.042186e-02	-3.042186e-02	-3.042186e-02
3.555407634703442e-01	-3.411466e-01	6.588534e-01	1.005625e+00	2.985945e-02	2.985945e-02	-2.985945e-02	-2.985945e-02
3.574938884703442e-01	-4.536483e-01	5.463517e-01	1.005683e+00	2.907218e-02	2.907218e-02	-2.907218e-02	-2.907218e-02
3.594470134703442e-01	-5.593267e-01	4.406733e-01	1.005738e+00	2.807174e-02	2.807174e-02	-2.807174e-02	-2.807174e-02
3.604235759703442e-01	-6.091058e-01	3.908942e-01	1.005766e+00	2.749610e-02	2.749610e-02	-2.749610e-02	-2.749610e-02
3.614001384703442e-01	-6.565923e-01	3.434077e-01	1.005792e+00	2.687300e-02	2.687300e-02	-2.687300e-02	-2.687300e-02
3.623767009703442e-01	-7.016076e-01	2.983924e-01	1.005818e+00	2.620474e-02	2.620474e-02	-2.620474e-02	-2.620474e-02
3.633532634703442e-01	-7.439821e-01	2.560178e-01	1.005843e+00	2.549383e-02	2.549383e-02	-2.549383e-02	-2.549383e-02
3.643298259703442e-01	-7.835566e-01	2.164434e-01	1.005868e+00	2.474293e-02	2.474293e-02	-2.474293e-02	-2.474293e-02
3.653063884703442e-01	-8.201818e-01	1.798182e-01	1.005892e+00	2.395482e-02	2.395482e-02	-2.395482e-02	-2.395482e-02
3.662829509703442e-01	-8.537201e-01	1.462799e-01	1.005915e+00	2.313247e-02	2.313247e-02	-2.313247e-02	-2.313247e-02
3.672595134703442e-01	-8.840452e-01	1.159548e-01	1.005937e+00	2.227894e-02	2.227894e-02	-2.227894e-02	-2.227894e-02
3.682360759703442e-01	-9.110429e-01	8.895709e-02	1.005958e+00	2.139743e-02	2.139743e-02	-2.139743e-02	-2.139743e-02
3.692126384703442e-01	-9.346117e-01	6.538833e-02	1.005979e+00	2.049123e-02	2.049123e-02	-2.049123e-02	-2.049123e-02
3.701892009703442e-01	-9.546628e-01	4.533723e-02	1.005998e+00	1.956373e-02	1.956373e-02	-1.956373e-02	-1.956373e-02
3.711657634703442e-01	-9.711207e-01	2.887926e-02	1.006017e+00	1.861840e-02	1.861840e-02	-1.861840e-02	-1.861840e-02
3.721423259703442e-01	-9.839236e-01	1.607637e-02	1.006034e+00	1.765879e-02	1.765879e-02	-1.765879e-02	-1.765879e-02
3.731188884703442e-01	-9.930233e-01	6.976751e-03	1.006051e+00	1.668847e-02	1.668847e-02	-1.668847e-02	-1.668847e-02
3.740954509703442e-01	-9.983854e-01	1.614645e-03	1.006067e+00	1.571109e-02	1.571109e-02	-1.571109e-02	-1.571109e-02
3.750720134703442e-01	-9.999897e-01	1.023662e-05	1.006082e+00	1.473029e-02	1.473029e-02	-1.473029e-02	-1.473029e-02
3.760485759703442e-01	-9.978305e-01	2.169564e-03	1.006096e+00	1.374975e-02	1.374975e-02	-1.374975e-02	-1.374975e-02
3.770251384703442e-01	-9.919155e-01	8.084499e-03	1.006109e+00	1.277314e-02	1.277314e-02	-1.277314e-02	-1.277314e-02
3.780017009703442e-01	-9.822672e-01	1.773278e-02	1.006121e+00	1.180410e-02	1.180410e-02	-1.180410e-02	-1.180410e-02
3.789782634703442e-01	-9.689219e-01	3.107809e-02	1.006132e+00	1.084628e-02	1.084628e-02	-1.084628e-02	-1.084628e-02
3.799548259703442e-01	-9.519298e-01	4.807021e-02	1.006142e+00	9.903240e-03	9.903240e-03	-9.903240e-03	-9.903240e-03
3.809313884703442e-01	-9.313548e-01	6.864518e-02	1.006151e+00	8.978521e-03	8.978521e-03	-8.978521e-03	-8.978521e-03
3.819079509703442e-01	-9.072744e-01	9.272555e-02	1.006160e+00	8.075578e-03	8.075578e-03	-8.075578e-03	-8.075578e-03
3.828845134703442e-01	-8.797793e-01	1.202207e-01	1.006167e+00	7.197788e-03	7.197788e-03	-7.197788e-03	-7.197788e-03
3.838610759703442e-01	-8.489729e-01	1.510271e-01	1.006174e+00	6.348433e-03	6.348433e-03	-6.348433e-03	-6.348433e-03
3.848376384703442e-01	-8.149711e-01	1.850289e-01	1.006179e+00	5.530687e-03	5.530687e-03	-5.530687e-03	-5.530687e-03
3.858142009703442e-01	-7.779019e-01	2.220981e-01	1.006185e+00	4.747607e-03	4.747607e-03	-4.747607e-03	-4.747607e-03
3.867907634703442e-01	-7.379049e-01	2.620951e-01	1.006189e+00	4.002117e-03	4.002117e-03	-4.002117e-03	-4.002117e-03
3.877673259703442e-01	-6.951306e-01	3.048694e-01	1.006192e+00	3.297002e-03	3.297002e-03	-3.297002e-03	-3.297002e-03
3.887438884703442e-01	-6.497400e-01	3.502600e-01	1.006195e+00	2.634893e-03	2.634893e-03	-2.634893e-03	-2.634893e-03
3.897204509703442e-01	-6.019039e-01	3.980961e-01	1.006198e+00	2.018261e-03	2.018261e-03	-2.018261e-03	-2.018261e-03
3.906970134703442e-01	-5.518024e-01	4.481976e-01	1.006199e+00	1.449403e-03	1.449403e-03	-1.449403e-03	-1.449403e-03
3.916735759703442e-01	-4.996240e-01	5.003760e-01	1.006200e+00	9.304387e-04	9.304387e-04	-9.304387e-04	-9.304387e-04
3.926501384703442e-01	-4.455651e-01	5.544349e-01	1.006201e+00	4.632988e-04	4.632988e-04	-4.632988e-04	-4.632988e-04
3.936267009703442e-01	-3.898293e-01	6.101707e-01	1.006201e+00	4.971911e-05	4.971911e-05	-4.971911e-05	-4.971911e-05
3.946032634703442e-01	-3.326262e-01	6.673738e-01	1.006201e+00	-3.087661e-04	-3.087661e-04	3.087661e-04	3.087661e-04
3.955798259703442e-01	-2.741711e-01	7.258288e-01	1.006201e+00	-6.108303e-04	-6.108303e-04	6.108303e-04	6.108303e-04
3.965563884703442e-01	-2.146842e-01	7.853158e-01	1.006200e+00	-8.553589e-04	-8.553589e-04	8.553589e-04	8.553589e-04
3.975329509703442e-01	-1.543892e-01	8.456107e-01	1.006199e+00	-1.041454e-03	-1.041454e-03	1.041454e-03	1.041454e-03
3.985095134703442e-01	-9.351320e-02	9.064868e-01	1.006198e+00	-1.168439e-03	-1.168439e-03	1.168439e-03	1.168439e-03
3.994860759703442e-01	-3.228519e-02	9.677148e-01	1.006197e+00	-1.235857e-03	-1.235857e-03	1.235857e-03	1.235857e-03
4.004626384703442e-01	2.906434e-02	1.029064e+00	1.006196e+00	-1.243478e-03	-1.243478e-03	1.243478e-03	1.243478e-03
4.014392009703442e-01	9.030447e-02	1.090304e+00	1.006194e+00	-1.191296e-03	-1.191296e-03	1.191296e-03	1.191296e-03
4.024157634703442e-01	1.512047e-01	1.151205e+00	1.006193e+00	-1.079530e-03	-1.079530e-03	1.079530e-03	1.079530e-03
4.033923259703442e-01	2.115359e-01	1.211536e+00	1.006192e+00	-9.086237e-04	-9.086237e-04	9.086237e-04	9.086237e-04
4.043688884703442e-01	2.710708e-01	1.271071e+00	1.006191e+00	-6.792436e-04	-6.792436e-04	6.792436e-04	6.792436e-04
4.053454509703442e-01	3.295856e-01	1.329586e+00	1.006191e+00	-3.922760e-04	-3.922760e-04	3.922760e-04	3.922760e-04
4.063220134703442e-01	3.868598e-01	1.386860e+00	1.006191e+00	-4.882394e-05	-4.882394e-05	4.882394e-05	4.882394e-05
4.072985759703442e-01	4.426780e-01	1.442678e+00	1.006191e+00	3.497968e-04	3.497968e-04	-3.497968e-04	-3.497968e-04
4.082751384703442e-01	4.968300e-01	1.496830e+00	1.006191e+00	8.020626e-04	8.020626e-04	-8.020626e-04	-8.020626e-04
4.092517009703442e-01	5.491121e-01	1.549112e+00	1.006193e+00	1.306248e-03	1.306248e-03	-1.306248e-03	-1.306248e-03
4.102282634703442e-01	5.993275e-01	1.599327e+00	1.006194e+00	1.860432e-03	1.860432e-03	-1.860432e-03	-1.860432e-03
4.112048259703442e-01	6.472871e-01	1.647287e+00	1.006196e+00	2.462506e-03	2.462506e-03	-2.462506e-03	-2.462506e-03
4.121813884703442e-01	6.928105e-01	1.692811e+00	1.006199e+00	3.110180e-03	3.110180e-03	-3.110180e-03	-3.110180e-03
4.131579509703442e-01	7.357263e-01	1.735726e+00	1.006202e+00	3.800993e-03	3.800993e-03	-3.800993e-03	-3.800993e-03
4.141345134703442e-01	7.758730e-01	1.775873e+00	1.006206e+00	4.532320e-03	4.532320e-03	-4.532320e-03	-4.532320e-03
4.151110759703442e-01	8.130995e-01	1.813100e+00	1.006211e+00	5.301388e-03	5.301388e-03	-5.301388e-03	-5.301388e-03
4.160876384703442e-01	8.472657e-01	1.847266e+00	1.006217e+00	6.105276e-03	6.105276e-03	-6.105276e-03	-6.105276e-03
4.180407634703442e-01	9.059146e-01	1.905915e+00	1.006230e+00	7.805199e-03	7.805199e-03	-7.805199e-03	-7.805199e-03
4.199938884703442e-01	9.509378e-01	1.950938e+00	1.006247e+00	9.606332e-03	9.606332e-03	-9.606332e-03	-9.606332e-03
4.219470134703442e-01	9.816580e-01	1.981658e+00	1.006268e+00	1.148139e-02	1.148139e-02	-1.148139e-02	-1.148139e-02
4.239001384703442e-01	9.976131e-01	1.997613e+00	1.006292e+00	1.340199e-02	1.340199e-02	-1.340199e-02	-1.340199e-02
4.258532634703442e-01	9.985632e-01	1.998563e+00	1.006320e+00	1.533903e-02	1.533903e-02	-1.533903e-02	-1.533903e-02
4.278063884703442e-01	9.844940e-01	1.984494e+00	1.006352e+00	1.726321e-02	1.726321e-02	-1.726321e-02	-1.726321e-02
4.297595134703442e-01	9.556171e-01	1.955617e+00	1.006388e+00	1.914537e-02	1.914537e-02	-1.914537e-02	-1.914537e-02
4.317126384703442e-01	9.123668e-01	1.912367e+00	1.006427e+00	2.095702e-02	2.095702e-02	-2.095702e-02	-2.095702e-02
4.336657634703442e-01	8.553936e-01	1.855394e+00	1.006469e+00	2.267072e-02	2.267072e-02	-2.267072e-02	-2.267072e-02
4.356188884703442e-01	7.855546e-01	1.785555e+00	1.006515e+00	2.426048e-02	2.426048e-02	-2.426048e-02	-2.426048e-02
4.375720134703442e-01	7.039001e-01	1.703900e+00	1.006564e+00	2.570221e-02	2.570221e-02	-2.570221e-02	-2.570221e-02
4.395251384703442e-01	6.116582e-01	1.611658e+00	1.006616e+00	2.697401e-02	2.697401e-02	-2.697401e-02	-2.697401e-02
4.414782634703442e-01	5.102165e-01	1.510216e+00	1.006669e+00	2.805657e-02	2.805657e-02	-2.805657e-02	-2.805657e-02
4.434313884703442e-01	4.011006e-01	1.401101e+00	1.006725e+00	2.893339e-02	2.893339e-02	-2.893339e-02	-2.893339e-02
4.453845134703442e-01	2.859518e-01	1.285952e+00	1.006782e+00	2.959109e-02	2.959109e-02	-2.959109e-02	-2.959109e-02
4.473376384703442e-01	1.665020e-01	1.166502e+00	1.006840e+00	3.001958e-02	3.001958e-02	-3.001958e-02	-3.001958e-02
4.492907634703442e-01	4.454790e-02	1.044548e+00	1.006899e+00	3.021221e-02	3.021221e-02	-3.021221e-02	-3.021221e-02
4.512438884703442e-01	-7.807627e-02	9.219237e-01	1.006958e+00	3.016587e-02	3.016587e-02	-3.016587e-02	-3.016587e-02
4.531970134703442e-01	-1.995261e-01	8.004739e-01	1.007017e+00	2.988107e-02	2.988107e-02	-2.988107e-02	-2.988107e-02
4.551501384703442e-01	-3.179749e-01	6.820251e-01	1.007075e+00	2.936188e-02	2.936188e-02	-2.936188e-02	-2.936188e-02
4.571032634703442e-01	-4.316410e-01	5.683590e-01	1.007131e+00	2.861590e-02	2.861590e-02	-2.861590e-02	-2.861590e-02
4.590563884703442e-01	-5.388149e-01	4.611851e-01	1.007186e+00	2.765415e-02	2.765415e-02	-2.765415e-02	-2.765415e-02
4.600329509703442e-01	-5.894589e-01	4.105411e-01	1.007213e+00	2.709670e-02	2.709670e-02	-2.709670e-02	-2.709670e-02
4.610095134703442e-01	-6.378844e-01	3.621156e-01	1.007239e+00	2.649089e-02	2.649089e-02	-2.649089e-02	-2.649089e-02
4.619860759703442e-01	-6.839091e-01	3.160909e-01	1.007265e+00	2.583898e-02	2.583898e-02	-2.583898e-02	-2.583898e-02
4.629626384703442e-01	-7.273597e-01	2.726403e-01	1.007290e+00	2.514340e-02	2.514340e-02	-2.514340e-02	-2.514340e-02
4.639392009703442e-01	-7.680726e-01	2.319274e-01	1.007314e+00	2.440674e-02	2.440674e-02	-2.440674e-02	-2.440674e-02
4.649157634703442e-01	-8.058947e-01	1.941053e-01	1.007337e+00	2.363175e-02	2.363175e-02	-2.363175e-02	-2.363175e-02
4.658923259703442e-01	-8.406836e-01	1.593164e-01	1.007360e+00	2.282131e-02	2.282131e-02	-2.282131e-02	-2.282131e-02
4.668688884703442e-01	-8.723083e-01	1.276917e-01	1.007382e+00	2.197846e-02	2.197846e-02	-2.197846e-02	-2.197846e-02
4.678454509703442e-01	-9.006499e-01	9.935012e-02	1.007403e+00	2.110633e-02	2.110633e-02	-2.110633e-02	-2.110633e-02
4.688220134703442e-01	-9.256016e-01	7.439839e-02	1.007423e+00	2.020819e-02	2.020819e-02	-2.020819e-02	-2.020819e-02
4.697985759703442e-01	-9.470696e-01	5.293041e-02	1.007442e+00	1.928738e-02	1.928738e-02	-1.928738e-02	-1.928738e-02
4.707751384703442e-01	-9.649730e-01	3.502700e-02	1.007461e+00	1.834735e-02	1.834735e-02	-1.834735e-02	-1.834735e-02
4.717517009703442e-01	-9.792445e-01	2.075552e-02	1.007478e+00	1.739160e-02	1.739160e-02	-1.739160e-02	-1.739160e-02
4.727282634703442e-01	-9.898303e-01	1.016970e-02	1.007495e+00	1.642372e-02	1.642372e-02	-1.642372e-02	-1.642372e-02
4.737048259703442e-01	-9.966906e-01	3.309377e-03	1.007510e+00	1.544731e-02	1.544731e-02	-1.544731e-02	-1.544731e-02
4.746813884703442e-01	-9.997996e-01	2.003725e-04	1.007525e+00	1.446602e-02	1.446602e-02	-1.446602e-02	-1.446602e-02
4.756579509703442e-01	-9.991456e-01	8.543876e-04	1.007539e+00	1.348352e-02	1.348352e-02	-1.348352e-02	-1.348352e-02
4.766345134703442e-01	-9.947310e-01	5.268961e-03	1.007551e+00	1.250349e-02	1.250349e-02	-1.250349e-02	-1.250349e-02
4.776110759703442e-01	-9.865725e-01	1.342748e-02	1.007563e+00	1.152957e-02	1.152957e-02	-1.152957e-02	-1.152957e-02
4.785876384703442e-01	-9.747007e-01	2.529923e-02	1.007574e+00	1.056542e-02	1.056542e-02	-1.056542e-02	-1.056542e-02
4.795642009703442e-01	-9.591604e-01	4.083954e-02	1.007584e+00	9.614627e-03	9.614627e-03	-9.614627e-03	-9.614627e-03
4.805407634703442e-01	-9.400101e-01	5.998991e-02	1.007593e+00	8.680751e-03	8.680751e-03	-8.680751e-03	-8.680751e-03
4.815173259703442e-01	-9.173217e-01	8.267827e-02	1.007601e+00	7.767277e-03	7.767277e-03	-7.767277e-03	-7.767277e-03
4.824938884703442e-01	-8.911808e-01	1.088192e-01	1.007608e+00	6.877617e-03	6.877617e-03	-6.877617e-03	-6.877617e-03
4.834704509703442e-01	-8.616856e-01	1.383144e-01	1.007614e+00	6.015091e-03	6.015091e-03	-6.015091e-03	-6.015091e-03
4.844470134703442e-01	-8.289473e-01	1.710527e-01	1.007620e+00	5.182920e-03	5.182920e-03	-5.182920e-03	-5.182920e-03
4.854235759703442e-01	-7.930890e-01	2.069110e-01	1.007624e+00	4.384207e-03	4.384207e-03	-4.384207e-03	-4.384207e-03
