time	V(n012)	V(n003)	V(n004)	V(n008)	V(n007)	V(n001)	V(n005)	V(n006)	V(n009)	V(n015)	V(n010)	V(n016)	V(n013)	V(n017)	V(n018)	V(n002)	V(n014)	V(n011)	I(C5)	I(C4)	I(C3)	I(C2)	I(C1)	I(L4)	I(L3)	I(L2)	I(L1)	I(I1)	I(R14)	I(R13)	I(R12)	I(R11)	I(R10)	I(R9)	I(R8)	I(R7)	I(R6)	I(R5)	I(R4)	I(R3)	I(R2)	I(R1)	I(V2)	I(V1)
4.121813884703442e-01	1.000000e+01	1.346405e+01	9.185876e+00	1.427592e+01	2.427592e+01	3.427592e+01	4.910958e+00	1.271504e+00	2.104660e+00	4.604409e+00	1.145950e+00	8.948424e-01	1.427492e+01	4.274918e+00	-2.415120e+00	-9.081787e+00	-5.748453e+00	4.275496e+00	6.354629e-02	3.638867e-12	3.294920e-02	1.647460e-02	1.647460e-02	1.000000e+00	3.309962e-01	1.654981e-01	1.654981e-01	1.000000e+00	6.354629e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.274917e-01	-6.690037e-01	3.309962e-01	3.294920e-02	1.000000e+00	3.639455e-01	4.274917e-01	-1.000000e+00	-1.000000e+00	-4.274917e-01	-4.274917e-01	-4.274917e-01
4.141345134703442e-01	1.000000e+01	1.387936e+01	9.487210e+00	1.438951e+01	2.438951e+01	3.438950e+01	5.098705e+00	1.419691e+00	2.252813e+00	4.752495e+00	1.285978e+00	1.018554e+00	1.438850e+01	4.388505e+00	-2.296470e+00	-8.963137e+00	-5.629804e+00	4.389214e+00	7.094906e-02	3.638867e-12	3.639897e-02	1.819948e-02	1.819948e-02	1.000000e+00	3.315024e-01	1.657512e-01	1.657512e-01	1.000000e+00	7.094906e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.388505e-01	-6.684976e-01	3.315024e-01	3.639897e-02	1.000000e+00	3.679014e-01	4.388505e-01	-1.000000e+00	-1.000000e+00	-4.388505e-01	-4.388505e-01	-4.388505e-01
4.160876384703442e-01	1.000000e+01	1.423633e+01	9.746126e+00	1.448722e+01	2.448722e+01	3.448722e+01	5.259910e+00	1.546533e+00	2.379619e+00	4.879226e+00	1.406672e+00	1.126949e+00	1.448622e+01	4.486216e+00	-2.193418e+00	-8.860085e+00	-5.526751e+00	4.487070e+00	7.728395e-02	3.638867e-12	3.930102e-02	1.965051e-02	1.965051e-02	1.000000e+00	3.320366e-01	1.660183e-01	1.660183e-01	1.000000e+00	7.728395e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.486216e-01	-6.679634e-01	3.320366e-01	3.930102e-02	1.000000e+00	3.713377e-01	4.486216e-01	-1.000000e+00	-1.000000e+00	-4.486216e-01	-4.486216e-01	-4.486216e-01
4.180407634703442e-01	1.000000e+01	1.452957e+01	9.958730e+00	1.456758e+01	2.456758e+01	3.456758e+01	5.392148e+00	1.650124e+00	2.483170e+00	4.982698e+00	1.506215e+00	1.218396e+00	1.456658e+01	4.566581e+00	-2.107511e+00	-8.774178e+00	-5.440845e+00	4.567592e+00	8.245568e-02	3.638867e-12	4.161170e-02	2.080585e-02	2.080585e-02	1.000000e+00	3.325908e-01	1.662954e-01	1.662954e-01	1.000000e+00	8.245568e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.566581e-01	-6.674092e-01	3.325908e-01	4.161170e-02	1.000000e+00	3.742025e-01	4.566581e-01	-1.000000e+00	-1.000000e+00	-4.566581e-01	-4.566581e-01	-4.566581e-01
4.199938884703442e-01	1.000000e+01	1.475469e+01	1.012182e+01	1.462939e+01	2.462939e+01	3.462939e+01	5.493432e+00	1.728904e+00	2.561908e+00	5.061355e+00	1.583110e+00	1.291521e+00	1.462839e+01	4.628392e+00	-2.040044e+00	-8.706710e+00	-5.373377e+00	4.629567e+00	8.638646e-02	3.638867e-12	4.329626e-02	2.164813e-02	2.164813e-02	1.000000e+00	3.331565e-01	1.665782e-01	1.665782e-01	1.000000e+00	8.638646e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.628392e-01	-6.668435e-01	3.331565e-01	4.329626e-02	1.000000e+00	3.764527e-01	4.628392e-01	-1.000000e+00	-1.000000e+00	-4.628392e-01	-4.628392e-01	-4.628392e-01
4.219470134703442e-01	1.000000e+01	1.490829e+01	1.023295e+01	1.467172e+01	2.467172e+01	3.467172e+01	5.562236e+00	1.781690e+00	2.614651e+00	5.114011e+00	1.636201e+00	1.345223e+00	1.467072e+01	4.670718e+00	-1.992030e+00	-8.658697e+00	-5.325363e+00	4.672064e+00	8.901715e-02	3.638867e-12	4.432936e-02	2.216468e-02	2.216468e-02	1.000000e+00	3.337253e-01	1.668626e-01	1.668626e-01	1.000000e+00	8.901715e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.670718e-01	-6.662748e-01	3.337253e-01	4.432936e-02	1.000000e+00	3.780546e-01	4.670718e-01	-1.000000e+00	-1.000000e+00	-4.670718e-01	-4.670718e-01	-4.670718e-01
4.239001384703442e-01	1.000000e+01	1.498807e+01	1.029045e+01	1.469392e+01	2.469392e+01	3.469392e+01	5.597527e+00	1.807686e+00	2.640604e+00	5.139877e+00	1.664689e+00	1.378694e+00	1.469292e+01	4.692923e+00	-1.964192e+00	-8.630858e+00	-5.297524e+00	4.694445e+00	9.030821e-02	3.638867e-12	4.469547e-02	2.234773e-02	2.234773e-02	1.000000e+00	3.342886e-01	1.671443e-01	1.671443e-01	1.000000e+00	9.030821e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.692923e-01	-6.657114e-01	3.342886e-01	4.469547e-02	1.000000e+00	3.789840e-01	4.692923e-01	-1.000000e+00	-1.000000e+00	-4.692923e-01	-4.692923e-01	-4.692923e-01
4.258532634703442e-01	1.000000e+01	1.499282e+01	1.029345e+01	1.469567e+01	2.469567e+01	3.469567e+01	5.598773e+00	1.806503e+00	2.639377e+00	5.138563e+00	1.668146e+00	1.391432e+00	1.469467e+01	4.694673e+00	-1.956948e+00	-8.623614e+00	-5.290281e+00	4.696371e+00	9.024021e-02	3.638867e-12	4.438907e-02	2.219453e-02	2.219453e-02	1.000000e+00	3.348380e-01	1.674190e-01	1.674190e-01	1.000000e+00	9.024021e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.694673e-01	-6.651620e-01	3.348380e-01	4.438907e-02	1.000000e+00	3.792270e-01	4.694673e-01	-1.000000e+00	-1.000000e+00	-4.694673e-01	-4.694673e-01	-4.694673e-01
4.278063884703442e-01	1.000000e+01	1.492247e+01	1.024190e+01	1.467694e+01	2.467694e+01	3.467694e+01	5.565956e+00	1.778157e+00	2.610989e+00	5.110088e+00	1.646519e+00	1.383244e+00	1.467594e+01	4.675941e+00	-1.970408e+00	-8.637074e+00	-5.303741e+00	4.677814e+00	8.881418e-02	3.638867e-12	4.341478e-02	2.170739e-02	2.170739e-02	1.000000e+00	3.353651e-01	1.676826e-01	1.676826e-01	1.000000e+00	8.881418e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.675941e-01	-6.646348e-01	3.353651e-01	4.341478e-02	1.000000e+00	3.787799e-01	4.675941e-01	-1.000000e+00	-1.000000e+00	-4.675941e-01	-4.675941e-01	-4.675941e-01
4.297595134703442e-01	1.000000e+01	1.477809e+01	1.013658e+01	1.463801e+01	2.463801e+01	3.463801e+01	5.499570e+00	1.723076e+00	2.555865e+00	5.054882e+00	1.600135e+00	1.354253e+00	1.463701e+01	4.637010e+00	-2.004368e+00	-8.671036e+00	-5.337702e+00	4.639054e+00	8.605155e-02	3.638867e-12	4.178724e-02	2.089362e-02	2.089362e-02	1.000000e+00	3.358622e-01	1.679311e-01	1.679311e-01	1.000000e+00	8.605155e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.637010e-01	-6.641378e-01	3.358622e-01	4.178724e-02	1.000000e+00	3.776494e-01	4.637010e-01	-1.000000e+00	-1.000000e+00	-4.637010e-01	-4.637010e-01	-4.637010e-01
4.317126384703442e-01	1.000000e+01	1.456183e+01	9.979076e+00	1.457946e+01	2.457946e+01	3.457946e+01	5.400612e+00	1.642087e+00	2.474837e+00	4.973774e+00	1.529690e+00	1.304897e+00	1.457846e+01	4.578465e+00	-2.058319e+00	-8.724986e+00	-5.391653e+00	4.580673e+00	8.199390e-02	3.638867e-12	3.953096e-02	1.976548e-02	1.976548e-02	1.000000e+00	3.363216e-01	1.681608e-01	1.681608e-01	1.000000e+00	8.199390e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.578465e-01	-6.636784e-01	3.363216e-01	3.953096e-02	1.000000e+00	3.758526e-01	4.578465e-01	-1.000000e+00	-1.000000e+00	-4.578465e-01	-4.578465e-01	-4.578465e-01
4.336657634703442e-01	1.000000e+01	1.427697e+01	9.771758e+00	1.450219e+01	2.450219e+01	3.450219e+01	5.270572e+00	1.536409e+00	2.369122e+00	4.867984e+00	1.436244e+00	1.235916e+00	1.450119e+01	4.501186e+00	-2.131449e+00	-8.798116e+00	-5.464783e+00	4.503550e+00	7.670224e-02	3.638867e-12	3.667986e-02	1.833993e-02	1.833993e-02	1.000000e+00	3.367365e-01	1.683683e-01	1.683683e-01	1.000000e+00	7.670224e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.501186e-01	-6.632635e-01	3.367365e-01	3.667986e-02	1.000000e+00	3.734164e-01	4.501186e-01	-1.000000e+00	-1.000000e+00	-4.501186e-01	-4.501186e-01	-4.501186e-01
4.356188884703442e-01	1.000000e+01	1.392777e+01	9.517741e+00	1.440734e+01	2.440734e+01	3.440734e+01	5.111405e+00	1.407631e+00	2.240309e+00	4.739104e+00	1.321203e+00	1.148348e+00	1.440634e+01	4.406336e+00	-2.222658e+00	-8.889324e+00	-5.555991e+00	4.408844e+00	7.025617e-02	3.638867e-12	3.327681e-02	1.663841e-02	1.663841e-02	1.000000e+00	3.371006e-01	1.685503e-01	1.685503e-01	1.000000e+00	7.025617e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.406336e-01	-6.628994e-01	3.371006e-01	3.327681e-02	1.000000e+00	3.703774e-01	4.406336e-01	-1.000000e+00	-1.000000e+00	-4.406336e-01	-4.406336e-01	-4.406336e-01
4.375720134703442e-01	1.000000e+01	1.351950e+01	9.220847e+00	1.429634e+01	2.429634e+01	3.429634e+01	4.925506e+00	1.257691e+00	2.090338e+00	4.589072e+00	1.186297e+00	1.043511e+00	1.429534e+01	4.295341e+00	-2.330574e+00	-8.997240e+00	-5.663907e+00	4.297979e+00	6.275265e-02	3.638867e-12	2.937302e-02	1.468651e-02	1.468651e-02	1.000000e+00	3.374085e-01	1.687042e-01	1.687042e-01	1.000000e+00	6.275265e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.295342e-01	-6.625915e-01	3.374085e-01	2.937302e-02	1.000000e+00	3.667815e-01	4.295342e-01	-1.000000e+00	-1.000000e+00	-4.295342e-01	-4.295342e-01	-4.295342e-01
4.395251384703442e-01	1.000000e+01	1.305829e+01	8.885541e+00	1.417087e+01	2.417087e+01	3.417087e+01	4.715669e+00	1.088843e+00	1.921464e+00	4.420144e+00	1.033556e+00	9.229817e-01	1.416987e+01	4.169872e+00	-2.453573e+00	-9.120240e+00	-5.786906e+00	4.172624e+00	5.430453e-02	3.638867e-12	2.502720e-02	1.251360e-02	1.251360e-02	1.000000e+00	3.376555e-01	1.688277e-01	1.688277e-01	1.000000e+00	5.430453e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.169872e-01	-6.623445e-01	3.376555e-01	2.502720e-02	1.000000e+00	3.626827e-01	4.169872e-01	-1.000000e+00	-1.000000e+00	-4.169872e-01	-4.169872e-01	-4.169872e-01
4.414782634703442e-01	1.000000e+01	1.255108e+01	8.516868e+00	1.403281e+01	2.403281e+01	3.403281e+01	4.485053e+00	9.036267e-01	1.736226e+00	4.234862e+00	8.652753e-01	7.885724e-01	1.403181e+01	4.031815e+00	-2.589807e+00	-9.256474e+00	-5.923140e+00	4.034664e+00	4.503888e-02	3.638867e-12	2.030471e-02	1.015235e-02	1.015235e-02	1.000000e+00	3.378379e-01	1.689189e-01	1.689189e-01	1.000000e+00	4.503888e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	4.031815e-01	-6.621621e-01	3.378379e-01	2.030471e-02	1.000000e+00	3.581426e-01	4.031815e-01	-1.000000e+00	-1.000000e+00	-4.031815e-01	-4.031815e-01	-4.031815e-01
4.434313884703442e-01	1.000000e+01	1.200550e+01	8.120370e+00	1.388425e+01	2.388424e+01	3.388425e+01	4.237124e+00	7.048289e-01	1.537411e+00	4.036012e+00	6.839876e-01	6.423048e-01	1.388325e+01	3.883246e+00	-2.737225e+00	-9.403892e+00	-6.070558e+00	3.886173e+00	3.509507e-02	3.638867e-12	1.527658e-02	7.638290e-03	7.638290e-03	1.000000e+00	3.379529e-01	1.689765e-01	1.689765e-01	1.000000e+00	3.509507e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.883246e-01	-6.620470e-01	3.379529e-01	1.527658e-02	1.000000e+00	3.532295e-01	3.883246e-01	-1.000000e+00	-1.000000e+00	-3.883246e-01	-3.883246e-01	-3.883246e-01
4.453845134703442e-01	1.000000e+01	1.142976e+01	7.702013e+00	1.372740e+01	2.372740e+01	3.372740e+01	3.975613e+00	4.954391e-01	1.328009e+00	3.826585e+00	4.924191e-01	4.863790e-01	1.372640e+01	3.726400e+00	-2.893610e+00	-9.560277e+00	-6.226944e+00	3.729386e+00	2.462267e-02	3.638867e-12	1.001845e-02	5.009223e-03	5.009223e-03	1.000000e+00	3.379989e-01	1.689995e-01	1.689995e-01	1.000000e+00	2.462267e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.726400e-01	-6.620011e-01	3.379989e-01	1.001845e-02	1.000000e+00	3.480174e-01	3.726400e-01	-1.000000e+00	-1.000000e+00	-3.726400e-01	-3.726400e-01	-3.726400e-01
4.473376384703442e-01	1.000000e+01	1.083251e+01	7.268090e+00	1.356464e+01	2.356464e+01	3.356464e+01	3.704452e+00	2.786069e-01	1.111169e+00	3.609731e+00	2.934513e-01	3.231403e-01	1.356364e+01	3.563637e+00	-3.056611e+00	-9.723278e+00	-6.389945e+00	3.566661e+00	1.377918e-02	3.638867e-12	4.609394e-03	2.304697e-03	2.304697e-03	1.000000e+00	3.379751e-01	1.689876e-01	1.689876e-01	1.000000e+00	1.377918e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.563637e-01	-6.620249e-01	3.379751e-01	4.609394e-03	1.000000e+00	3.425846e-01	3.563637e-01	-1.000000e+00	-1.000000e+00	-3.563637e-01	-3.563637e-01	-3.563637e-01
4.492907634703442e-01	1.000000e+01	1.022274e+01	6.825126e+00	1.339841e+01	2.339841e+01	3.339840e+01	3.427721e+00	5.759346e-02	8.901539e-01	3.388712e+00	9.007692e-02	1.550438e-01	1.339740e+01	3.397404e+00	-3.223776e+00	-9.890442e+00	-6.557109e+00	3.400444e+00	2.727699e-03	3.638867e-12	-8.692196e-04	-4.346098e-04	-4.346098e-04	1.000000e+00	3.378820e-01	1.689410e-01	1.689410e-01	1.000000e+00	2.727699e-03	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.397405e-01	-6.621181e-01	3.378820e-01	-8.692196e-04	1.000000e+00	3.370127e-01	3.397405e-01	-1.000000e+00	-1.000000e+00	-3.397405e-01	-3.397405e-01	-3.397405e-01
4.512438884703442e-01	1.000000e+01	9.609618e+00	6.379784e+00	1.323120e+01	2.323120e+01	3.323120e+01	3.149581e+00	-1.642768e-01	6.682872e-01	3.166852e+00	-1.146452e-01	-1.538203e-02	1.323020e+01	3.230202e+00	-3.392590e+00	-1.005926e+01	-6.725923e+00	3.233236e+00	-8.365540e-03	3.638867e-12	-6.334990e-03	-3.167495e-03	-3.167495e-03	1.000000e+00	3.377208e-01	1.688604e-01	1.688604e-01	1.000000e+00	-8.365540e-03	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.230202e-01	-6.622792e-01	3.377208e-01	-6.334990e-03	1.000000e+00	3.313858e-01	3.230202e-01	-1.000000e+00	-1.000000e+00	-3.230202e-01	-3.230202e-01	-3.230202e-01
4.531970134703442e-01	1.000000e+01	9.002370e+00	5.938762e+00	1.306555e+01	2.306555e+01	3.306554e+01	2.874216e+00	-3.836668e-01	4.489059e-01	2.947489e+00	-3.176359e-01	-1.855740e-01	1.306455e+01	3.064546e+00	-3.560514e+00	-1.022718e+01	-6.893847e+00	3.067553e+00	-1.933369e-02	3.638867e-12	-1.170571e-02	-5.852854e-03	-5.852854e-03	1.000000e+00	3.374940e-01	1.687470e-01	1.687470e-01	1.000000e+00	-1.933369e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	3.064546e-01	-6.625060e-01	3.374940e-01	-1.170571e-02	1.000000e+00	3.257883e-01	3.064546e-01	-1.000000e+00	-1.000000e+00	-3.064546e-01	-3.064546e-01	-3.064546e-01
4.541735759703442e-01	1.000000e+01	8.703808e+00	5.721950e+00	1.298408e+01	2.298408e+01	3.298408e+01	2.738872e+00	-4.913977e-01	3.411814e-01	2.839777e+00	-4.175255e-01	-2.697811e-01	1.298308e+01	2.983078e+00	-3.643352e+00	-1.031002e+01	-6.976685e+00	2.986063e+00	-2.471916e-02	3.638867e-12	-1.433009e-02	-7.165044e-03	-7.165044e-03	1.000000e+00	3.373570e-01	1.686785e-01	1.686785e-01	1.000000e+00	-2.471916e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.983078e-01	-6.626430e-01	3.373570e-01	-1.433009e-02	1.000000e+00	3.230270e-01	2.983078e-01	-1.000000e+00	-1.000000e+00	-2.983078e-01	-2.983078e-01	-2.983078e-01
4.551501384703442e-01	1.000000e+01	8.410126e+00	5.508695e+00	1.290393e+01	2.290393e+01	3.290393e+01	2.605768e+00	-5.972767e-01	2.353100e-01	2.733921e+00	-5.158419e-01	-3.529721e-01	1.290293e+01	2.902927e+00	-3.725023e+00	-1.039169e+01	-7.058356e+00	2.905885e+00	-3.001177e-02	3.638867e-12	-1.690059e-02	-8.450295e-03	-8.450295e-03	1.000000e+00	3.372051e-01	1.686025e-01	1.686025e-01	1.000000e+00	-3.001177e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.902927e-01	-6.627949e-01	3.372051e-01	-1.690059e-02	1.000000e+00	3.203045e-01	2.902927e-01	-1.000000e+00	-1.000000e+00	-2.902927e-01	-2.902927e-01	-2.902927e-01
4.561267009703442e-01	1.000000e+01	8.122427e+00	5.299799e+00	1.282539e+01	2.282539e+01	3.282539e+01	2.475405e+00	-7.009054e-01	1.316902e-01	2.630319e+00	-6.122150e-01	-4.348341e-01	1.282439e+01	2.824394e+00	-3.805220e+00	-1.047189e+01	-7.138553e+00	2.827321e+00	-3.519161e-02	3.638867e-12	-1.940754e-02	-9.703769e-03	-9.703769e-03	1.000000e+00	3.370386e-01	1.685193e-01	1.685193e-01	1.000000e+00	-3.519161e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.824394e-01	-6.629614e-01	3.370386e-01	-1.940754e-02	1.000000e+00	3.176311e-01	2.824394e-01	-1.000000e+00	-1.000000e+00	-2.824394e-01	-2.824394e-01	-2.824394e-01
4.571032634703442e-01	1.000000e+01	7.841795e+00	5.096050e+00	1.274878e+01	2.274878e+01	3.274878e+01	2.348274e+00	-8.018937e-01	3.071196e-02	2.529361e+00	-7.062821e-01	-5.150588e-01	1.274778e+01	2.747776e+00	-3.883641e+00	-1.055031e+01	-7.216975e+00	2.750666e+00	-4.023919e-02	3.638867e-12	-2.184150e-02	-1.092075e-02	-1.092075e-02	1.000000e+00	3.368583e-01	1.684291e-01	1.684291e-01	1.000000e+00	-4.023919e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.747776e-01	-6.631417e-01	3.368583e-01	-2.184150e-02	1.000000e+00	3.150168e-01	2.747776e-01	-1.000000e+00	-1.000000e+00	-2.747776e-01	-2.747776e-01	-2.747776e-01
4.580798259703442e-01	1.000000e+01	7.569286e+00	4.898213e+00	1.267436e+01	2.267436e+01	3.267436e+01	2.224853e+00	-8.998615e-01	-6.724458e-02	2.431427e+00	-7.976891e-01	-5.933442e-01	1.267336e+01	2.673360e+00	-3.959992e+00	-1.062666e+01	-7.293325e+00	2.676208e+00	-4.513549e-02	3.638867e-12	-2.419331e-02	-1.209666e-02	-1.209666e-02	1.000000e+00	3.366648e-01	1.683324e-01	1.683324e-01	1.000000e+00	-4.513549e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.673360e-01	-6.633352e-01	3.366648e-01	-2.419331e-02	1.000000e+00	3.124715e-01	2.673360e-01	-1.000000e+00	-1.000000e+00	-2.673360e-01	-2.673360e-01	-2.673360e-01
4.590563884703442e-01	1.000000e+01	7.305926e+00	4.707034e+00	1.260243e+01	2.260243e+01	3.260243e+01	2.105608e+00	-9.944401e-01	-1.618108e-01	2.336885e+00	-8.860920e-01	-6.693959e-01	1.260143e+01	2.601427e+00	-4.033985e+00	-1.070065e+01	-7.367318e+00	2.604228e+00	-4.986210e-02	3.638867e-12	-2.645412e-02	-1.322706e-02	-1.322706e-02	1.000000e+00	3.364589e-01	1.682294e-01	1.682294e-01	1.000000e+00	-4.986210e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.601427e-01	-6.635411e-01	3.364589e-01	-2.645412e-02	1.000000e+00	3.100048e-01	2.601427e-01	-1.000000e+00	-1.000000e+00	-2.601427e-01	-2.601427e-01	-2.601427e-01
4.600329509703442e-01	1.000000e+01	7.052705e+00	4.523232e+00	1.253325e+01	2.253325e+01	3.253325e+01	1.990985e+00	-1.085273e+00	-2.526307e-01	2.246092e+00	-9.711581e-01	-7.429274e-01	1.253225e+01	2.532247e+00	-4.105340e+00	-1.077201e+01	-7.438674e+00	2.534997e+00	-5.440122e-02	3.638867e-12	-2.861542e-02	-1.430771e-02	-1.430771e-02	1.000000e+00	3.362413e-01	1.681207e-01	1.681207e-01	1.000000e+00	-5.440122e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.532246e-01	-6.637587e-01	3.362413e-01	-2.861542e-02	1.000000e+00	3.076259e-01	2.532246e-01	-1.000000e+00	-1.000000e+00	-2.532246e-01	-2.532246e-01	-2.532246e-01
4.610095134703442e-01	1.000000e+01	6.810578e+00	4.347498e+00	1.246708e+01	2.246708e+01	3.246708e+01	1.881418e+00	-1.172020e+00	-3.393625e-01	2.159389e+00	-1.052567e+00	-8.136622e-01	1.246608e+01	2.466080e+00	-4.173791e+00	-1.084046e+01	-7.507124e+00	2.468776e+00	-5.873577e-02	3.638867e-12	-3.066908e-02	-1.533454e-02	-1.533454e-02	1.000000e+00	3.360129e-01	1.680064e-01	1.680064e-01	1.000000e+00	-5.873577e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.466080e-01	-6.639871e-01	3.360129e-01	-3.066908e-02	1.000000e+00	3.053438e-01	2.466080e-01	-1.000000e+00	-1.000000e+00	-2.466080e-01	-2.466080e-01	-2.466080e-01
4.619860759703442e-01	1.000000e+01	6.580454e+00	4.180495e+00	1.240418e+01	2.240418e+01	3.240417e+01	1.777319e+00	-1.254352e+00	-4.216797e-01	2.077103e+00	-1.130013e+00	-8.813338e-01	1.240318e+01	2.403177e+00	-4.239079e+00	-1.090575e+01	-7.572412e+00	2.405813e+00	-6.284944e-02	3.638867e-12	-3.260736e-02	-1.630368e-02	-1.630368e-02	1.000000e+00	3.357745e-01	1.678872e-01	1.678872e-01	1.000000e+00	-6.284944e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.403177e-01	-6.642255e-01	3.357745e-01	-3.260736e-02	1.000000e+00	3.031671e-01	2.403177e-01	-1.000000e+00	-1.000000e+00	-2.403177e-01	-2.403177e-01	-2.403177e-01
4.629626384703442e-01	1.000000e+01	6.363202e+00	4.022851e+00	1.234477e+01	2.234477e+01	3.234477e+01	1.679078e+00	-1.331962e+00	-4.992726e-01	1.999543e+00	-1.203204e+00	-9.456877e-01	1.234377e+01	2.343773e+00	-4.300958e+00	-1.096762e+01	-7.634291e+00	2.346346e+00	-6.672674e-02	3.638867e-12	-3.442297e-02	-1.721149e-02	-1.721149e-02	1.000000e+00	3.355270e-01	1.677635e-01	1.677635e-01	1.000000e+00	-6.672674e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.343773e-01	-6.644730e-01	3.355270e-01	-3.442297e-02	1.000000e+00	3.011040e-01	2.343773e-01	-1.000000e+00	-1.000000e+00	-2.343773e-01	-2.343773e-01	-2.343773e-01
4.639392009703442e-01	1.000000e+01	6.159637e+00	3.875159e+00	1.228909e+01	2.228909e+01	3.228909e+01	1.587067e+00	-1.404555e+00	-5.718491e-01	1.927001e+00	-1.271864e+00	-1.006482e+00	1.228809e+01	2.288092e+00	-4.359195e+00	-1.102586e+01	-7.692528e+00	2.290598e+00	-7.035308e-02	3.638867e-12	-3.610908e-02	-1.805454e-02	-1.805454e-02	1.000000e+00	3.352713e-01	1.676357e-01	1.676357e-01	1.000000e+00	-7.035308e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.288092e-01	-6.647286e-01	3.352713e-01	-3.610908e-02	1.000000e+00	2.991622e-01	2.288092e-01	-1.000000e+00	-1.000000e+00	-2.288092e-01	-2.288092e-01	-2.288092e-01
4.649157634703442e-01	1.000000e+01	5.970527e+00	3.737975e+00	1.223734e+01	2.223734e+01	3.223734e+01	1.501631e+00	-1.471860e+00	-6.391360e-01	1.859750e+00	-1.335736e+00	-1.063487e+00	1.223634e+01	2.236343e+00	-4.413572e+00	-1.108024e+01	-7.746905e+00	2.238779e+00	-7.371481e-02	3.638867e-12	-3.765934e-02	-1.882967e-02	-1.882967e-02	1.000000e+00	3.350085e-01	1.675043e-01	1.675043e-01	1.000000e+00	-7.371481e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.236343e-01	-6.649915e-01	3.350085e-01	-3.765934e-02	1.000000e+00	2.973492e-01	2.236343e-01	-1.000000e+00	-1.000000e+00	-2.236343e-01	-2.236343e-01	-2.236343e-01
4.658923259703442e-01	1.000000e+01	5.796582e+00	3.611815e+00	1.218972e+01	2.218972e+01	3.218972e+01	1.423092e+00	-1.533623e+00	-7.008801e-01	1.798043e+00	-1.394578e+00	-1.116489e+00	1.218872e+01	2.188723e+00	-4.463883e+00	-1.113055e+01	-7.797216e+00	2.191085e+00	-7.679927e-02	3.638867e-12	-3.906792e-02	-1.953396e-02	-1.953396e-02	1.000000e+00	3.347394e-01	1.673697e-01	1.673697e-01	1.000000e+00	-7.679927e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.188722e-01	-6.652606e-01	3.347394e-01	-3.906792e-02	1.000000e+00	2.956715e-01	2.188722e-01	-1.000000e+00	-1.000000e+00	-2.188722e-01	-2.188722e-01	-2.188722e-01
4.668688884703442e-01	1.000000e+01	5.638458e+00	3.497154e+00	1.214641e+01	2.214641e+01	3.214641e+01	1.351746e+00	-1.589611e+00	-7.568489e-01	1.742113e+00	-1.448170e+00	-1.165288e+00	1.214541e+01	2.145408e+00	-4.509940e+00	-1.117661e+01	-7.843273e+00	2.147694e+00	-7.959487e-02	3.638867e-12	-4.032950e-02	-2.016475e-02	-2.016475e-02	1.000000e+00	3.344652e-01	1.672326e-01	1.672326e-01	1.000000e+00	-7.959487e-02	-3.333333e-01	-3.333333e-01	-6.666667e-01	2.145408e-01	-6.655348e-01	3.344652e-01	-4.032950e-02	1.000000e+00	2.941357e-01	2.145408e-01	-1.000000e+00	-1.000000e+00	-2.145408e-01	-2.145408e-01	-2.145408e-01
