time	V(n001)	V(n002)	I(C1)	I(L1)	I(I1)	I(V1)
3.308783302750775e-01	9.325635e-01	4.933462e-03	2.078634e-02	2.078634e-02	1.000000e+00	-1.020786e+00
3.328314552750775e-01	8.813592e-01	4.975792e-03	2.254803e-02	2.254803e-02	1.000000e+00	-1.022548e+00
3.347845802750775e-01	8.168985e-01	5.021457e-03	2.419668e-02	2.419668e-02	1.000000e+00	-1.024197e+00
3.367377052750775e-01	7.401507e-01	5.070210e-03	2.570733e-02	2.570733e-02	1.000000e+00	-1.025707e+00
3.386908302750775e-01	6.522706e-01	5.121758e-03	2.705711e-02	2.705711e-02	1.000000e+00	-1.027057e+00
3.406439552750775e-01	5.545796e-01	5.175768e-03	2.822557e-02	2.822557e-02	1.000000e+00	-1.028226e+00
3.425970802750775e-01	4.485472e-01	5.231868e-03	2.919497e-02	2.919497e-02	1.000000e+00	-1.029195e+00
3.445502052750775e-01	3.357683e-01	5.289655e-03	2.995057e-02	2.995057e-02	1.000000e+00	-1.029951e+00
3.465033302750775e-01	2.179390e-01	5.348698e-03	3.048085e-02	3.048085e-02	1.000000e+00	-1.030481e+00
3.484564552750775e-01	9.683181e-02	5.408550e-03	3.077768e-02	3.077768e-02	1.000000e+00	-1.030778e+00
3.513861427750775e-01	-8.698385e-02	5.498833e-03	3.077606e-02	3.077606e-02	1.000000e+00	-1.030776e+00
3.533392677750775e-01	-2.082764e-01	5.558679e-03	3.047686e-02	3.047686e-02	1.000000e+00	-1.030477e+00
3.552923927750775e-01	-3.264363e-01	5.617712e-03	2.994371e-02	2.994371e-02	1.000000e+00	-1.029944e+00
3.572455177750775e-01	-4.396862e-01	5.675481e-03	2.918445e-02	2.918445e-02	1.000000e+00	-1.029184e+00
3.591986427750775e-01	-5.463229e-01	5.731556e-03	2.821036e-02	2.821036e-02	1.000000e+00	-1.028210e+00
3.611517677750775e-01	-6.447424e-01	5.785531e-03	2.703591e-02	2.703591e-02	1.000000e+00	-1.027036e+00
3.631048927750775e-01	-7.334644e-01	5.837031e-03	2.567860e-02	2.567860e-02	1.000000e+00	-1.025679e+00
3.650580177750775e-01	-8.111543e-01	5.885719e-03	2.415868e-02	2.415868e-02	1.000000e+00	-1.024159e+00
3.670111427750775e-01	-8.766438e-01	5.931299e-03	2.249885e-02	2.249885e-02	1.000000e+00	-1.022499e+00
3.689642677750775e-01	-9.289477e-01	5.973521e-03	2.072391e-02	2.072391e-02	1.000000e+00	-1.020724e+00
3.709173927750775e-01	-9.672793e-01	6.012186e-03	1.886038e-02	1.886038e-02	1.000000e+00	-1.018860e+00
3.728705177750775e-01	-9.910622e-01	6.047150e-03	1.693613e-02	1.693613e-02	1.000000e+00	-1.016936e+00
3.748236427750775e-01	-9.999386e-01	6.078320e-03	1.497991e-02	1.497991e-02	1.000000e+00	-1.014980e+00
3.767767677750775e-01	-9.937750e-01	6.105663e-03	1.302100e-02	1.302100e-02	1.000000e+00	-1.013021e+00
3.787298927750775e-01	-9.726641e-01	6.129202e-03	1.108867e-02	1.108867e-02	1.000000e+00	-1.011089e+00
3.806830177750775e-01	-9.369234e-01	6.149019e-03	9.211831e-03	9.211831e-03	1.000000e+00	-1.009212e+00
3.826361427750775e-01	-8.870905e-01	6.165247e-03	7.418524e-03	7.418524e-03	1.000000e+00	-1.007419e+00
3.845892677750775e-01	-8.239149e-01	6.178078e-03	5.735551e-03	5.735551e-03	1.000000e+00	-1.005736e+00
3.855658302750775e-01	-7.876132e-01	6.183293e-03	4.943372e-03	4.943372e-03	1.000000e+00	-1.004943e+00
3.865423927750775e-01	-7.483469e-01	6.187751e-03	4.188052e-03	4.188052e-03	1.000000e+00	-1.004188e+00
3.875189552750775e-01	-7.062641e-01	6.191492e-03	3.472413e-03	3.472413e-03	1.000000e+00	-1.003472e+00
3.884955177750775e-01	-6.615231e-01	6.194554e-03	2.799125e-03	2.799125e-03	1.000000e+00	-1.002799e+00
3.894720802750775e-01	-6.142923e-01	6.196980e-03	2.170702e-03	2.170702e-03	1.000000e+00	-1.002171e+00
3.904486427750775e-01	-5.647493e-01	6.198816e-03	1.589485e-03	1.589485e-03	1.000000e+00	-1.001590e+00
3.914252052750775e-01	-5.130808e-01	6.200109e-03	1.057641e-03	1.057641e-03	1.000000e+00	-1.001058e+00
3.924017677750775e-01	-4.594812e-01	6.200908e-03	5.771476e-04	5.771476e-04	1.000000e+00	-1.000577e+00
3.933783302750775e-01	-4.041522e-01	6.201263e-03	1.497924e-04	1.497924e-04	1.000000e+00	-1.000150e+00
3.943548927750775e-01	-3.473021e-01	6.201227e-03	-2.228393e-04	-2.228393e-04	1.000000e+00	-9.997772e-01
3.953314552750775e-01	-2.891448e-01	6.200855e-03	-5.393673e-04	-5.393673e-04	1.000000e+00	-9.994606e-01
3.963080177750775e-01	-2.298992e-01	6.200201e-03	-7.986227e-04	-7.986227e-04	1.000000e+00	-9.992014e-01
3.972845802750775e-01	-1.697883e-01	6.199323e-03	-9.996527e-04	-9.996527e-04	1.000000e+00	-9.990003e-01
3.982611427750775e-01	-1.090384e-01	6.198278e-03	-1.141723e-03	-1.141723e-03	1.000000e+00	-9.988583e-01
3.992377052750775e-01	-4.787808e-02	6.197122e-03	-1.224321e-03	-1.224321e-03	1.000000e+00	-9.987757e-01
4.002142677750775e-01	1.346243e-02	6.195915e-03	-1.247160e-03	-1.247160e-03	1.000000e+00	-9.987528e-01
4.011908302750775e-01	7.475228e-02	6.194715e-03	-1.210176e-03	-1.210176e-03	1.000000e+00	-9.987898e-01
4.021673927750775e-01	1.357608e-01	6.193581e-03	-1.113531e-03	-1.113531e-03	1.000000e+00	-9.988865e-01
4.031439552750775e-01	1.962583e-01	6.192570e-03	-9.576118e-04	-9.576118e-04	1.000000e+00	-9.990424e-01
4.041205177750775e-01	2.560171e-01	6.191739e-03	-7.430281e-04	-7.430281e-04	1.000000e+00	-9.992570e-01
4.050970802750775e-01	3.148124e-01	6.191147e-03	-4.706108e-04	-4.706108e-04	1.000000e+00	-9.995294e-01
4.060736427750775e-01	3.724228e-01	6.190848e-03	-1.414081e-04	-1.414081e-04	1.000000e+00	-9.998586e-01
4.070502052750775e-01	4.286314e-01	6.190897e-03	2.433178e-04	2.433178e-04	1.000000e+00	-1.000243e+00
4.080267677750775e-01	4.832268e-01	6.191350e-03	6.820956e-04	6.820956e-04	1.000000e+00	-1.000682e+00
4.090033302750775e-01	5.360035e-01	6.192255e-03	1.173251e-03	1.173251e-03	1.000000e+00	-1.001173e+00
4.099798927750775e-01	5.867627e-01	6.193666e-03	1.714911e-03	1.714911e-03	1.000000e+00	-1.001715e+00
4.109564552750775e-01	6.353135e-01	6.195629e-03	2.305015e-03	2.305015e-03	1.000000e+00	-1.002305e+00
4.119330177750775e-01	6.814731e-01	6.198190e-03	2.941318e-03	2.941318e-03	1.000000e+00	-1.002941e+00
4.129095802750775e-01	7.250678e-01	6.201395e-03	3.621402e-03	3.621402e-03	1.000000e+00	-1.003621e+00
4.138861427750775e-01	7.659335e-01	6.205283e-03	4.342683e-03	4.342683e-03	1.000000e+00	-1.004343e+00
4.148627052750775e-01	8.039165e-01	6.209895e-03	5.102423e-03	5.102423e-03	1.000000e+00	-1.005102e+00
4.158392677750775e-01	8.388736e-01	6.215266e-03	5.897740e-03	5.897740e-03	1.000000e+00	-1.005898e+00
