time	V(n002)	V(n001)	V(n004)	I(C2)	I(C1)	I(V2)	I(V1)
8.477282634703442e-01	1.422532e-01	1.142253e+00	4.043930e-01	-3.107693e+01	-3.107693e+01	3.107693e+01	3.107693e+01
8.496813884703442e-01	2.001762e-02	1.020018e+00	3.433327e-01	-3.138993e+01	-3.138993e+01	3.138993e+01	3.138993e+01
8.516345134703442e-01	-1.025191e-01	8.974809e-01	2.821220e-01	-3.123079e+01	-3.123079e+01	3.123079e+01	3.123079e+01
8.535876384703442e-01	-2.235138e-01	7.764862e-01	2.216816e-01	-3.060192e+01	-3.060192e+01	3.060192e+01	3.060192e+01
8.555407634703442e-01	-3.411466e-01	6.588534e-01	1.629205e-01	-2.951276e+01	-2.951276e+01	2.951276e+01	2.951276e+01
8.565173259703442e-01	-3.981467e-01	6.018533e-01	1.344473e-01	-2.880043e+01	-2.880043e+01	2.880043e+01	2.880043e+01
8.574938884703442e-01	-4.536483e-01	5.463517e-01	1.067226e-01	-2.797971e+01	-2.797971e+01	2.797971e+01	2.797971e+01
8.584704509703442e-01	-5.074425e-01	4.925575e-01	7.985084e-02	-2.705367e+01	-2.705367e+01	2.705367e+01	2.705367e+01
8.594470134703442e-01	-5.593267e-01	4.406733e-01	5.393312e-02	-2.602581e+01	-2.602581e+01	2.602581e+01	2.602581e+01
8.604235759703442e-01	-6.091058e-01	3.908942e-01	2.906701e-02	-2.489999e+01	-2.489999e+01	2.489999e+01	2.489999e+01
8.614001384703442e-01	-6.565923e-01	3.434077e-01	5.346083e-03	-2.368046e+01	-2.368046e+01	2.368046e+01	2.368046e+01
8.623767009703442e-01	-7.016076e-01	2.983924e-01	-1.714037e-02	-2.237180e+01	-2.237180e+01	2.237180e+01	2.237180e+01
8.633532634703442e-01	-7.439821e-01	2.560178e-01	-3.830772e-02	-2.097894e+01	-2.097894e+01	2.097894e+01	2.097894e+01
8.643298259703442e-01	-7.835566e-01	2.164434e-01	-5.807630e-02	-1.950711e+01	-1.950711e+01	1.950711e+01	1.950711e+01
8.653063884703442e-01	-8.201818e-01	1.798182e-01	-7.637170e-02	-1.796187e+01	-1.796187e+01	1.796187e+01	1.796187e+01
8.662829509703442e-01	-8.537201e-01	1.462799e-01	-9.312507e-02	-1.634902e+01	-1.634902e+01	1.634902e+01	1.634902e+01
8.672595134703442e-01	-8.840452e-01	1.159548e-01	-1.082733e-01	-1.467464e+01	-1.467464e+01	1.467464e+01	1.467464e+01
8.682360759703442e-01	-9.110429e-01	8.895709e-02	-1.217595e-01	-1.294502e+01	-1.294502e+01	1.294502e+01	1.294502e+01
8.692126384703442e-01	-9.346117e-01	6.538833e-02	-1.335328e-01	-1.116669e+01	-1.116669e+01	1.116669e+01	1.116669e+01
8.701892009703442e-01	-9.546628e-01	4.533723e-02	-1.435489e-01	-9.346321e+00	-9.346321e+00	9.346321e+00	9.346321e+00
8.711657634703442e-01	-9.711207e-01	2.887926e-02	-1.517702e-01	-7.490778e+00	-7.490778e+00	7.490778e+00	7.490778e+00
8.721423259703442e-01	-9.839236e-01	1.607637e-02	-1.581656e-01	-5.607042e+00	-5.607042e+00	5.607042e+00	5.607042e+00
8.731188884703442e-01	-9.930233e-01	6.976751e-03	-1.627111e-01	-3.702202e+00	-3.702202e+00	3.702202e+00	3.702202e+00
8.740954509703442e-01	-9.983854e-01	1.614645e-03	-1.653896e-01	-1.783428e+00	-1.783428e+00	1.783428e+00	1.783428e+00
8.750720134703442e-01	-9.999897e-01	1.023662e-05	-1.661911e-01	1.420592e-01	1.420592e-01	-1.420592e-01	-1.420592e-01
8.760485759703442e-01	-9.978305e-01	2.169564e-03	-1.651124e-01	2.067011e+00	2.067011e+00	-2.067011e+00	-2.067011e+00
8.770251384703442e-01	-9.919155e-01	8.084499e-03	-1.621577e-01	3.984184e+00	3.984184e+00	-3.984184e+00	-3.984184e+00
8.780017009703442e-01	-9.822672e-01	1.773278e-02	-1.573381e-01	5.886361e+00	5.886361e+00	-5.886361e+00	-5.886361e+00
8.789782634703442e-01	-9.689219e-01	3.107809e-02	-1.506718e-01	7.766382e+00	7.766382e+00	-7.766382e+00	-7.766382e+00
8.799548259703442e-01	-9.519298e-01	4.807021e-02	-1.421837e-01	9.617173e+00	9.617173e+00	-9.617173e+00	-9.617173e+00
8.809313884703442e-01	-9.313548e-01	6.864518e-02	-1.319059e-01	1.143177e+01	1.143177e+01	-1.143177e+01	-1.143177e+01
8.819079509703442e-01	-9.072744e-01	9.272555e-02	-1.198770e-01	1.320333e+01	1.320333e+01	-1.320333e+01	-1.320333e+01
8.828845134703442e-01	-8.797793e-01	1.202207e-01	-1.061424e-01	1.492521e+01	1.492521e+01	-1.492521e+01	-1.492521e+01
8.838610759703442e-01	-8.489729e-01	1.510271e-01	-9.075367e-02	1.659090e+01	1.659090e+01	-1.659090e+01	-1.659090e+01
8.848376384703442e-01	-8.149711e-01	1.850289e-01	-7.376878e-02	1.819416e+01	1.819416e+01	-1.819416e+01	-1.819416e+01
8.858142009703442e-01	-7.779019e-01	2.220981e-01	-5.525165e-02	1.972894e+01	1.972894e+01	-1.972894e+01	-1.972894e+01
8.867907634703442e-01	-7.379049e-01	2.620951e-01	-3.527196e-02	2.118945e+01	2.118945e+01	-2.118945e+01	-2.118945e+01
8.877673259703442e-01	-6.951306e-01	3.048694e-01	-1.390494e-02	2.257022e+01	2.257022e+01	-2.257022e+01	-2.257022e+01
8.887438884703442e-01	-6.497400e-01	3.502600e-01	8.769020e-03	2.386604e+01	2.386604e+01	-2.386604e+01	-2.386604e+01
8.897204509703442e-01	-6.019039e-01	3.980961e-01	3.266456e-02	2.507203e+01	2.507203e+01	-2.507203e+01	-2.507203e+01
8.906970134703442e-01	-5.518024e-01	4.481976e-01	5.769175e-02	2.618366e+01	2.618366e+01	-2.618366e+01	-2.618366e+01
8.916735759703442e-01	-4.996240e-01	5.003760e-01	8.375639e-02	2.719673e+01	2.719673e+01	-2.719673e+01	-2.719673e+01
8.926501384703442e-01	-4.455651e-01	5.544349e-01	1.107604e-01	2.810745e+01	2.810745e+01	-2.810745e+01	-2.810745e+01
8.936267009703442e-01	-3.898293e-01	6.101707e-01	1.386021e-01	2.891237e+01	2.891237e+01	-2.891237e+01	-2.891237e+01
8.955798259703442e-01	-2.741711e-01	7.258288e-01	1.963767e-01	3.019314e+01	3.019314e+01	-3.019314e+01	-3.019314e+01
8.975329509703442e-01	-1.543892e-01	8.456107e-01	2.562113e-01	3.101978e+01	3.101978e+01	-3.101978e+01	-3.101978e+01
8.994860759703442e-01	-3.228519e-02	9.677148e-01	3.172059e-01	3.137985e+01	3.137985e+01	-3.137985e+01	-3.137985e+01
9.014392009703442e-01	9.030447e-02	1.090304e+00	3.784431e-01	3.126794e+01	3.126794e+01	-3.126794e+01	-3.126794e+01
9.033923259703442e-01	2.115359e-01	1.211536e+00	4.390017e-01	3.068573e+01	3.068573e+01	-3.068573e+01	-3.068573e+01
9.053454509703442e-01	3.295856e-01	1.329586e+00	4.979711e-01	2.964198e+01	2.964198e+01	-2.964198e+01	-2.964198e+01
9.072985759703442e-01	4.426780e-01	1.442678e+00	5.544641e-01	2.815238e+01	2.815238e+01	-2.815238e+01	-2.815238e+01
9.092517009703442e-01	5.491121e-01	1.549112e+00	6.076311e-01	2.623935e+01	2.623935e+01	-2.623935e+01	-2.623935e+01
9.112048259703442e-01	6.472871e-01	1.647287e+00	6.566724e-01	2.393165e+01	2.393165e+01	-2.393165e+01	-2.393165e+01
9.131579509703442e-01	7.357263e-01	1.735726e+00	7.008504e-01	2.126400e+01	2.126400e+01	-2.126400e+01	-2.126400e+01
9.151110759703442e-01	8.130995e-01	1.813100e+00	7.395005e-01	1.827652e+01	1.827652e+01	-1.827652e+01	-1.827652e+01
9.170642009703442e-01	8.782429e-01	1.878243e+00	7.720416e-01	1.501414e+01	1.501414e+01	-1.501414e+01	-1.501414e+01
9.190173259703442e-01	9.301767e-01	1.930177e+00	7.979841e-01	1.152593e+01	1.152593e+01	-1.152593e+01	-1.152593e+01
9.209704509703442e-01	9.681197e-01	1.968120e+00	8.169377e-01	7.864368e+00	7.864368e+00	-7.864368e+00	-7.864368e+00
9.229235759703442e-01	9.915015e-01	1.991501e+00	8.286176e-01	4.084515e+00	4.084515e+00	-4.084515e+00	-4.084515e+00
9.248767009703442e-01	9.999700e-01	1.999970e+00	8.328479e-01	2.432274e-01	2.432274e-01	-2.432274e-01	-2.432274e-01
9.268298259703442e-01	9.933981e-01	1.993398e+00	8.295650e-01	-3.601718e+00	-3.601718e+00	3.601718e+00	3.601718e+00
9.287829509703442e-01	9.718845e-01	1.971884e+00	8.188183e-01	-7.392491e+00	-7.392491e+00	7.392491e+00	7.392491e+00
9.307360759703442e-01	9.357529e-01	1.935753e+00	8.007696e-01	-1.107207e+01	-1.107207e+01	1.107207e+01	1.107207e+01
9.326892009703442e-01	8.855467e-01	1.885547e+00	7.756901e-01	-1.458512e+01	-1.458512e+01	1.458512e+01	1.458512e+01
9.346423259703442e-01	8.220211e-01	1.822021e+00	7.439572e-01	-1.787880e+01	-1.787880e+01	1.787880e+01	1.787880e+01
9.365954509703442e-01	7.461315e-01	1.746131e+00	7.060480e-01	-2.090356e+01	-2.090356e+01	2.090356e+01	2.090356e+01
9.385485759703442e-01	6.590194e-01	1.659019e+00	6.625329e-01	-2.361391e+01	-2.361391e+01	2.361391e+01	2.361391e+01
9.405017009703442e-01	5.619950e-01	1.561995e+00	6.140664e-01	-2.596909e+01	-2.596909e+01	2.596909e+01	2.596909e+01
9.424548259703442e-01	4.565177e-01	1.456518e+00	5.613774e-01	-2.793366e+01	-2.793366e+01	2.793366e+01	2.793366e+01
9.444079509703442e-01	3.441739e-01	1.344174e+00	5.052583e-01	-2.947809e+01	-2.947809e+01	2.947809e+01	2.947809e+01
9.463610759703442e-01	2.266535e-01	1.226653e+00	4.465534e-01	-3.057914e+01	-3.057914e+01	3.057914e+01	3.057914e+01
9.483142009703442e-01	1.057239e-01	1.105724e+00	3.861456e-01	-3.122026e+01	-3.122026e+01	3.122026e+01	3.122026e+01
9.502673259703442e-01	-1.679580e-02	9.832042e-01	3.249433e-01	-3.139179e+01	-3.139179e+01	3.139179e+01	3.139179e+01
9.522204509703442e-01	-1.390629e-01	8.609371e-01	2.638673e-01	-3.109116e+01	-3.109116e+01	3.109116e+01	3.109116e+01
9.541735759703442e-01	-2.592384e-01	7.407616e-01	2.038361e-01	-3.032289e+01	-3.032289e+01	3.032289e+01	3.032289e+01
9.561267009703442e-01	-3.755146e-01	6.244854e-01	1.457527e-01	-2.909853e+01	-2.909853e+01	2.909853e+01	2.909853e+01
9.571032634703442e-01	-4.316410e-01	5.683590e-01	1.177159e-01	-2.832082e+01	-2.832082e+01	2.832082e+01	2.832082e+01
9.580798259703442e-01	-4.861428e-01	5.138572e-01	9.049065e-02	-2.743651e+01	-2.743651e+01	2.743651e+01	2.743651e+01
9.590563884703442e-01	-5.388149e-01	4.611851e-01	6.417940e-02	-2.644893e+01	-2.644893e+01	2.644893e+01	2.644893e+01
9.600329509703442e-01	-5.894589e-01	4.105411e-01	3.888118e-02	-2.536181e+01	-2.536181e+01	2.536181e+01	2.536181e+01
9.610095134703442e-01	-6.378844e-01	3.621156e-01	1.469122e-02	-2.417923e+01	-2.417923e+01	2.417923e+01	2.417923e+01
9.619860759703442e-01	-6.839091e-01	3.160909e-01	-8.299451e-03	-2.290565e+01	-2.290565e+01	2.290565e+01	2.290565e+01
9.629626384703442e-01	-7.273597e-01	2.726403e-01	-3.000429e-02	-2.154586e+01	-2.154586e+01	2.154586e+01	2.154586e+01
9.639392009703442e-01	-7.680726e-01	2.319274e-01	-5.034161e-02	-2.010497e+01	-2.010497e+01	2.010497e+01	2.010497e+01
9.649157634703442e-01	-8.058947e-01	1.941053e-01	-6.923486e-02	-1.858841e+01	-1.858841e+01	1.858841e+01	1.858841e+01
9.658923259703442e-01	-8.406836e-01	1.593164e-01	-8.661293e-02	-1.700189e+01	-1.700189e+01	1.700189e+01	1.700189e+01
9.668688884703442e-01	-8.723083e-01	1.276917e-01	-1.024104e-01	-1.535138e+01	-1.535138e+01	1.535138e+01	1.535138e+01
9.678454509703442e-01	-9.006499e-01	9.935012e-02	-1.165679e-01	-1.364308e+01	-1.364308e+01	1.364308e+01	1.364308e+01
9.688220134703442e-01	-9.256016e-01	7.439839e-02	-1.290320e-01	-1.188344e+01	-1.188344e+01	1.188344e+01	1.188344e+01
9.697985759703442e-01	-9.470696e-01	5.293041e-02	-1.397559e-01	-1.007908e+01	-1.007908e+01	1.007908e+01	1.007908e+01
9.707751384703442e-01	-9.649730e-01	3.502700e-02	-1.486992e-01	-8.236773e+00	-8.236773e+00	8.236773e+00	8.236773e+00
9.717517009703442e-01	-9.792445e-01	2.075552e-02	-1.558282e-01	-6.363468e+00	-6.363468e+00	6.363468e+00	6.363468e+00
9.727282634703442e-01	-9.898303e-01	1.016970e-02	-1.611161e-01	-4.466213e+00	-4.466213e+00	4.466213e+00	4.466213e+00
9.737048259703442e-01	-9.966906e-01	3.309377e-03	-1.645431e-01	-2.552148e+00	-2.552148e+00	2.552148e+00	2.552148e+00
9.746813884703442e-01	-9.997996e-01	2.003725e-04	-1.660961e-01	-6.284774e-01	-6.284774e-01	6.284774e-01	6.284774e-01
9.756579509703442e-01	-9.991456e-01	8.543876e-04	-1.657694e-01	1.297559e+00	1.297559e+00	-1.297559e+00	-1.297559e+00
9.766345134703442e-01	-9.947310e-01	5.268961e-03	-1.635642e-01	3.218711e+00	3.218711e+00	-3.218711e+00	-3.218711e+00
9.776110759703442e-01	-9.865725e-01	1.342748e-02	-1.594888e-01	5.127749e+00	5.127749e+00	-5.127749e+00	-5.127749e+00
9.785876384703442e-01	-9.747007e-01	2.529923e-02	-1.535585e-01	7.017487e+00	7.017487e+00	-7.017487e+00	-7.017487e+00
9.795642009703442e-01	-9.591604e-01	4.083954e-02	-1.457956e-01	8.880813e+00	8.880813e+00	-8.880813e+00	-8.880813e+00
9.805407634703442e-01	-9.400101e-01	5.998991e-02	-1.362295e-01	1.071071e+01	1.071071e+01	-1.071071e+01	-1.071071e+01
9.815173259703442e-01	-9.173217e-01	8.267827e-02	-1.248960e-01	1.250030e+01	1.250030e+01	-1.250030e+01	-1.250030e+01
9.824938884703442e-01	-8.911808e-01	1.088192e-01	-1.118378e-01	1.424284e+01	1.424284e+01	-1.424284e+01	-1.424284e+01
9.834704509703442e-01	-8.616856e-01	1.383144e-01	-9.710409e-02	1.593177e+01	1.593177e+01	-1.593177e+01	-1.593177e+01
9.844470134703442e-01	-8.289473e-01	1.710527e-01	-8.075032e-02	1.756074e+01	1.756074e+01	-1.756074e+01	-1.756074e+01
9.854235759703442e-01	-7.930890e-01	2.069110e-01	-6.283803e-02	1.912362e+01	1.912362e+01	-1.912362e+01	-1.912362e+01
9.864001384703442e-01	-7.542456e-01	2.457543e-01	-4.343465e-02	2.061452e+01	2.061452e+01	-2.061452e+01	-2.061452e+01
9.873767009703442e-01	-7.125635e-01	2.874365e-01	-2.261320e-02	2.202782e+01	2.202782e+01	-2.202782e+01	-2.202782e+01
9.883532634703442e-01	-6.681995e-01	3.318005e-01	-4.520380e-04	2.335822e+01	2.335822e+01	-2.335822e+01	-2.335822e+01
9.893298259703442e-01	-6.213205e-01	3.786795e-01	2.296541e-02	2.460071e+01	2.460071e+01	-2.460071e+01	-2.460071e+01
9.903063884703442e-01	-5.721030e-01	4.278970e-01	4.755102e-02	2.575061e+01	2.575061e+01	-2.575061e+01	-2.575061e+01
9.912829509703442e-01	-5.207322e-01	4.792678e-01	7.321224e-02	2.680358e+01	2.680358e+01	-2.680358e+01	-2.680358e+01
9.922595134703442e-01	-4.674015e-01	5.325986e-01	9.985250e-02	2.775567e+01	2.775567e+01	-2.775567e+01	-2.775567e+01
9.932360759703442e-01	-4.123116e-01	5.876884e-01	1.273715e-01	2.860330e+01	2.860330e+01	-2.860330e+01	-2.860330e+01
9.951892009703442e-01	-2.976894e-01	7.023106e-01	1.846287e-01	2.997280e+01	2.997280e+01	-2.997280e+01	-2.997280e+01
9.971423259703442e-01	-1.785897e-01	8.214102e-01	2.441225e-01	3.089148e+01	3.089148e+01	-3.089148e+01	-3.089148e+01
9.990954509703442e-01	-5.680390e-02	9.431961e-01	3.049568e-01	3.134698e+01	3.134698e+01	-3.134698e+01	-3.134698e+01
1.000000000000000e+00	-2.449294e-15	1.000000e+00	3.333333e-01	3.142829e+01	3.142829e+01	-3.142829e+01	-3.142829e+01
